	merge_cluster																															
CNAG_02763_1	822911	822929	19	utr3E	10.00	13.00	11.00	0	0	0	66.00	28.00	65.00	60.00	69.00	88.00	10.00	24.00	11.00	44.00	47.00	99.00	17.00	30.00	22.00	2.00	3.00	5.00	27.00	31.00	25.00	
CNAG_02763_2	823358	823359	2	cdsE	0	0	0	8.00	5.00	8.00	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_02766_1	815494	815494	1	utr3E	3.00	2.00	1.00	3.00	4.00	8.00	0	0	0	0	0	0	0	0	0	1.00	1.00	7.00	0	0	0	0	0	0	3.00	2.00	2.00	
CNAG_02766_2	815596	815639	44	utr3E	9.00	11.00	8.00	12.00	27.00	11.00	33.00	10.00	35.00	19.00	13.00	29.00	17.00	26.00	12.00	12.00	9.00	36.00	16.00	17.00	14.00	8.00	4.00	11.00	11.00	19.00	12.00	
CNAG_02766_3	816014	816021	8	cdsE	1.00	5.00	4.00	10.00	7.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02768_1	812875	812905	31	utr3E	0	0	0	0	0	0	10.00	3.00	6.00	15.00	20.00	21.00	21.00	17.00	8.00	9.00	10.00	33.00	24.00	27.00	28.00	27.00	10.00	14.00	31.00	69.00	22.00	
CNAG_02770_1	810078	810134	57	utr3E	32.00	32.00	32.00	67.00	119.00	96.00	31.00	11.00	22.00	23.00	21.00	39.00	14.00	13.00	12.00	9.00	7.00	30.00	16.00	18.00	16.00	2.00	6.00	3.00	17.00	41.00	18.00	
CNAG_02770_2	810731	810773	43	cdsE	25.00	25.00	16.00	17.00	26.00	20.00	19.00	3.00	12.00	9.00	10.00	13.00	6.00	8.00	5.00	2.00	2.00	14.00	5.00	4.00	4.00	2.00	1.00	2.00	21.00	35.00	23.00	
CNAG_02771_1	805165	805227	63	utr3E	8.00	8.00	9.00	9.00	20.00	12.00	13.00	8.00	14.00	11.00	7.00	13.00	2.00	6.00	6.00	11.00	5.00	22.00	6.00	2.00	3.00	9.00	13.00	15.00	14.00	55.00	30.00	
CNAG_02771_2	805274	805280	7	utr3E	0	0	0	0	0	0	9.00	3.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02773_1	799011	799012	2	utr3E	11.00	22.00	11.00	0	0	0	20.00	6.00	16.00	12.00	9.00	27.00	7.00	5.00	1.00	6.00	9.00	27.00	11.00	12.00	7.00	10.00	8.00	12.00	12.00	16.00	12.00	
CNAG_02773_2	799012	799012	1	utr3E	11.00	22.00	11.00	0	0	0	20.00	6.00	16.00	12.00	9.00	27.00	7.00	5.00	1.00	6.00	9.00	27.00	11.00	12.00	7.00	10.00	8.00	12.00	12.00	16.00	12.00	
CNAG_02773_3	799270	799275	6	cdsE	0	0	0	12.00	13.00	9.00	19.00	10.00	15.00	5.00	5.00	4.00	2.00	3.00	1.00	7.00	3.00	9.00	3.00	5.00	4.00	2.00	3.00	8.00	6.00	10.00	6.00	
CNAG_02773_4	799590	799591	2	cdsE	0	0	0	0	0	0	6.00	4.00	8.00	1.00	3.00	4.00	2.00	6.00	3.00	7.00	1.00	9.00	3.00	2.00	1.00	0	0	0	6.00	5.00	3.00	
CNAG_02774_1	794992	795000	9	utr3E	8.00	15.00	13.00	22.00	48.00	19.00	5.00	2.00	3.00	5.00	4.00	5.00	3.00	9.00	1.00	2.00	2.00	5.00	2.00	4.00	2.00	3.00	3.00	6.00	4.00	13.00	11.00	
CNAG_02774_2	795065	795065	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_02774_3	795135	795138	4	utr3E	3.00	2.00	3.00	7.00	11.00	6.00	7.00	2.00	4.00	3.00	3.00	2.00	3.00	3.00	2.00	3.00	1.00	5.00	2.00	1.00	3.00	1.00	3.00	2.00	2.00	3.00	1.00	
CNAG_02774_4	798179	798179	1	cdsE	1.00	2.00	2.00	1.00	1.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02775_1	792986	793093	108	utr3E	65.00	65.00	65.00	367.00	596.00	344.00	70.00	38.00	65.00	104.00	99.00	189.00	226.00	378.00	188.00	132.00	156.00	331.00	212.00	281.00	181.00	5.00	12.00	25.00	289.00	346.00	217.00	
CNAG_02776_1	790774	790789	16	utr3E	6.00	7.00	2.00	13.00	15.00	10.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	1.00	2.00	2.00	0	0	0	2.00	2.00	2.00	
CNAG_02777_1	785006	785060	55	utr3E	77.00	111.00	92.00	64.00	95.00	59.00	92.00	26.00	55.00	20.00	16.00	23.00	4.00	3.00	2.00	10.00	8.00	16.00	11.00	13.00	5.00	34.00	21.00	90.00	527.00	1458.00	919.00	
CNAG_02780_1	780496	780511	16	utr3E	110.00	106.00	114.00	182.00	264.00	149.00	96.00	20.00	79.00	37.00	45.00	68.00	18.00	31.00	15.00	29.00	28.00	107.00	32.00	24.00	24.00	2.00	1.00	3.00	58.00	73.00	39.00	
CNAG_02781_1	778315	778315	1	utr3E	1.00	2.00	2.00	4.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	19.00	4.00	
CNAG_02783_1	775161	775201	41	utr3E	4.00	2.00	3.00	13.00	16.00	9.00	17.00	9.00	8.00	9.00	7.00	14.00	13.00	11.00	4.00	5.00	3.00	11.00	3.00	2.00	5.00	4.00	5.00	4.00	12.00	23.00	9.00	
CNAG_02784_1	772802	772810	9	utr3E	16.00	29.00	16.00	21.00	26.00	32.00	76.00	22.00	39.00	28.00	31.00	56.00	16.00	23.00	14.00	21.00	14.00	51.00	28.00	30.00	21.00	14.00	7.00	12.00	39.00	55.00	55.00	
CNAG_02787_1	766322	766353	32	utr3E	39.00	30.00	37.00	50.00	56.00	35.00	19.00	7.00	15.00	15.00	20.00	28.00	3.00	6.00	7.00	10.00	6.00	27.00	14.00	10.00	12.00	0	0	0	14.00	29.00	14.00	
CNAG_02787_2	766514	766530	17	cdsE	31.00	41.00	52.00	88.00	151.00	82.00	53.00	13.00	39.00	25.00	33.00	42.00	25.00	11.00	4.00	20.00	17.00	65.00	22.00	26.00	15.00	5.00	2.00	4.00	21.00	22.00	14.00	
CNAG_02789_1	762011	762041	31	utr3E	9.00	11.00	5.00	30.00	53.00	31.00	2.00	3.00	8.00	7.00	11.00	10.00	3.00	1.00	1.00	5.00	3.00	12.00	7.00	8.00	6.00	0	0	0	6.00	8.00	3.00	
CNAG_02789_2	762125	762134	10	utr3E	23.00	26.00	29.00	9.00	22.00	8.00	13.00	6.00	13.00	6.00	5.00	6.00	2.00	10.00	4.00	7.00	4.00	10.00	9.00	3.00	7.00	5.00	3.00	1.00	3.00	4.00	14.00	
CNAG_02789_3	762134	762134	1	utr3E	23.00	26.00	29.00	9.00	22.00	8.00	0	0	0	6.00	5.00	6.00	2.00	10.00	4.00	7.00	4.00	10.00	9.00	3.00	7.00	5.00	3.00	1.00	3.00	4.00	14.00	
CNAG_02789_4	764329	764329	1	cdsI	0	0	0	4.00	10.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02792_1	756403	756406	4	utr3E	22.00	18.00	15.00	31.00	48.00	46.00	30.00	8.00	20.00	15.00	9.00	6.00	7.00	6.00	3.00	3.00	7.00	17.00	7.00	6.00	5.00	1.00	1.00	3.00	3.00	9.00	7.00	
CNAG_02792_2	756406	756406	1	utr3E	0	0	0	0	0	0	0	0	0	15.00	9.00	6.00	7.00	6.00	3.00	3.00	7.00	17.00	7.00	6.00	5.00	1.00	1.00	3.00	3.00	9.00	7.00	
CNAG_02793_1	754032	754129	98	utr3E	52.00	49.00	52.00	60.00	109.00	65.00	108.00	32.00	65.00	43.00	37.00	72.00	21.00	21.00	11.00	30.00	23.00	70.00	18.00	12.00	8.00	4.00	2.00	5.00	41.00	37.00	36.00	
CNAG_02795_1	751163	751197	35	utr3E	19.00	29.00	20.00	76.00	115.00	86.00	65.00	17.00	48.00	37.00	39.00	35.00	5.00	5.00	1.00	21.00	22.00	60.00	16.00	11.00	25.00	13.00	8.00	21.00	32.00	43.00	25.00	
CNAG_02797_1	746486	746593	108	utr3E	38.00	65.00	48.00	46.00	69.00	49.00	43.00	11.00	24.00	24.00	17.00	32.00	14.00	36.00	17.00	20.00	17.00	49.00	15.00	13.00	17.00	13.00	10.00	40.00	60.00	89.00	39.00	
CNAG_02798_1	744995	744999	5	utr3E	17.00	21.00	12.00	44.00	89.00	40.00	20.00	4.00	10.00	12.00	9.00	5.00	4.00	6.00	5.00	4.00	7.00	23.00	7.00	4.00	5.00	0	0	0	3.00	8.00	3.00	
CNAG_02801_1	737830	737884	55	utr3E	1334.00	1515.00	1385.00	2918.00	4506.00	2958.00	1251.00	303.00	690.00	555.00	727.00	948.00	323.00	430.00	173.00	418.00	341.00	938.00	256.00	338.00	235.00	409.00	324.00	412.00	326.00	532.00	343.00	
CNAG_02803_1	733424	733456	33	utr3E	15.00	16.00	11.00	38.00	41.00	39.00	23.00	3.00	4.00	9.00	8.00	16.00	0	0	0	4.00	1.00	6.00	5.00	5.00	7.00	0	0	0	10.00	11.00	6.00	
CNAG_02805_1	730731	730731	1	utr3E	0	0	0	2.00	3.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02809_1	721938	721942	5	utr3E	17.00	11.00	10.00	34.00	70.00	47.00	3.00	4.00	2.00	5.00	7.00	9.00	0	0	0	4.00	3.00	6.00	3.00	1.00	2.00	5.00	4.00	2.00	0	0	0	
CNAG_02809_2	722017	722020	4	utr3E	0	0	0	18.00	28.00	20.00	7.00	3.00	4.00	1.00	3.00	8.00	4.00	2.00	1.00	1.00	2.00	1.00	0	0	0	2.00	3.00	2.00	1.00	2.00	3.00	
CNAG_02813_1	713600	713608	9	utr3E	21.00	33.00	18.00	118.00	197.00	105.00	39.00	14.00	38.00	24.00	19.00	54.00	3.00	4.00	5.00	98.00	21.00	281.00	12.00	14.00	7.00	0	0	0	14.00	11.00	9.00	
CNAG_02815_1	706854	706955	102	utr3E	358.00	434.00	351.00	692.00	913.00	314.00	263.00	64.00	117.00	179.00	199.00	201.00	90.00	84.00	46.00	143.00	96.00	300.00	96.00	122.00	102.00	339.00	267.00	415.00	136.00	218.00	191.00	
CNAG_02817_1	701724	701727	4	utr3E	8.00	8.00	10.00	53.00	70.00	51.00	12.00	4.00	7.00	9.00	11.00	11.00	0	0	0	14.00	9.00	14.00	7.00	8.00	2.00	2.00	2.00	3.00	11.00	19.00	13.00	
CNAG_02817_2	701826	701830	5	utr3E	42.00	64.00	68.00	130.00	256.00	147.00	52.00	11.00	32.00	18.00	31.00	44.00	14.00	31.00	11.00	36.00	16.00	50.00	10.00	12.00	22.00	10.00	6.00	6.00	41.00	41.00	27.00	
CNAG_02817_3	701960	701966	7	utr3E	31.00	24.00	15.00	60.00	87.00	54.00	67.00	14.00	34.00	33.00	32.00	48.00	14.00	30.00	16.00	25.00	17.00	36.00	17.00	14.00	18.00	12.00	12.00	11.00	32.00	35.00	16.00	
CNAG_02819_1	697992	697998	7	utr3E	46.00	30.00	36.00	91.00	115.00	66.00	19.00	8.00	8.00	11.00	13.00	21.00	7.00	8.00	4.00	7.00	8.00	21.00	12.00	10.00	8.00	4.00	1.00	2.00	21.00	17.00	15.00	
CNAG_02819_2	698100	698102	3	utr3E	0	0	0	0	0	0	23.00	7.00	18.00	12.00	7.00	14.00	13.00	7.00	5.00	2.00	2.00	4.00	6.00	6.00	9.00	0	0	0	12.00	6.00	4.00	
CNAG_02820_1	694354	694357	4	utr3E	0	0	0	3.00	7.00	5.00	2.00	1.00	1.00	3.00	7.00	5.00	1.00	5.00	2.00	9.00	6.00	11.00	2.00	4.00	1.00	12.00	9.00	15.00	2.00	8.00	3.00	
CNAG_02820_2	694639	694639	1	cdsE	0	0	0	1.00	5.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	1.00	1.00	4.00	0	0	0	
CNAG_02820_3	696619	696619	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00	1.00	2.00	
CNAG_02824_1	680556	680564	9	utr3E	5.00	1.00	1.00	15.00	26.00	17.00	8.00	6.00	7.00	1.00	3.00	1.00	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02824_2	680564	680564	1	utr3E	5.00	1.00	1.00	0	0	0	0	0	0	1.00	3.00	1.00	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02824_3	680642	680642	1	utr3E	2.00	5.00	1.00	10.00	8.00	8.00	5.00	2.00	3.00	0	0	0	0	0	0	5.00	2.00	3.00	1.00	2.00	3.00	0	0	0	3.00	3.00	1.00	
CNAG_02825_1	677230	677240	11	utr3E	24.00	18.00	24.00	104.00	178.00	96.00	179.00	43.00	123.00	105.00	97.00	126.00	21.00	49.00	24.00	91.00	85.00	225.00	55.00	42.00	52.00	3.00	5.00	3.00	54.00	106.00	41.00	
CNAG_02828_1	671035	671035	1	cdsE	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02828_2	672892	672892	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	
CNAG_02828_3	672895	672898	4	cdsE	0	0	0	3.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02833_1	661023	661028	6	utr3E	6.00	12.00	13.00	62.00	121.00	68.00	51.00	11.00	25.00	24.00	24.00	44.00	15.00	9.00	4.00	13.00	24.00	32.00	11.00	11.00	6.00	2.00	1.00	6.00	13.00	27.00	16.00	
CNAG_02838_1	645164	645169	6	utr3E	39.00	34.00	30.00	168.00	285.00	211.00	58.00	11.00	38.00	22.00	31.00	35.00	3.00	10.00	1.00	20.00	23.00	54.00	13.00	8.00	10.00	4.00	3.00	6.00	12.00	14.00	7.00	
CNAG_02841_1	637775	637782	8	utr3E	2.00	3.00	3.00	5.00	7.00	3.00	0	0	0	1.00	2.00	2.00	2.00	1.00	2.00	3.00	3.00	6.00	1.00	1.00	2.00	0	0	0	3.00	4.00	3.00	
CNAG_02841_2	637782	637782	1	utr3E	2.00	3.00	3.00	0	0	0	0	0	0	1.00	2.00	2.00	2.00	1.00	2.00	0	0	0	1.00	1.00	2.00	0	0	0	3.00	4.00	3.00	
CNAG_02841_3	638166	638181	16	cdsE	21.00	12.00	14.00	2.00	7.00	5.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CNAG_02845_1	629927	629967	41	utr3E	28.00	20.00	33.00	0	0	0	33.00	7.00	28.00	18.00	14.00	23.00	0	0	0	10.00	5.00	20.00	3.00	6.00	1.00	0	0	0	6.00	14.00	9.00	
CNAG_02848_1	624400	624403	4	utr3E	27.00	34.00	32.00	8.00	29.00	23.00	11.00	3.00	1.00	0	0	0	2.00	2.00	1.00	4.00	1.00	3.00	1.00	4.00	1.00	1.00	1.00	2.00	7.00	15.00	9.00	
CNAG_02848_2	626053	626092	40	utr5E	8.00	8.00	7.00	5.00	10.00	4.00	4.00	3.00	8.00	0	0	0	4.00	6.00	3.00	0	0	0	2.00	4.00	5.00	0	0	0	0	0	0	
CNAG_02849_1	620129	620213	85	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	25.00	15.00	
CNAG_02849_2	620342	620364	23	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00	13.00	13.00	
CNAG_02850_1	615905	615912	8	utr3E	18.00	14.00	17.00	210.00	342.00	165.00	484.00	182.00	322.00	264.00	261.00	377.00	65.00	61.00	36.00	334.00	289.00	740.00	77.00	84.00	79.00	9.00	20.00	22.00	215.00	193.00	156.00	
CNAG_02850_2	618337	618337	1	cdsE	0	0	0	1.00	3.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02851_1	613841	613943	103	utr3E	35.00	30.00	35.00	59.00	80.00	72.00	55.00	14.00	27.00	36.00	39.00	54.00	29.00	58.00	38.00	86.00	80.00	192.00	53.00	74.00	40.00	0	0	0	90.00	118.00	46.00	
CNAG_02851_2	614106	614111	6	cdsE	5.00	4.00	6.00	12.00	17.00	20.00	1.00	2.00	1.00	3.00	1.00	3.00	0	0	0	4.00	1.00	5.00	4.00	3.00	4.00	0	0	0	6.00	3.00	1.00	
CNAG_02852_1	611676	611692	17	utr3E	135.00	172.00	137.00	248.00	328.00	191.00	253.00	77.00	172.00	55.00	71.00	58.00	45.00	65.00	24.00	123.00	70.00	261.00	112.00	124.00	104.00	53.00	55.00	31.00	48.00	55.00	43.00	
CNAG_02854_1	607716	607724	9	utr3E	29.00	27.00	17.00	37.00	83.00	51.00	12.00	1.00	4.00	13.00	6.00	6.00	6.00	8.00	3.00	7.00	1.00	12.00	8.00	7.00	6.00	0	0	0	15.00	23.00	15.00	
CNAG_02854_2	607724	607724	1	utr3E	0	0	0	0	0	0	12.00	1.00	4.00	13.00	6.00	6.00	6.00	8.00	3.00	7.00	1.00	12.00	8.00	7.00	6.00	0	0	0	0	0	0	
CNAG_02854_3	607847	607887	41	utr3E	38.00	53.00	50.00	115.00	220.00	138.00	25.00	13.00	16.00	15.00	20.00	24.00	9.00	17.00	3.00	14.00	11.00	34.00	2.00	11.00	7.00	3.00	1.00	1.00	17.00	46.00	25.00	
CNAG_02855_1	604420	604446	27	utr3E	4.00	10.00	7.00	33.00	43.00	30.00	14.00	5.00	11.00	8.00	15.00	12.00	0	0	0	7.00	10.00	18.00	4.00	9.00	5.00	1.00	2.00	1.00	2.00	10.00	4.00	
CNAG_02856_1	599393	599403	11	utr3E	8.00	13.00	11.00	31.00	31.00	22.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	3.00	5.00	3.00	0	0	0	4.00	9.00	6.00	
CNAG_02856_2	599565	599565	1	utr3E	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02859_1	591244	591244	1	utr3E	6.00	9.00	4.00	19.00	24.00	12.00	9.00	1.00	6.00	0	0	0	0	0	0	1.00	1.00	7.00	0	0	0	0	0	0	1.00	4.00	2.00	
CNAG_02859_2	591318	591325	8	utr3E	3.00	2.00	4.00	15.00	26.00	10.00	0	0	0	1.00	2.00	2.00	3.00	3.00	1.00	3.00	1.00	3.00	3.00	2.00	5.00	1.00	1.00	1.00	5.00	2.00	3.00	
CNAG_02859_3	592432	592432	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	
CNAG_02860_1	587338	587459	122	utr3E	619.00	606.00	607.00	609.00	740.00	396.00	1057.00	236.00	669.00	273.00	281.00	464.00	315.00	435.00	169.00	313.00	319.00	926.00	361.00	393.00	315.00	230.00	194.00	244.00	325.00	583.00	379.00	
CNAG_02861_1	585883	585913	31	utr3E	9.00	8.00	2.00	22.00	20.00	15.00	17.00	7.00	11.00	11.00	7.00	11.00	0	0	0	6.00	15.00	28.00	2.00	3.00	4.00	0	0	0	4.00	15.00	9.00	
CNAG_02867_1	571869	571873	5	utr3E	0	0	0	3.00	1.00	2.00	9.00	10.00	11.00	3.00	2.00	7.00	4.00	10.00	1.00	8.00	3.00	5.00	5.00	6.00	3.00	11.00	10.00	10.00	24.00	16.00	14.00	
CNAG_02867_2	571873	571873	1	utr3E	0	0	0	3.00	1.00	2.00	9.00	10.00	11.00	3.00	2.00	7.00	4.00	10.00	1.00	8.00	3.00	5.00	5.00	6.00	3.00	11.00	10.00	10.00	0	0	0	
CNAG_02867_3	574098	574098	1	cdsE	2.00	1.00	1.00	5.00	13.00	8.00	7.00	1.00	3.00	0	0	0	0	0	0	1.00	2.00	4.00	1.00	2.00	2.00	3.00	2.00	2.00	2.00	1.00	1.00	
CNAG_02867_4	574197	574197	1	cdsE	1.00	1.00	2.00	3.00	2.00	2.00	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_02867_5	574381	574388	8	utr5I	9.00	10.00	8.00	3.00	13.00	15.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02867_6	574441	574451	11	utr5I	0	0	0	29.00	59.00	60.00	0	0	0	13.00	7.00	21.00	0	0	0	16.00	9.00	15.00	2.00	6.00	1.00	4.00	3.00	2.00	3.00	6.00	5.00	
CNAG_02867_7	574691	574691	1	utr5I	0	0	0	0	0	0	0	0	0	0	0	0	2.00	5.00	1.00	0	0	0	0	0	0	0	0	0	1.00	6.00	3.00	
CNAG_02867_8	574692	574692	1	utr5I	0	0	0	0	0	0	2.00	1.00	7.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_02867_9	574763	574763	1	utr5I	0	0	0	18.00	26.00	14.00	1.00	1.00	2.00	6.00	4.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02870_1	565595	565682	88	utr3E	6.00	7.00	8.00	6.00	12.00	11.00	79.00	22.00	43.00	35.00	23.00	45.00	22.00	30.00	18.00	29.00	25.00	82.00	12.00	22.00	19.00	35.00	19.00	20.00	31.00	34.00	29.00	
CNAG_02871_1	563842	563850	9	utr3E	16.00	23.00	16.00	27.00	49.00	20.00	53.00	15.00	43.00	35.00	51.00	64.00	16.00	40.00	18.00	35.00	22.00	63.00	27.00	32.00	12.00	0	0	0	28.00	45.00	24.00	
CNAG_02874_1	558355	558442	88	utr3E	23.00	26.00	21.00	30.00	26.00	23.00	15.00	5.00	7.00	20.00	18.00	23.00	3.00	3.00	2.00	6.00	8.00	22.00	4.00	13.00	7.00	6.00	6.00	15.00	2.00	3.00	3.00	
CNAG_02874_2	558542	558547	6	cdsE	4.00	6.00	4.00	14.00	17.00	10.00	0	0	0	0	0	0	2.00	6.00	2.00	2.00	1.00	4.00	0	0	0	9.00	3.00	6.00	2.00	2.00	4.00	
CNAG_02877_1	547735	547771	37	utr3E	95.00	102.00	99.00	112.00	163.00	64.00	140.00	30.00	63.00	86.00	87.00	126.00	99.00	156.00	74.00	57.00	49.00	134.00	115.00	120.00	117.00	118.00	112.00	175.00	125.00	179.00	185.00	
CNAG_02877_2	547858	547859	2	utr3E	13.00	21.00	22.00	15.00	18.00	2.00	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02877_3	550584	550584	1	cdsE	6.00	9.00	6.00	19.00	30.00	8.00	3.00	2.00	1.00	1.00	2.00	8.00	2.00	3.00	1.00	0	0	0	0	0	0	5.00	1.00	5.00	7.00	9.00	5.00	
CNAG_02878_1	545986	545996	11	utr3E	7.00	9.00	11.00	22.00	40.00	19.00	14.00	4.00	7.00	5.00	6.00	10.00	0	0	0	4.00	3.00	12.00	1.00	1.00	5.00	0	0	0	6.00	2.00	1.00	
CNAG_02881_1	541273	541333	61	utr3E	0	0	0	42.00	52.00	43.00	34.00	13.00	33.00	17.00	17.00	13.00	2.00	8.00	2.00	8.00	15.00	28.00	2.00	4.00	2.00	1.00	2.00	3.00	10.00	12.00	15.00	
CNAG_02881_2	541739	541739	1	cdsI	1.00	1.00	1.00	1.00	3.00	2.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	3.00	4.00	2.00	
CNAG_02883_1	533934	533971	38	utr3E	5.00	14.00	12.00	39.00	48.00	33.00	1.00	1.00	3.00	3.00	5.00	7.00	4.00	6.00	2.00	4.00	2.00	4.00	1.00	10.00	2.00	5.00	7.00	3.00	0	0	0	
CNAG_02885_1	530546	530550	5	utr3E	82.00	91.00	81.00	283.00	447.00	269.00	102.00	24.00	72.00	35.00	66.00	63.00	7.00	19.00	5.00	51.00	43.00	101.00	18.00	32.00	21.00	1.00	1.00	1.00	48.00	69.00	33.00	
CNAG_02889_1	520513	520513	1	utr3E	0	0	0	0	0	0	4.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02889_2	520514	520514	1	utr3E	0	0	0	1.00	1.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02891_1	518080	518102	23	utr3E	32.00	23.00	30.00	59.00	105.00	40.00	64.00	15.00	25.00	28.00	28.00	38.00	16.00	22.00	10.00	17.00	24.00	53.00	16.00	26.00	21.00	14.00	16.00	28.00	35.00	77.00	36.00	
CNAG_02891_2	518156	518196	41	utr3E	2.00	2.00	2.00	13.00	30.00	15.00	0	0	0	1.00	3.00	2.00	0	0	0	3.00	3.00	5.00	1.00	4.00	2.00	0	0	0	1.00	1.00	2.00	
CNAG_02893_1	513920	513925	6	utr3E	0	0	0	7.00	5.00	6.00	9.00	1.00	8.00	20.00	12.00	30.00	10.00	9.00	6.00	9.00	11.00	21.00	10.00	8.00	7.00	0	0	0	28.00	27.00	18.00	
CNAG_02895_1	509383	509399	17	utr3E	470.00	577.00	476.00	480.00	692.00	446.00	271.00	46.00	140.00	114.00	133.00	173.00	105.00	155.00	60.00	110.00	87.00	214.00	105.00	121.00	109.00	313.00	235.00	240.00	118.00	205.00	112.00	
CNAG_02896_1	506784	506895	112	utr3E	204.00	225.00	174.00	0	0	0	89.00	16.00	48.00	245.00	279.00	362.00	25.00	48.00	23.00	48.00	42.00	88.00	45.00	60.00	42.00	7.00	7.00	18.00	39.00	138.00	71.00	
CNAG_02897_1	502290	502300	11	utr3E	0	0	0	12.00	13.00	14.00	5.00	2.00	3.00	3.00	3.00	4.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	1.00	3.00	1.00	
CNAG_02897_2	502495	502495	1	cdsE	0	0	0	1.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02897_3	505406	505406	1	cdsE	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_02902_1	491128	491128	1	utr3E	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_02905_1	486870	486964	95	utr3E	11.00	11.00	17.00	0	0	0	29.00	14.00	13.00	10.00	18.00	23.00	8.00	15.00	8.00	9.00	14.00	18.00	13.00	16.00	13.00	0	0	0	4.00	12.00	5.00	
CNAG_02907_1	483687	483762	76	utr3E	10.00	7.00	8.00	13.00	38.00	36.00	15.00	5.00	8.00	2.00	5.00	8.00	0	0	0	6.00	7.00	8.00	2.00	4.00	2.00	0	0	0	4.00	11.00	5.00	
CNAG_02907_2	483903	483903	1	cdsE	1.00	4.00	3.00	7.00	18.00	8.00	71.00	12.00	46.00	21.00	25.00	17.00	12.00	18.00	10.00	15.00	14.00	57.00	8.00	13.00	13.00	0	0	0	23.00	37.00	26.00	
CNAG_02910_1	473815	473830	16	utr3E	568.00	585.00	454.00	297.00	493.00	482.00	366.00	80.00	307.00	193.00	178.00	260.00	244.00	350.00	151.00	163.00	140.00	465.00	194.00	184.00	166.00	156.00	156.00	171.00	97.00	205.00	100.00	
