	merge_cluster																									
CNA06040_2	1616223	1616302	80	cdsI	0	0	0	12.00	18.00	22.00	0	0	0	1.00	2.00	1.00	0	0	0	2.00	3.00	3.00	0	0	0	
CNA06040_3	1616520	1616571	52	cdsE	0	0	0	0	0	0	0	0	0	7.00	7.00	14.00	0	0	0	2.00	1.00	1.00	0	0	0	
CNA06040_4	1617283	1617351	69	utr5E	118.00	80.00	46.00	19.00	13.00	21.00	31.00	14.00	28.00	66.00	53.00	58.00	51.00	33.00	41.00	32.00	20.00	16.00	39.00	52.00	33.00	
CNA06050_1	1618165	1618353	189	cdsE	0	0	0	5.00	2.00	2.00	52.00	44.00	58.00	13.00	9.00	12.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNA06050_2	1618420	1618505	86	cdsE	2.00	2.00	1.00	0	0	0	19.00	18.00	20.00	25.00	23.00	20.00	0	0	0	1.00	2.00	1.00	1.00	2.00	3.00	
CNA06050_3	1619726	1619905	180	cdsE	3.00	2.00	4.00	5.00	4.00	5.00	49.00	41.00	46.00	20.00	12.00	16.00	1.00	2.00	2.00	0	0	0	3.00	3.00	3.00	
CNA06050_4	1621005	1621026	22	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00	3.00	3.00	0	0	0	
CNA06050_5	1621688	1621688	1	cdsE	4.00	7.00	3.00	3.00	1.00	1.00	5.00	4.00	7.00	1.00	6.00	3.00	6.00	4.00	2.00	1.00	2.00	1.00	1.00	3.00	7.00	
CNA06050_6	1622381	1622381	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNA06050_7	1623217	1623310	94	cdsE	10.00	6.00	3.00	0	0	0	45.00	57.00	51.00	29.00	25.00	14.00	0	0	0	0	0	0	13.00	12.00	14.00	
CNA06050_8	1623516	1623549	34	utr5E	83.00	88.00	60.00	17.00	13.00	4.00	103.00	102.00	90.00	52.00	41.00	29.00	11.00	16.00	17.00	1.00	2.00	1.00	85.00	98.00	59.00	
CNA06080_1	1629366	1629443	78	utr5E	451.00	325.00	268.00	45.00	46.00	38.00	60.00	60.00	60.00	80.00	64.00	102.00	295.00	281.00	271.00	130.00	154.00	60.00	71.00	47.00	42.00	
CNA06085_1	1630787	1630787	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA06085_2	1631329	1631329	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNA06085_3	1631506	1631506	1	utr5E	0	0	0	1.00	3.00	4.00	1.00	1.00	1.00	0	0	0	3.00	2.00	2.00	0	0	0	0	0	0	
CNA06085_4	1631798	1631798	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNA06085_5	1631812	1631812	1	utr5E	2.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA06085_6	1631838	1631844	7	utr5E	0	0	0	0	0	0	0	0	0	17.00	8.00	7.00	0	0	0	0	0	0	0	0	0	
CNA06085_7	1632554	1632554	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA06085_8	1632563	1632563	1	utr5E	0	0	0	0	0	0	0	0	0	3.00	1.00	2.00	0	0	0	2.00	1.00	1.00	0	0	0	
CNA06120_1	1653421	1653491	71	utr5E	2005.00	760.00	899.00	539.00	491.00	627.00	589.00	447.00	354.00	366.00	376.00	559.00	1289.00	1103.00	881.00	834.00	1097.00	527.00	833.00	1038.00	816.00	
CNA06140_1	1660705	1660779	75	utr5E	740.00	855.00	727.00	640.00	536.00	406.00	736.00	653.00	538.00	277.00	258.00	359.00	1941.00	905.00	993.00	584.00	682.00	419.00	665.00	821.00	543.00	
CNA06150_1	1662236	1662325	90	cdsI	0	0	0	37.00	33.00	35.00	1.00	1.00	1.00	0	0	0	51.00	23.00	22.00	28.00	25.00	15.00	1.00	2.00	2.00	
CNA06150_2	1663767	1663933	167	cdsE	53.00	21.00	22.00	59.00	44.00	37.00	53.00	75.00	87.00	60.00	49.00	37.00	20.00	26.00	20.00	19.00	18.00	13.00	30.00	46.00	31.00	
CNA06150_3	1664472	1664485	14	cdsE	16.00	6.00	6.00	0	0	0	45.00	35.00	49.00	40.00	24.00	17.00	3.00	2.00	2.00	0	0	0	13.00	19.00	16.00	
CNA06150_4	1666845	1666941	97	utr5E	298.00	243.00	177.00	250.00	152.00	153.00	280.00	234.00	179.00	96.00	53.00	91.00	282.00	224.00	177.00	145.00	125.00	137.00	123.00	135.00	102.00	
CNA06160_1	1667337	1667559	223	utr3E	13.00	1.00	2.00	10.00	15.00	14.00	4.00	3.00	4.00	59.00	55.00	57.00	0	0	0	12.00	14.00	24.00	3.00	2.00	4.00	
CNA06160_2	1667676	1667755	80	cdsE	0	0	0	8.00	8.00	15.00	5.00	2.00	6.00	11.00	13.00	8.00	5.00	4.00	3.00	6.00	3.00	4.00	1.00	2.00	3.00	
CNA06160_3	1668364	1668400	37	cdsE	0	0	0	1.00	3.00	3.00	0	0	0	42.00	36.00	37.00	0	0	0	2.00	2.00	1.00	0	0	0	
CNA06160_4	1669845	1669905	61	utr5E	14.00	13.00	9.00	21.00	18.00	10.00	17.00	17.00	14.00	4.00	2.00	1.00	24.00	12.00	11.00	8.00	10.00	11.00	10.00	10.00	9.00	
CNA06180_1	1674275	1674282	8	cdsE	0	0	0	10.00	6.00	6.00	0	0	0	1.00	2.00	1.00	4.00	5.00	1.00	35.00	34.00	22.00	2.00	1.00	1.00	
CNA06180_2	1674911	1675033	123	utr5E	871.00	687.00	491.00	124.00	119.00	78.00	983.00	1022.00	976.00	572.00	469.00	646.00	1068.00	471.00	381.00	127.00	186.00	165.00	263.00	332.00	248.00	
CNA06210_1	1682347	1682555	209	utr5E	8729.00	4839.00	3764.00	1676.00	1249.00	1239.00	2722.00	2837.00	2386.00	2023.00	1577.00	1754.00	1329.00	1756.00	1450.00	1177.00	1170.00	1027.00	2698.00	3615.00	3038.00	
CNA06240_1	1700224	1700266	43	utr5E	96.00	105.00	84.00	85.00	65.00	50.00	167.00	147.00	108.00	26.00	37.00	58.00	192.00	146.00	161.00	83.00	96.00	81.00	64.00	77.00	63.00	
CNA06260_1	1702248	1702326	79	cdsE	39.00	37.00	22.00	0	0	0	0	0	0	62.00	61.00	64.00	3.00	3.00	4.00	5.00	6.00	8.00	2.00	1.00	1.00	
CNA06260_2	1702418	1702605	188	cdsE	8.00	4.00	2.00	5.00	11.00	13.00	4.00	10.00	7.00	35.00	23.00	21.00	5.00	5.00	4.00	0	0	0	21.00	31.00	16.00	
CNA06260_3	1703413	1703421	9	cdsE	0	0	0	15.00	8.00	10.00	10.00	7.00	8.00	5.00	3.00	3.00	17.00	13.00	8.00	3.00	4.00	1.00	3.00	3.00	4.00	
CNA06260_4	1703770	1703912	143	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	26.00	15.00	22.00	1.00	1.00	1.00	0	0	0	
CNA06260_5	1704097	1704264	168	cdsE	68.00	55.00	47.00	0	0	0	0	0	0	0	0	0	27.00	20.00	31.00	1.00	2.00	2.00	0	0	0	
CNA06260_6	1704560	1704680	121	utr5E	116.00	66.00	36.00	59.00	50.00	33.00	48.00	52.00	40.00	14.00	17.00	11.00	57.00	95.00	69.00	27.00	29.00	11.00	43.00	60.00	49.00	
CNA06280_1	1706961	1707078	118	utr5E	150.00	99.00	98.00	15.00	8.00	11.00	220.00	240.00	252.00	174.00	137.00	125.00	24.00	19.00	29.00	9.00	13.00	17.00	188.00	232.00	234.00	
CNA06290_1	1708531	1708531	1	cdsE	0	0	0	3.00	2.00	3.00	0	0	0	4.00	5.00	2.00	0	0	0	0	0	0	0	0	0	
CNA06290_2	1709763	1709799	37	utr5E	132.00	106.00	92.00	57.00	46.00	32.00	22.00	24.00	16.00	12.00	12.00	15.00	224.00	135.00	108.00	50.00	70.00	36.00	38.00	47.00	31.00	
CNA06310_1	1713532	1713690	159	cdsE	1.00	1.00	1.00	8.00	13.00	15.00	29.00	29.00	30.00	51.00	49.00	54.00	1.00	1.00	1.00	8.00	6.00	10.00	8.00	13.00	7.00	
CNA06310_2	1714264	1714281	18	cdsE	0	0	0	0	0	0	9.00	8.00	10.00	16.00	10.00	14.00	0	0	0	0	0	0	0	0	0	
CNA06310_3	1714747	1714819	73	cdsI	56.00	20.00	28.00	6.00	4.00	7.00	5.00	3.00	6.00	19.00	10.00	18.00	1.00	2.00	2.00	1.00	2.00	1.00	0	0	0	
CNA06310_4	1717024	1717086	63	utr5E	6.00	12.00	7.00	2.00	3.00	4.00	59.00	48.00	53.00	12.00	8.00	13.00	2.00	1.00	1.00	6.00	3.00	3.00	21.00	35.00	21.00	
CNA06320_1	1718386	1718496	111	utr5I	15.00	16.00	11.00	2.00	2.00	1.00	2.00	1.00	3.00	8.00	7.00	13.00	8.00	23.00	13.00	3.00	8.00	4.00	2.00	8.00	6.00	
CNA06320_2	1718506	1718637	132	utr5I	40.00	28.00	23.00	10.00	12.00	12.00	27.00	29.00	12.00	14.00	14.00	11.00	26.00	29.00	31.00	25.00	37.00	23.00	31.00	41.00	27.00	
CNA06350_1	1726396	1726593	198	utr5E	5824.00	3831.00	2962.00	990.00	883.00	1174.00	744.00	796.00	660.00	558.00	523.00	611.00	3332.00	3035.00	2808.00	1890.00	2061.00	2290.00	774.00	667.00	545.00	
CNA06370_1	1730785	1730785	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNA06370_2	1731092	1731092	1	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	1.00	3.00	3.00	2.00	4.00	3.00	0	0	0	
CNA06370_3	1731575	1731581	7	cdsI	0	0	0	6.00	2.00	8.00	0	0	0	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	
CNA06370_4	1732124	1732196	73	cdsE	8.00	14.00	10.00	1.00	4.00	1.00	6.00	9.00	4.00	3.00	5.00	4.00	32.00	42.00	29.00	19.00	24.00	15.00	15.00	17.00	8.00	
CNA06390_1	1732774	1732809	36	utr3E	0	0	0	0	0	0	0	0	0	7.00	5.00	7.00	0	0	0	0	0	0	0	0	0	
CNA06390_2	1732867	1732867	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	4.00	2.00	0	0	0	0	0	0	0	0	0	
CNA06390_3	1732983	1733144	162	cdsE	1.00	1.00	1.00	5.00	3.00	6.00	3.00	1.00	1.00	0	0	0	35.00	21.00	28.00	23.00	18.00	12.00	0	0	0	
CNA06390_4	1733203	1733234	32	cdsE	0	0	0	2.00	2.00	5.00	1.00	1.00	3.00	2.00	2.00	2.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNA06390_5	1733870	1733870	1	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA06390_6	1735541	1735578	38	utr5E	5.00	8.00	4.00	19.00	16.00	13.00	28.00	31.00	13.00	4.00	4.00	7.00	39.00	31.00	32.00	24.00	19.00	25.00	3.00	4.00	1.00	
CNA06410_1	1738394	1738435	42	utr3E	0	0	0	2.00	1.00	1.00	14.00	16.00	13.00	8.00	7.00	7.00	20.00	12.00	9.00	2.00	1.00	1.00	0	0	0	
CNA06410_2	1739706	1739757	52	utr5E	396.00	298.00	199.00	53.00	50.00	58.00	138.00	117.00	92.00	91.00	87.00	100.00	210.00	267.00	234.00	89.00	120.00	47.00	79.00	116.00	89.00	
CNA06440_1	1751837	1751838	2	cdsE	3.00	1.00	1.00	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	2.00	4.00	4.00	
CNA06440_2	1751968	1751968	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNA06440_3	1752520	1752522	3	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	1.00	2.00	1.00	1.00	1.00	1.00	0	0	0	2.00	5.00	4.00	
CNA06440_4	1753773	1753836	64	utr5E	54.00	60.00	38.00	55.00	25.00	40.00	58.00	57.00	44.00	8.00	3.00	9.00	101.00	80.00	82.00	64.00	65.00	35.00	19.00	28.00	23.00	
CNA06450_1	1755957	1756452	496	utr5E	894.00	782.00	672.00	154.00	139.00	132.00	125.00	101.00	101.00	431.00	331.00	439.00	278.00	308.00	305.00	116.00	141.00	142.00	121.00	150.00	127.00	
CNA06460_1	1758307	1758529	223	cdsI	159.00	155.00	112.00	193.00	231.00	217.00	309.00	328.00	307.00	214.00	195.00	265.00	137.00	118.00	94.00	62.00	76.00	26.00	279.00	331.00	277.00	
CNA06460_2	1758594	1758977	384	utr5E	2111.00	1194.00	1146.00	457.00	436.00	410.00	1912.00	1832.00	1602.00	390.00	382.00	498.00	4247.00	1911.00	1930.00	700.00	812.00	199.00	1926.00	2005.00	1463.00	
CNA06470_1	1760451	1760487	37	cdsE	0	0	0	1.00	1.00	3.00	12.00	15.00	13.00	3.00	5.00	2.00	0	0	0	1.00	1.00	1.00	4.00	5.00	5.00	
CNA06470_2	1760632	1760758	127	utr5E	256.00	128.00	118.00	161.00	156.00	212.00	72.00	101.00	68.00	71.00	78.00	67.00	198.00	136.00	129.00	239.00	206.00	287.00	194.00	185.00	161.00	
CNA06490_1	1766055	1766204	150	utr5E	1719.00	1113.00	1008.00	231.00	177.00	220.00	417.00	427.00	399.00	611.00	610.00	473.00	225.00	392.00	285.00	142.00	184.00	132.00	448.00	504.00	522.00	
CNA06520_1	1771918	1772114	197	utr5E	295.00	291.00	251.00	46.00	32.00	31.00	725.00	631.00	566.00	242.00	194.00	256.00	101.00	54.00	73.00	13.00	20.00	34.00	181.00	320.00	324.00	
CNA06530_1	1773864	1773900	37	cdsE	3.00	3.00	3.00	1.00	2.00	4.00	10.00	10.00	14.00	41.00	36.00	31.00	7.00	6.00	8.00	12.00	25.00	17.00	38.00	26.00	23.00	
CNA06530_2	1774357	1774542	186	cdsI	5.00	4.00	3.00	5.00	9.00	10.00	5.00	4.00	4.00	27.00	26.00	20.00	6.00	5.00	6.00	54.00	52.00	39.00	5.00	7.00	6.00	
CNA06530_3	1774702	1774725	24	cdsI	0	0	0	10.00	15.00	17.00	0	0	0	0	0	0	0	0	0	18.00	23.00	7.00	0	0	0	
CNA06530_4	1775334	1775622	289	utr5E	108.00	67.00	50.00	36.00	34.00	39.00	51.00	50.00	39.00	90.00	103.00	100.00	85.00	86.00	73.00	161.00	161.00	203.00	136.00	131.00	132.00	
CNA06555_1	1784745	1784856	112	utr5E	314.00	212.00	207.00	139.00	113.00	98.00	130.00	101.00	107.00	126.00	86.00	87.00	529.00	202.00	234.00	94.00	132.00	145.00	133.00	128.00	121.00	
CNA06580_1	1790852	1790929	78	utr5E	1080.00	386.00	514.00	915.00	989.00	893.00	456.00	422.00	293.00	148.00	123.00	161.00	893.00	961.00	889.00	1090.00	1030.00	233.00	287.00	436.00	309.00	
CNA06630_1	1810160	1810232	73	utr5E	703.00	560.00	352.00	142.00	101.00	122.00	203.00	185.00	172.00	145.00	115.00	149.00	1105.00	564.00	612.00	267.00	274.00	124.00	160.00	133.00	128.00	
CNA06650_1	1814119	1814285	167	utr5E	1588.00	1397.00	976.00	189.00	180.00	153.00	3161.00	3025.00	2605.00	1071.00	1432.00	1445.00	719.00	643.00	563.00	200.00	278.00	157.00	1374.00	1372.00	971.00	
CNA06665_1	1819525	1819554	30	cdsE	0	0	0	0	0	0	3.00	2.00	2.00	21.00	21.00	21.00	0	0	0	2.00	3.00	1.00	13.00	10.00	12.00	
CNA06665_2	1820205	1820314	110	utr5I	42.00	24.00	14.00	55.00	44.00	38.00	57.00	53.00	37.00	56.00	39.00	50.00	25.00	29.00	26.00	27.00	35.00	46.00	40.00	37.00	33.00	
CNA06690_1	1824386	1824454	69	cdsE	0	0	0	6.00	5.00	6.00	31.00	36.00	39.00	72.00	76.00	100.00	0	0	0	2.00	6.00	2.00	33.00	23.00	20.00	
CNA06690_2	1826183	1826273	91	utr5E	69.00	43.00	40.00	99.00	91.00	71.00	107.00	149.00	132.00	116.00	125.00	194.00	71.00	66.00	55.00	64.00	70.00	45.00	163.00	232.00	143.00	
CNA06740_1	1837932	1838011	80	utr5E	40.00	24.00	27.00	8.00	8.00	9.00	14.00	23.00	15.00	43.00	33.00	45.00	13.00	17.00	15.00	9.00	11.00	6.00	31.00	32.00	28.00	
CNA06760_1	1845734	1845855	122	utr5E	1027.00	960.00	769.00	461.00	364.00	297.00	1117.00	1016.00	715.00	285.00	267.00	451.00	2000.00	1136.00	1183.00	622.00	753.00	309.00	708.00	733.00	536.00	
CNA06780_1	1848725	1848790	66	utr3E	0	0	0	17.00	21.00	37.00	2.00	1.00	1.00	2.00	3.00	2.00	0	0	0	19.00	21.00	9.00	0	0	0	
CNA06780_2	1849072	1849133	62	utr3E	0	0	0	2.00	2.00	1.00	21.00	23.00	16.00	22.00	14.00	13.00	0	0	0	7.00	5.00	10.00	0	0	0	
CNA06780_3	1849192	1849229	38	cdsE	0	0	0	0	0	0	2.00	5.00	2.00	7.00	6.00	6.00	0	0	0	4.00	4.00	6.00	0	0	0	
CNA06780_4	1849863	1849989	127	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	37.00	31.00	26.00	0	0	0	
CNA06800_1	1856486	1856533	48	cdsE	7.00	5.00	3.00	7.00	8.00	11.00	25.00	21.00	15.00	10.00	8.00	7.00	4.00	7.00	4.00	1.00	2.00	1.00	31.00	27.00	24.00	
CNA06800_2	1856632	1856752	121	cdsE	50.00	13.00	12.00	20.00	15.00	26.00	49.00	74.00	59.00	37.00	43.00	30.00	31.00	50.00	27.00	16.00	16.00	25.00	86.00	131.00	89.00	
CNA06800_3	1858711	1858776	66	utr5E	339.00	218.00	215.00	231.00	173.00	154.00	49.00	58.00	32.00	16.00	12.00	10.00	425.00	367.00	263.00	124.00	140.00	65.00	108.00	164.00	109.00	
CNA06820_1	1863889	1863972	84	utr5E	20929.00	11608.00	10833.00	4522.00	4552.00	5765.00	2579.00	2623.00	2130.00	2657.00	2012.00	2401.00	19464.00	12659.00	13633.00	8535.00	10254.00	3348.00	4218.00	4049.00	3226.00	
CNA06830_1	1864464	1864497	34	utr3E	0	0	0	4.00	4.00	7.00	1.00	6.00	4.00	16.00	11.00	7.00	0	0	0	1.00	2.00	2.00	2.00	2.00	3.00	
CNA06830_2	1864673	1864730	58	cdsE	0	0	0	0	0	0	6.00	9.00	9.00	17.00	12.00	11.00	0	0	0	0	0	0	0	0	0	
CNA06830_3	1865376	1865384	9	cdsE	0	0	0	0	0	0	2.00	2.00	2.00	6.00	7.00	7.00	0	0	0	3.00	3.00	2.00	3.00	3.00	4.00	
CNA06830_4	1865617	1865626	10	cdsE	0	0	0	0	0	0	12.00	6.00	8.00	11.00	11.00	10.00	3.00	5.00	2.00	1.00	1.00	1.00	2.00	3.00	1.00	
CNA06830_5	1866214	1866342	129	cdsE	0	0	0	70.00	89.00	93.00	0	0	0	1.00	1.00	3.00	0	0	0	44.00	56.00	24.00	0	0	0	
CNA06830_6	1868649	1868651	3	cdsE	4.00	1.00	3.00	10.00	6.00	12.00	0	0	0	4.00	1.00	3.00	9.00	9.00	6.00	6.00	9.00	1.00	0	0	0	
CNA06830_7	1869199	1869281	83	utr5E	41.00	35.00	21.00	18.00	17.00	14.00	26.00	23.00	15.00	3.00	2.00	6.00	57.00	42.00	45.00	16.00	20.00	7.00	19.00	20.00	11.00	
CNA06840_1	1870666	1870781	116	cdsE	64.00	18.00	29.00	0	0	0	33.00	51.00	32.00	108.00	65.00	66.00	5.00	2.00	3.00	2.00	2.00	3.00	65.00	63.00	39.00	
CNA06840_2	1871199	1871292	94	utr5E	1133.00	505.00	361.00	224.00	252.00	280.00	193.00	239.00	169.00	304.00	251.00	225.00	504.00	429.00	451.00	235.00	296.00	386.00	413.00	346.00	317.00	
CNA06860_1	1874199	1874329	131	utr5E	1275.00	545.00	600.00	218.00	206.00	303.00	276.00	288.00	273.00	301.00	320.00	349.00	396.00	248.00	207.00	291.00	350.00	190.00	606.00	433.00	377.00	
CNA06870_1	1875141	1875230	90	cdsE	0	0	0	0	0	0	16.00	12.00	20.00	23.00	29.00	27.00	0	0	0	2.00	1.00	1.00	5.00	5.00	4.00	
CNA06870_2	1877001	1877103	103	utr5E	238.00	199.00	165.00	50.00	37.00	38.00	269.00	195.00	240.00	109.00	118.00	156.00	186.00	136.00	136.00	62.00	84.00	82.00	123.00	137.00	100.00	
CNA06890_1	1879431	1879560	130	cdsE	36.00	17.00	19.00	6.00	11.00	4.00	25.00	21.00	18.00	70.00	78.00	49.00	0	0	0	2.00	4.00	2.00	43.00	29.00	41.00	
CNA06890_2	1879678	1879756	79	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	8.00	4.00	6.00	2.00	2.00	3.00	11.00	17.00	9.00	0	0	0	
CNA06890_3	1880499	1880638	140	utr5E	698.00	519.00	360.00	84.00	104.00	87.00	141.00	131.00	84.00	227.00	242.00	284.00	152.00	99.00	109.00	64.00	77.00	105.00	374.00	411.00	320.00	
CNA06905_1	1882058	1882088	31	cdsI	1.00	1.00	1.00	8.00	14.00	10.00	0	0	0	0	0	0	1.00	2.00	1.00	8.00	8.00	5.00	0	0	0	
CNA06905_2	1882240	1882240	1	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA06905_3	1882284	1882284	1	cdsE	0	0	0	2.00	1.00	4.00	0	0	0	0	0	0	0	0	0	2.00	7.00	2.00	0	0	0	
CNA06905_4	1882365	1882423	59	cdsE	2.00	1.00	3.00	11.00	10.00	8.00	0	0	0	5.00	7.00	6.00	0	0	0	0	0	0	0	0	0	
CNA06905_5	1882538	1882591	54	utr5E	0	0	0	11.00	16.00	14.00	0	0	0	7.00	9.00	9.00	0	0	0	4.00	2.00	2.00	0	0	0	
CNA06910_1	1884331	1884378	48	utr5E	218.00	196.00	120.00	118.00	92.00	86.00	64.00	76.00	62.00	83.00	91.00	95.00	188.00	124.00	120.00	57.00	51.00	32.00	121.00	123.00	131.00	
CNA06940_1	1888724	1888789	66	utr5E	1325.00	743.00	714.00	503.00	632.00	763.00	320.00	299.00	237.00	346.00	288.00	276.00	2748.00	1059.00	1913.00	732.00	1264.00	381.00	855.00	618.00	352.00	
CNA06970_1	1893462	1893547	86	cdsE	0	0	0	0	0	0	9.00	11.00	6.00	5.00	5.00	5.00	0	0	0	0	0	0	0	0	0	
CNA06970_2	1896010	1896101	92	utr5E	259.00	218.00	150.00	97.00	74.00	62.00	60.00	75.00	41.00	39.00	30.00	44.00	296.00	182.00	184.00	104.00	115.00	37.00	43.00	77.00	50.00	
CNA06980_1	1896544	1896548	5	cdsE	0	0	0	0	0	0	2.00	2.00	1.00	8.00	11.00	19.00	0	0	0	0	0	0	0	0	0	
CNA06980_2	1897121	1897147	27	cdsE	0	0	0	6.00	1.00	2.00	0	0	0	10.00	6.00	4.00	0	0	0	2.00	2.00	2.00	0	0	0	
CNA06980_3	1898974	1899029	56	utr5E	144.00	77.00	87.00	146.00	115.00	111.00	57.00	48.00	30.00	27.00	28.00	39.00	204.00	172.00	163.00	189.00	209.00	68.00	86.00	72.00	73.00	
CNA07010_1	1904170	1904280	111	utr5E	566.00	492.00	425.00	181.00	205.00	225.00	164.00	164.00	129.00	151.00	144.00	140.00	555.00	444.00	472.00	293.00	327.00	309.00	350.00	266.00	198.00	
CNA07030_1	1906481	1906557	77	cdsE	0	0	0	1.00	1.00	2.00	3.00	1.00	2.00	6.00	8.00	8.00	0	0	0	0	0	0	0	0	0	
CNA07030_2	1907100	1907117	18	cdsE	0	0	0	6.00	5.00	6.00	1.00	1.00	1.00	0	0	0	14.00	3.00	5.00	0	0	0	1.00	1.00	1.00	
CNA07030_3	1908767	1908994	228	utr5E	63.00	42.00	44.00	43.00	33.00	35.00	6.00	12.00	6.00	15.00	10.00	11.00	18.00	24.00	15.00	27.00	38.00	37.00	34.00	32.00	23.00	
CNA07040_1	1910622	1910677	56	utr5E	238.00	202.00	169.00	67.00	55.00	63.00	98.00	80.00	86.00	66.00	57.00	53.00	154.00	173.00	198.00	71.00	53.00	108.00	86.00	101.00	84.00	
CNA07050_1	1913398	1913635	238	utr5E	5950.00	3237.00	2361.00	2.00	2.00	6.00	555.00	333.00	421.00	190.00	242.00	251.00	681.00	292.00	441.00	6.00	13.00	6.00	721.00	675.00	1029.00	
CNA07060_1	1916862	1917146	285	cdsE	505.00	398.00	200.00	0	0	0	218.00	261.00	327.00	556.00	485.00	342.00	165.00	145.00	196.00	1.00	1.00	1.00	163.00	236.00	164.00	
CNA07060_2	1917254	1917384	131	utr5E	599.00	581.00	368.00	49.00	50.00	34.00	391.00	321.00	242.00	242.00	284.00	295.00	789.00	576.00	483.00	105.00	141.00	59.00	260.00	282.00	185.00	
CNA07070_1	1918061	1918061	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNA07070_2	1918230	1918230	1	cdsE	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA07070_3	1918281	1918303	23	cdsE	0	0	0	4.00	4.00	3.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNA07070_4	1919069	1919069	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	
CNA07070_5	1920517	1920517	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNA07100_1	1932550	1932617	68	cdsE	1.00	3.00	1.00	0	0	0	18.00	17.00	25.00	42.00	34.00	34.00	0	0	0	0	0	0	2.00	2.00	3.00	
CNA07100_2	1933760	1933909	150	utr5E	41.00	41.00	26.00	6.00	6.00	2.00	0	0	0	8.00	6.00	6.00	42.00	79.00	66.00	33.00	41.00	25.00	11.00	17.00	12.00	
CNA07100_3	1934729	1934849	121	utr5E	58.00	61.00	55.00	23.00	15.00	18.00	149.00	107.00	168.00	116.00	105.00	138.00	97.00	73.00	54.00	12.00	12.00	4.00	64.00	74.00	63.00	
CNA07130_1	1944824	1944824	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNA07130_2	1945631	1945776	146	cdsE	0	0	0	0	0	0	128.00	118.00	129.00	42.00	15.00	17.00	1.00	1.00	1.00	0	0	0	138.00	236.00	149.00	
CNA07130_3	1946721	1946807	87	cdsE	0	0	0	2.00	2.00	6.00	209.00	172.00	163.00	6.00	9.00	4.00	10.00	7.00	5.00	1.00	1.00	1.00	134.00	164.00	132.00	
CNA07130_4	1946855	1946888	34	utr5E	16.00	13.00	6.00	5.00	5.00	5.00	96.00	61.00	55.00	18.00	20.00	20.00	19.00	11.00	16.00	1.00	1.00	1.00	54.00	73.00	61.00	
CNA07140_1	1947471	1947557	87	cdsE	5.00	3.00	5.00	7.00	9.00	9.00	18.00	16.00	13.00	40.00	31.00	27.00	3.00	4.00	2.00	13.00	9.00	10.00	3.00	2.00	2.00	
CNA07140_2	1948524	1948535	12	cdsE	0	0	0	0	0	0	6.00	6.00	13.00	30.00	21.00	21.00	0	0	0	0	0	0	4.00	2.00	2.00	
CNA07140_3	1950595	1950644	50	utr5E	189.00	88.00	85.00	78.00	98.00	66.00	76.00	72.00	61.00	71.00	66.00	80.00	119.00	96.00	84.00	84.00	94.00	35.00	76.00	86.00	78.00	
