	merge_cluster																						
CNC07030_2	2054542	2054599	58	cdsE	34.00	26.00	18.00	9.00	11.00	9.00	8.00	4.00	6.00	43.00	28.00	57.00	21.00	22.00	40.00	25.00	26.00	27.00	
CNC07030_3	2055588	2055588	1	cdsE	13.00	9.00	7.00	4.00	2.00	1.00	4.00	2.00	1.00	12.00	11.00	15.00	16.00	14.00	12.00	7.00	4.00	7.00	
CNC07080_1	2073092	2073095	4	utr3E	201.00	175.00	113.00	61.00	49.00	33.00	115.00	81.00	119.00	17.00	19.00	20.00	24.00	16.00	14.00	21.00	5.00	21.00	
CNC07095_1	2078180	2078180	1	utr3E	0	0	0	1.00	1.00	2.00	5.00	3.00	1.00	0	0	0	0	0	0	0	0	0	
CNC07095_2	2078500	2078500	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNC07095_3	2078704	2078711	8	utr3E	6.00	5.00	6.00	77.00	49.00	44.00	1.00	1.00	4.00	0	0	0	1.00	2.00	1.00	4.00	4.00	5.00	
CNC07095_4	2079710	2079710	1	cdsE	3.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNC07095_5	2079934	2079934	1	utr5E	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNC07110_1	2081512	2081521	10	utr3E	549.00	311.00	272.00	320.00	213.00	108.00	60.00	52.00	86.00	144.00	118.00	191.00	214.00	204.00	166.00	174.00	112.00	117.00	
CNC07110_2	2081586	2081586	1	utr3E	0	0	0	0	0	0	0	0	0	48.00	27.00	65.00	52.00	49.00	45.00	45.00	47.00	50.00	
CNC07130_1	2085612	2085612	1	utr3E	4.00	3.00	2.00	3.00	9.00	5.00	0	0	0	10.00	2.00	7.00	0	0	0	3.00	1.00	3.00	
CND00100_1	32230	32300	71	utr3E	96.00	38.00	37.00	142.00	90.00	59.00	25.00	21.00	24.00	18.00	18.00	21.00	33.00	41.00	29.00	54.00	52.00	47.00	
CND00100_2	33213	33218	6	cdsE	11.00	4.00	2.00	23.00	14.00	17.00	3.00	3.00	1.00	19.00	9.00	16.00	23.00	30.00	16.00	29.00	17.00	16.00	
CND00100_3	35838	35845	8	utr5E	0	0	0	0	0	0	15.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CND00120_1	41781	41800	20	utr3E	12.00	15.00	6.00	28.00	18.00	11.00	0	0	0	31.00	16.00	29.00	35.00	29.00	21.00	29.00	15.00	32.00	
CND00120_2	41953	41973	21	utr3E	14.00	10.00	13.00	71.00	32.00	32.00	0	0	0	52.00	47.00	68.00	73.00	86.00	39.00	56.00	31.00	55.00	
CND00120_3	44651	44651	1	utr5E	2.00	2.00	1.00	6.00	4.00	2.00	6.00	5.00	6.00	0	0	0	2.00	5.00	3.00	0	0	0	
CND00160_1	52844	52937	94	utr3E	463.00	246.00	164.00	160.00	77.00	62.00	28.00	20.00	34.00	171.00	146.00	213.00	208.00	204.00	200.00	242.00	173.00	218.00	
CND00180_1	56542	56659	118	utr3E	400.00	305.00	215.00	1443.00	925.00	647.00	669.00	410.00	704.00	657.00	547.00	825.00	608.00	731.00	610.00	325.00	243.00	276.00	
CND00200_1	66186	66193	8	utr3E	9.00	12.00	9.00	0	0	0	1.00	3.00	1.00	48.00	39.00	66.00	29.00	20.00	25.00	16.00	11.00	14.00	
CND00200_2	66304	66306	3	cdsE	0	0	0	0	0	0	0	0	0	10.00	10.00	11.00	3.00	4.00	4.00	0	0	0	
CND00220_1	74235	74252	18	utr3E	0	0	0	28.00	22.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	
CND00220_2	74862	74935	74	utr5E	2.00	2.00	1.00	15.00	7.00	8.00	7.00	5.00	5.00	0	0	0	5.00	3.00	4.00	0	0	0	
CND00220_3	75024	75053	30	utr5E	0	0	0	0	0	0	6.00	2.00	3.00	0	0	0	1.00	3.00	1.00	4.00	1.00	1.00	
CND00220_4	75124	75158	35	utr5E	0	0	0	0	0	0	2.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CND00220_5	75272	75281	10	utr5E	0	0	0	0	0	0	16.00	5.00	8.00	6.00	11.00	14.00	5.00	9.00	7.00	0	0	0	
CND00260_1	79850	79853	4	utr3E	23.00	10.00	9.00	40.00	11.00	16.00	5.00	4.00	2.00	4.00	3.00	10.00	41.00	56.00	40.00	7.00	4.00	3.00	
CND00260_2	80343	80350	8	utr3I	4.00	8.00	3.00	15.00	10.00	6.00	0	0	0	6.00	2.00	6.00	9.00	15.00	18.00	0	0	0	
CND00260_3	80350	80350	1	utr3I	4.00	8.00	3.00	0	0	0	0	0	0	6.00	2.00	6.00	0	0	0	0	0	0	
CND00260_4	80714	80718	5	utr3E	21.00	8.00	5.00	29.00	28.00	11.00	0	0	0	17.00	15.00	25.00	19.00	27.00	13.00	8.00	7.00	5.00	
CND00280_1	82478	82484	7	utr3E	3.00	1.00	1.00	20.00	13.00	8.00	0	0	0	0	0	0	1.00	1.00	4.00	0	0	0	
CND00280_2	82485	82485	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CND00280_3	85147	85157	11	utr5E	2.00	2.00	1.00	0	0	0	13.00	9.00	13.00	4.00	3.00	4.00	0	0	0	0	0	0	
CND00280_4	85197	85197	1	utr5E	0	0	0	11.00	1.00	5.00	0	0	0	0	0	0	1.00	5.00	1.00	0	0	0	
CND00300_1	89045	89144	100	utr3E	180.00	254.00	191.00	264.00	197.00	112.00	38.00	30.00	32.00	109.00	95.00	132.00	123.00	131.00	95.00	209.00	103.00	122.00	
CND00320_1	96339	96345	7	utr3E	255.00	117.00	93.00	338.00	243.00	161.00	99.00	48.00	88.00	295.00	305.00	435.00	448.00	536.00	399.00	113.00	107.00	81.00	
CND00320_2	97465	97491	27	utr5E	0	0	0	0	0	0	33.00	15.00	23.00	6.00	8.00	16.00	5.00	9.00	4.00	0	0	0	
CND00320_3	97560	97680	121	cdsI	56.00	32.00	41.00	106.00	98.00	73.00	3.00	2.00	3.00	0	0	0	77.00	79.00	85.00	0	0	0	
CND00350_1	100573	100576	4	utr3E	74.00	102.00	72.00	608.00	348.00	244.00	26.00	21.00	52.00	74.00	43.00	73.00	32.00	34.00	48.00	89.00	77.00	71.00	
CND00410_1	120730	120808	79	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	4.00	8.00	7.00	11.00	
CND00410_2	121200	121200	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	9.00	10.00	4.00	0	0	0	
CND00430_1	123347	123350	4	utr3E	42.00	22.00	9.00	58.00	41.00	25.00	20.00	9.00	19.00	5.00	5.00	3.00	39.00	30.00	28.00	54.00	45.00	52.00	
CND00430_2	124410	124425	16	utr3E	168.00	95.00	65.00	60.00	42.00	19.00	27.00	7.00	16.00	70.00	55.00	97.00	170.00	195.00	149.00	97.00	58.00	58.00	
CND00430_3	125244	125244	1	utr5E	0	0	0	0	0	0	6.00	2.00	5.00	0	0	0	0	0	0	0	0	0	
CND00440_1	125306	125316	11	utr3E	114.00	54.00	45.00	21.00	27.00	16.00	22.00	25.00	18.00	15.00	7.00	7.00	15.00	13.00	10.00	47.00	29.00	33.00	
CND00440_2	125366	125414	49	utr3E	89.00	62.00	40.00	24.00	13.00	11.00	8.00	5.00	7.00	6.00	4.00	9.00	6.00	4.00	8.00	77.00	65.00	64.00	
CND00450_1	128660	128689	30	utr3E	15.00	5.00	5.00	90.00	49.00	33.00	18.00	11.00	11.00	17.00	7.00	11.00	34.00	36.00	31.00	3.00	7.00	7.00	
CND00450_2	128791	128791	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	7.00	5.00	5.00	3.00	3.00	2.00	1.00	
CND00450_3	130995	131014	20	cdsE	17.00	16.00	3.00	20.00	11.00	9.00	49.00	26.00	39.00	9.00	9.00	18.00	12.00	10.00	9.00	3.00	2.00	2.00	
CND00450_4	131122	131141	20	utr5E	0	0	0	0	0	0	10.00	3.00	6.00	0	0	0	0	0	0	0	0	0	
CND00460_1	131366	131426	61	utr3E	98.00	53.00	30.00	74.00	65.00	35.00	27.00	8.00	29.00	30.00	21.00	19.00	45.00	35.00	44.00	54.00	39.00	31.00	
CND00480_1	141572	141591	20	utr3E	3.00	4.00	1.00	10.00	6.00	6.00	0	0	0	3.00	9.00	3.00	4.00	7.00	7.00	8.00	7.00	11.00	
CND00480_2	143331	143331	1	utr5E	0	0	0	0	0	0	6.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CND00480_3	143386	143390	5	utr5I	0	0	0	0	0	0	5.00	3.00	4.00	0	0	0	0	0	0	0	0	0	
CND00500_1	147841	147843	3	utr3E	8.00	7.00	4.00	31.00	21.00	18.00	0	0	0	23.00	11.00	32.00	10.00	14.00	7.00	7.00	6.00	2.00	
CND00500_2	149408	149408	1	utr5I	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CND00550_1	157121	157132	12	utr3E	41.00	34.00	16.00	60.00	58.00	23.00	3.00	7.00	3.00	18.00	12.00	16.00	34.00	27.00	29.00	28.00	19.00	11.00	
CND00550_2	157264	157265	2	utr3E	10.00	4.00	4.00	3.00	7.00	3.00	0	0	0	0	0	0	4.00	1.00	1.00	1.00	1.00	1.00	
CND00550_3	157459	157468	10	utr3E	5.00	6.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	4.00	1.00	
CND00550_4	157527	157532	6	utr3E	0	0	0	0	0	0	4.00	6.00	3.00	0	0	0	0	0	0	4.00	2.00	3.00	
CND00570_1	162941	162945	5	utr3E	36.00	14.00	22.00	9.00	8.00	4.00	3.00	2.00	2.00	5.00	8.00	8.00	15.00	10.00	9.00	12.00	9.00	9.00	
CND00570_2	163013	163013	1	cdsE	2.00	1.00	1.00	1.00	1.00	1.00	1.00	3.00	2.00	0	0	0	0	0	0	1.00	2.00	3.00	
CND00580_1	165258	165291	34	utr3E	459.00	294.00	172.00	60.00	45.00	29.00	76.00	44.00	79.00	50.00	40.00	55.00	98.00	109.00	86.00	65.00	85.00	79.00	
CND00620_1	173415	173464	50	utr3E	36.00	16.00	13.00	50.00	16.00	19.00	13.00	5.00	6.00	52.00	58.00	60.00	53.00	67.00	59.00	11.00	16.00	17.00	
CND00640_1	177667	177667	1	utr3E	3.00	1.00	3.00	0	0	0	0	0	0	0	0	0	9.00	12.00	8.00	0	0	0	
CND00640_2	177804	177809	6	utr3E	91.00	53.00	43.00	99.00	65.00	58.00	15.00	4.00	10.00	0	0	0	14.00	13.00	16.00	1.00	2.00	4.00	
CND00670_1	186553	186556	4	utr3E	4.00	8.00	4.00	14.00	4.00	6.00	1.00	3.00	2.00	5.00	3.00	1.00	10.00	14.00	8.00	21.00	8.00	11.00	
CND00670_2	186556	186556	1	utr3E	0	0	0	0	0	0	1.00	3.00	2.00	5.00	3.00	1.00	0	0	0	0	0	0	
CND00670_3	186796	186796	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CND00670_4	187311	187311	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CND00690_1	193746	193752	7	utr3E	185.00	135.00	74.00	26.00	18.00	10.00	17.00	8.00	19.00	17.00	28.00	58.00	57.00	63.00	59.00	48.00	57.00	56.00	
CND00690_2	194197	194198	2	cdsE	1.00	3.00	1.00	2.00	1.00	1.00	10.00	5.00	4.00	14.00	18.00	11.00	21.00	27.00	15.00	19.00	10.00	5.00	
CND00720_1	198729	198794	66	utr3E	27.00	17.00	15.00	125.00	61.00	36.00	20.00	17.00	30.00	51.00	44.00	73.00	122.00	145.00	121.00	24.00	26.00	22.00	
CND00770_1	207038	207098	61	utr3E	10.00	2.00	6.00	27.00	21.00	16.00	1.00	3.00	1.00	5.00	5.00	5.00	24.00	18.00	14.00	2.00	3.00	3.00	
CND00770_2	208950	208995	46	utr5E	5.00	1.00	1.00	0	0	0	5.00	3.00	6.00	1.00	1.00	5.00	0	0	0	2.00	1.00	1.00	
CND00770_3	208995	208995	1	utr5E	5.00	1.00	1.00	0	0	0	0	0	0	1.00	1.00	5.00	0	0	0	2.00	1.00	1.00	
CND00790_1	210605	210621	17	utr3E	136.00	55.00	58.00	489.00	235.00	209.00	4.00	4.00	2.00	15.00	10.00	9.00	167.00	180.00	134.00	35.00	23.00	24.00	
CND00790_2	211511	211511	1	cdsE	4.00	3.00	4.00	15.00	4.00	6.00	0	0	0	0	0	0	11.00	9.00	11.00	5.00	5.00	1.00	
CND00790_3	212934	212939	6	utr5E	0	0	0	0	0	0	3.00	1.00	1.00	7.00	2.00	7.00	10.00	9.00	4.00	0	0	0	
CND00800_1	213349	213377	29	utr3E	34.00	30.00	24.00	29.00	18.00	16.00	0	0	0	1.00	2.00	1.00	4.00	2.00	6.00	6.00	2.00	6.00	
CND00800_2	213377	213377	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CND00900_1	278990	278994	5	utr3E	18.00	13.00	6.00	25.00	12.00	11.00	0	0	0	11.00	12.00	7.00	35.00	27.00	13.00	12.00	11.00	14.00	
CND00900_2	283588	283588	1	utr5E	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CND00960_1	296453	296528	76	utr3E	300.00	164.00	118.00	123.00	97.00	86.00	41.00	31.00	35.00	106.00	78.00	110.00	116.00	127.00	97.00	50.00	43.00	43.00	
CND00960_2	297413	297414	2	cdsI	0	0	0	3.00	1.00	1.00	14.00	5.00	6.00	2.00	6.00	4.00	6.00	1.00	5.00	0	0	0	
CND00980_1	298116	298157	42	utr3E	1.00	4.00	4.00	0	0	0	0	0	0	0	0	0	5.00	4.00	4.00	13.00	15.00	5.00	
CND00980_2	298387	298395	9	utr3E	31.00	14.00	7.00	18.00	8.00	8.00	15.00	9.00	11.00	2.00	1.00	1.00	8.00	13.00	7.00	44.00	45.00	37.00	
CND00980_3	298395	298395	1	utr3E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CND00990_1	300052	300062	11	utr3E	221.00	118.00	70.00	102.00	69.00	50.00	58.00	62.00	67.00	53.00	47.00	69.00	73.00	73.00	48.00	84.00	77.00	58.00	
CND00990_2	300137	300152	16	utr3E	7.00	3.00	3.00	2.00	2.00	1.00	10.00	6.00	4.00	18.00	20.00	15.00	24.00	16.00	15.00	16.00	5.00	7.00	
CND01020_1	307878	307890	13	utr3E	0	0	0	2.00	5.00	3.00	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	
CND01020_2	308216	308226	11	utr3E	13.00	15.00	10.00	8.00	7.00	8.00	1.00	2.00	1.00	0	0	0	2.00	3.00	5.00	14.00	23.00	13.00	
CND01020_3	308231	308231	1	utr3E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CND01050_1	313752	313804	53	utr3E	161.00	160.00	111.00	375.00	271.00	204.00	38.00	19.00	24.00	11.00	10.00	12.00	19.00	12.00	9.00	220.00	124.00	133.00	
CND01050_2	315098	315103	6	cdsI	0	0	0	5.00	1.00	1.00	2.00	1.00	1.00	2.00	1.00	5.00	20.00	15.00	21.00	0	0	0	
CND01060_1	315974	315987	14	utr3E	115.00	100.00	61.00	82.00	27.00	12.00	17.00	4.00	13.00	91.00	78.00	134.00	92.00	120.00	99.00	72.00	54.00	55.00	
CND01060_2	316846	316853	8	cdsE	15.00	6.00	2.00	3.00	1.00	4.00	5.00	4.00	4.00	18.00	23.00	19.00	18.00	15.00	24.00	16.00	6.00	11.00	
CND01080_1	319948	320136	189	utr3E	453.00	227.00	201.00	553.00	401.00	316.00	375.00	177.00	263.00	10458.00	10131.00	15199.00	2958.00	4294.00	1970.00	142.00	130.00	112.00	
CND01080_2	321043	321114	72	cdsE	36.00	8.00	6.00	66.00	35.00	20.00	938.00	571.00	741.00	27.00	40.00	32.00	6.00	9.00	7.00	2.00	1.00	4.00	
CND01090_1	321754	321761	8	utr3E	13.00	8.00	4.00	3.00	5.00	1.00	1.00	2.00	4.00	21.00	11.00	24.00	45.00	50.00	41.00	4.00	1.00	1.00	
CND01090_2	323320	323336	17	utr5E	30.00	10.00	11.00	15.00	11.00	8.00	299.00	153.00	221.00	27.00	21.00	31.00	24.00	27.00	22.00	0	0	0	
CND01100_1	323556	323668	113	utr3E	417.00	214.00	138.00	62.00	44.00	38.00	68.00	50.00	44.00	49.00	53.00	58.00	78.00	79.00	59.00	111.00	76.00	90.00	
CND01120_1	329101	329127	27	utr3E	108.00	69.00	75.00	32.00	23.00	12.00	1.00	1.00	2.00	323.00	286.00	485.00	367.00	421.00	352.00	10.00	3.00	1.00	
CND01120_2	330484	330494	11	utr5E	0	0	0	0	0	0	0	0	0	93.00	99.00	96.00	115.00	114.00	97.00	0	0	0	
CND01120_3	330823	330847	25	utr5E	0	0	0	0	0	0	14.00	6.00	12.00	0	0	0	2.00	1.00	1.00	0	0	0	
CND01140_1	331650	331665	16	utr3E	300.00	168.00	113.00	191.00	138.00	104.00	73.00	47.00	110.00	104.00	105.00	162.00	260.00	337.00	261.00	147.00	173.00	125.00	
CND01160_1	335962	336001	40	utr3E	212.00	176.00	121.00	157.00	99.00	64.00	14.00	5.00	9.00	140.00	146.00	159.00	208.00	189.00	151.00	211.00	96.00	91.00	
CND01180_1	341064	341066	3	utr3E	106.00	73.00	65.00	50.00	31.00	38.00	19.00	15.00	8.00	23.00	11.00	30.00	70.00	52.00	47.00	49.00	38.00	27.00	
CND01180_2	341169	341182	14	utr3E	963.00	452.00	316.00	396.00	209.00	159.00	130.00	64.00	131.00	302.00	227.00	345.00	286.00	353.00	238.00	448.00	446.00	389.00	
CND01210_1	346374	346385	12	utr3E	32.00	15.00	23.00	0	0	0	13.00	10.00	7.00	31.00	29.00	38.00	53.00	60.00	48.00	19.00	28.00	14.00	
CND01210_2	346441	346463	23	cdsE	35.00	22.00	16.00	2.00	3.00	3.00	3.00	2.00	4.00	7.00	4.00	13.00	13.00	15.00	26.00	14.00	14.00	10.00	
CND01210_3	346463	346463	1	cdsE	0	0	0	2.00	3.00	3.00	3.00	2.00	4.00	7.00	4.00	13.00	0	0	0	0	0	0	
CND01220_1	347636	347640	5	utr3E	114.00	74.00	56.00	80.00	44.00	48.00	21.00	12.00	25.00	42.00	50.00	61.00	49.00	88.00	67.00	52.00	34.00	26.00	
CND01220_2	348708	348708	1	cdsI	0	0	0	8.00	3.00	4.00	0	0	0	2.00	3.00	3.00	16.00	26.00	25.00	0	0	0	
CND01230_1	349117	349152	36	utr3E	890.00	842.00	576.00	192.00	103.00	91.00	14.00	2.00	2.00	4046.00	2965.00	5010.00	2436.00	2321.00	1968.00	248.00	107.00	98.00	
CND01250_1	355097	355097	1	utr3E	12.00	14.00	22.00	19.00	15.00	4.00	14.00	13.00	13.00	12.00	2.00	8.00	6.00	12.00	9.00	10.00	4.00	8.00	
CND01250_2	355186	355224	39	utr3E	1199.00	498.00	378.00	353.00	207.00	151.00	172.00	85.00	126.00	112.00	101.00	149.00	140.00	153.00	135.00	168.00	126.00	100.00	
CND01280_1	362740	362767	28	utr3E	39.00	31.00	11.00	37.00	18.00	11.00	7.00	6.00	5.00	20.00	19.00	23.00	27.00	33.00	25.00	33.00	27.00	20.00	
CND01290_1	367941	367996	56	utr3E	0	0	0	50.00	29.00	25.00	8.00	3.00	5.00	1.00	1.00	1.00	12.00	7.00	6.00	5.00	1.00	2.00	
CND01290_2	371148	371148	1	utr5I	0	0	0	0	0	0	5.00	2.00	8.00	2.00	1.00	1.00	0	0	0	0	0	0	
CND01290_3	371272	371295	24	utr5E	0	0	0	0	0	0	97.00	62.00	101.00	0	0	0	0	0	0	0	0	0	
CND01320_1	374108	374155	48	utr3E	163.00	105.00	72.00	99.00	57.00	33.00	183.00	125.00	153.00	27.00	23.00	24.00	67.00	83.00	44.00	50.00	29.00	32.00	
CND01320_2	374231	374235	5	utr3E	19.00	17.00	6.00	6.00	2.00	5.00	8.00	4.00	3.00	2.00	2.00	3.00	10.00	11.00	8.00	9.00	13.00	13.00	
CND01320_3	374374	374382	9	cdsE	4.00	3.00	4.00	2.00	1.00	1.00	0	0	0	0	0	0	9.00	6.00	10.00	2.00	3.00	2.00	
CND01330_1	378263	378263	1	cdsE	0	0	0	1.00	1.00	2.00	2.00	1.00	1.00	0	0	0	7.00	6.00	3.00	0	0	0	
CND01330_2	378321	378321	1	cdsE	0	0	0	0	0	0	2.00	4.00	2.00	0	0	0	0	0	0	0	0	0	
CND01330_3	378632	378637	6	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	10.00	4.00	12.00	1.00	1.00	1.00	
CND01330_4	380139	380139	1	cdsE	0	0	0	4.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CND01330_5	380933	380933	1	utr5E	0	0	0	0	0	0	0	0	0	3.00	3.00	7.00	0	0	0	0	0	0	
CND01330_6	381105	381105	1	utr5E	0	0	0	0	0	0	7.00	1.00	4.00	4.00	4.00	4.00	0	0	0	0	0	0	
CND01330_7	381306	381314	9	utr5E	13.00	11.00	6.00	0	0	0	9.00	9.00	12.00	8.00	6.00	12.00	2.00	3.00	2.00	12.00	7.00	6.00	
CND01370_1	387213	387243	31	utr3E	8.00	4.00	8.00	18.00	12.00	9.00	0	0	0	10.00	20.00	19.00	100.00	120.00	114.00	12.00	8.00	8.00	
CND01370_2	387243	387243	1	utr3E	0	0	0	18.00	12.00	9.00	0	0	0	10.00	20.00	19.00	0	0	0	12.00	8.00	8.00	
CND01370_3	387699	387708	10	cdsE	0	0	0	2.00	1.00	3.00	0	0	0	2.00	6.00	6.00	13.00	19.00	12.00	0	0	0	
CND01380_1	389275	389330	56	utr3E	139.00	81.00	46.00	64.00	42.00	38.00	15.00	11.00	14.00	95.00	58.00	105.00	30.00	48.00	34.00	46.00	39.00	43.00	
CND01380_2	391517	391518	2	cdsI	10.00	12.00	2.00	2.00	1.00	1.00	33.00	12.00	14.00	5.00	1.00	7.00	0	0	0	0	0	0	
CND01410_1	393131	393164	34	utr3E	53.00	28.00	19.00	40.00	46.00	34.00	12.00	17.00	13.00	40.00	48.00	56.00	33.00	33.00	33.00	90.00	64.00	51.00	
CND01410_2	393279	393286	8	utr3E	6.00	4.00	1.00	0	0	0	0	0	0	11.00	15.00	16.00	8.00	12.00	15.00	25.00	15.00	14.00	
CND01430_1	396143	396176	34	utr3E	369.00	290.00	177.00	30.00	22.00	18.00	42.00	27.00	44.00	94.00	93.00	132.00	290.00	403.00	339.00	115.00	89.00	101.00	
CND01430_2	397414	397418	5	cdsI	29.00	14.00	11.00	0	0	0	93.00	57.00	42.00	7.00	7.00	6.00	13.00	37.00	29.00	0	0	0	
CND01450_1	401237	401245	9	utr3E	48.00	31.00	18.00	16.00	6.00	7.00	0	0	0	10.00	14.00	9.00	16.00	25.00	16.00	17.00	13.00	20.00	
CND01480_1	414037	414118	82	utr3E	5234.00	3862.00	2786.00	2185.00	1676.00	1173.00	1027.00	565.00	821.00	1673.00	1439.00	1963.00	2120.00	2098.00	1628.00	3297.00	2090.00	2186.00	
CND01490_1	416617	416693	77	utr3E	3422.00	1788.00	1261.00	770.00	419.00	354.00	505.00	299.00	502.00	664.00	589.00	842.00	1545.00	1841.00	1784.00	1253.00	1168.00	1076.00	
CND01500_1	417960	417997	38	utr3E	261.00	142.00	68.00	126.00	74.00	54.00	37.00	11.00	31.00	140.00	118.00	178.00	117.00	147.00	112.00	128.00	138.00	110.00	
CND01540_1	426422	426467	46	utr3E	78.00	33.00	40.00	91.00	71.00	29.00	10.00	8.00	5.00	33.00	33.00	40.00	38.00	48.00	43.00	60.00	52.00	55.00	
CND01540_2	426569	426569	1	utr3E	10.00	9.00	1.00	9.00	8.00	5.00	0	0	0	4.00	8.00	3.00	5.00	2.00	4.00	11.00	8.00	6.00	
CND01540_3	426632	426632	1	cdsE	5.00	5.00	4.00	8.00	5.00	3.00	4.00	5.00	6.00	3.00	1.00	4.00	0	0	0	2.00	8.00	4.00	
CND01560_1	429574	429632	59	utr3E	10.00	11.00	2.00	15.00	13.00	8.00	1.00	6.00	6.00	19.00	13.00	30.00	54.00	59.00	40.00	21.00	16.00	13.00	
CND01560_2	429688	429688	1	cdsE	0	0	0	0	0	0	0	0	0	11.00	2.00	5.00	15.00	9.00	12.00	7.00	16.00	17.00	
CND01560_3	430734	430734	1	cdsE	0	0	0	0	0	0	0	0	0	7.00	1.00	2.00	2.00	2.00	5.00	2.00	2.00	1.00	
CND01580_1	434929	434975	47	utr3E	27.00	26.00	14.00	11.00	3.00	4.00	0	0	0	25.00	28.00	28.00	34.00	44.00	19.00	14.00	3.00	10.00	
CND01580_2	434990	434995	6	utr3E	12.00	9.00	4.00	3.00	2.00	2.00	8.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CND01580_3	435707	435707	1	cdsE	4.00	1.00	1.00	0	0	0	0	0	0	1.00	3.00	2.00	3.00	2.00	3.00	2.00	2.00	1.00	
CND01600_1	437886	437889	4	utr3E	7.00	4.00	3.00	4.00	2.00	2.00	0	0	0	0	0	0	0	0	0	4.00	3.00	3.00	
CND01600_2	437968	437968	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CND01600_3	437972	437972	1	utr3E	1.00	1.00	1.00	5.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CND01620_1	439660	439693	34	utr3E	104.00	62.00	29.00	76.00	36.00	22.00	3.00	4.00	2.00	109.00	92.00	147.00	83.00	100.00	94.00	2.00	2.00	2.00	
CND01650_1	446733	446733	1	utr3E	0	0	0	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CND01650_2	446792	446792	1	utr3I	5.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CND01650_3	447017	447040	24	utr3E	36.00	33.00	21.00	23.00	10.00	9.00	9.00	8.00	16.00	10.00	17.00	22.00	23.00	24.00	25.00	33.00	22.00	21.00	
CND01670_1	449540	449549	10	utr3E	20.00	7.00	8.00	1.00	1.00	1.00	4.00	5.00	4.00	9.00	11.00	9.00	27.00	21.00	16.00	7.00	6.00	9.00	
CND01690_1	453969	453973	5	utr3E	15.00	10.00	14.00	8.00	2.00	3.00	5.00	3.00	4.00	1.00	2.00	9.00	0	0	0	6.00	7.00	5.00	
CND01690_2	454038	454038	1	cdsE	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CND01690_3	455235	455235	1	cdsE	5.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CND01690_4	455844	455860	17	cdsE	4.00	1.00	1.00	0	0	0	0	0	0	0	0	0	3.00	6.00	2.00	5.00	4.00	6.00	
CND01770_1	474890	474925	36	utr3E	99.00	34.00	23.00	51.00	28.00	31.00	0	0	0	505.00	432.00	773.00	435.00	467.00	344.00	0	0	0	
CND01770_2	475633	475637	5	utr5E	14.00	10.00	6.00	3.00	4.00	1.00	0	0	0	22.00	18.00	38.00	31.00	29.00	29.00	2.00	1.00	1.00	
CND01780_1	476276	476278	3	utr3E	0	0	0	13.00	9.00	6.00	1.00	1.00	1.00	3.00	2.00	4.00	13.00	6.00	5.00	0	0	0	
CND01780_2	476831	476832	2	utr3E	0	0	0	12.00	4.00	3.00	2.00	2.00	1.00	1.00	1.00	2.00	2.00	4.00	3.00	2.00	1.00	3.00	
CND01780_3	476832	476832	1	utr3E	0	0	0	0	0	0	2.00	2.00	1.00	1.00	1.00	2.00	2.00	4.00	3.00	2.00	1.00	3.00	
