	merge_cluster																									
CNB03870_3	1144176	1144185	10	cdsE	0	0	0	1.00	2.00	1.00	11.00	12.00	11.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNB03870_4	1144498	1144503	6	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	4.00	6.00	5.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNB03870_5	1145062	1145080	19	cdsE	14.00	8.00	6.00	5.00	7.00	9.00	15.00	13.00	19.00	14.00	7.00	26.00	9.00	7.00	8.00	1.00	3.00	2.00	0	0	0	
CNB03890_1	1146981	1147002	22	utr5E	50.00	36.00	16.00	13.00	11.00	15.00	10.00	20.00	13.00	29.00	14.00	16.00	17.00	19.00	16.00	7.00	3.00	2.00	25.00	16.00	33.00	
CNB03890_2	1147428	1147457	30	cdsE	3.00	1.00	1.00	3.00	2.00	2.00	9.00	7.00	11.00	21.00	17.00	10.00	11.00	7.00	9.00	0	0	0	6.00	12.00	10.00	
CNB03890_3	1147596	1147598	3	cdsE	0	0	0	2.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB03890_4	1148671	1148703	33	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	20.00	17.00	23.00	0	0	0	2.00	1.00	4.00	1.00	2.00	2.00	
CNB03890_5	1148764	1148809	46	cdsE	0	0	0	0	0	0	13.00	15.00	13.00	8.00	8.00	10.00	1.00	1.00	1.00	0	0	0	5.00	3.00	4.00	
CNB03890_6	1149016	1149028	13	utr3E	0	0	0	4.00	6.00	3.00	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	3.00	1.00	2.00	
CNB03940_1	1159682	1159830	149	utr5E	659.00	398.00	296.00	341.00	272.00	397.00	247.00	281.00	273.00	469.00	266.00	262.00	228.00	218.00	186.00	226.00	196.00	227.00	362.00	331.00	320.00	
CNB03970_1	1169325	1169325	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	2.00	1.00	3.00	1.00	2.00	2.00	0	0	0	
CNB03970_2	1169337	1169419	83	utr5E	8.00	10.00	10.00	0	0	0	0	0	0	0	0	0	0	0	0	3.00	3.00	5.00	4.00	3.00	2.00	
CNB03970_3	1169510	1169510	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	
CNB03970_4	1170518	1170518	1	cdsE	0	0	0	1.00	3.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB03970_5	1170523	1170553	31	cdsE	0	0	0	0	0	0	0	0	0	2.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNB03970_6	1170702	1170702	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNB03970_7	1171190	1171190	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04020_1	1180950	1181058	109	utr5E	32.00	17.00	20.00	37.00	23.00	46.00	3.00	3.00	2.00	4.00	2.00	6.00	46.00	56.00	38.00	55.00	81.00	31.00	2.00	3.00	5.00	
CNB04020_2	1181125	1181130	6	utr5E	0	0	0	4.00	5.00	10.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04020_3	1182324	1182332	9	cdsI	0	0	0	3.00	3.00	3.00	0	0	0	5.00	5.00	7.00	0	0	0	4.00	7.00	5.00	0	0	0	
CNB04020_4	1182870	1182922	53	cdsE	0	0	0	0	0	0	0	0	0	4.00	9.00	5.00	0	0	0	0	0	0	0	0	0	
CNB04040_1	1189442	1189533	92	utr5E	41.00	34.00	26.00	40.00	43.00	40.00	19.00	31.00	15.00	5.00	3.00	4.00	71.00	39.00	54.00	39.00	44.00	23.00	92.00	123.00	61.00	
CNB04040_2	1191063	1191168	106	cdsE	1.00	2.00	1.00	10.00	11.00	8.00	14.00	18.00	14.00	17.00	13.00	21.00	0	0	0	5.00	3.00	6.00	20.00	27.00	24.00	
CNB04060_1	1193990	1194028	39	utr5E	60.00	50.00	43.00	10.00	13.00	9.00	25.00	18.00	15.00	14.00	10.00	10.00	38.00	49.00	39.00	15.00	17.00	19.00	16.00	23.00	17.00	
CNB04060_2	1195405	1195410	6	cdsI	0	0	0	8.00	6.00	12.00	0	0	0	2.00	3.00	5.00	0	0	0	6.00	5.00	1.00	0	0	0	
CNB04060_3	1196079	1196112	34	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	16.00	9.00	5.00	0	0	0	0	0	0	0	0	0	
CNB04060_4	1196245	1196322	78	cdsE	0	0	0	1.00	1.00	1.00	5.00	8.00	9.00	19.00	14.00	17.00	0	0	0	0	0	0	7.00	7.00	9.00	
CNB04060_5	1196480	1196490	11	cdsI	0	0	0	5.00	4.00	8.00	0	0	0	3.00	1.00	1.00	0	0	0	3.00	4.00	1.00	0	0	0	
CNB04090_1	1202450	1202535	86	utr5E	524.00	331.00	324.00	162.00	124.00	109.00	67.00	71.00	40.00	42.00	34.00	57.00	329.00	226.00	207.00	100.00	123.00	53.00	163.00	196.00	199.00	
CNB04090_2	1202679	1202861	183	cdsE	2463.00	1464.00	1058.00	200.00	109.00	146.00	1304.00	1306.00	1258.00	806.00	665.00	758.00	166.00	154.00	142.00	66.00	75.00	54.00	1094.00	1446.00	1611.00	
CNB04100_1	1204692	1204719	28	utr5E	140.00	58.00	78.00	197.00	123.00	138.00	52.00	49.00	52.00	51.00	23.00	24.00	111.00	88.00	83.00	143.00	143.00	62.00	126.00	123.00	176.00	
CNB04100_2	1206849	1206875	27	cdsE	0	0	0	0	0	0	0	0	0	8.00	4.00	4.00	1.00	2.00	1.00	1.00	1.00	2.00	1.00	1.00	1.00	
CNB04110_1	1207429	1207485	57	utr5E	23.00	19.00	17.00	4.00	7.00	8.00	40.00	42.00	27.00	2.00	3.00	3.00	7.00	28.00	15.00	26.00	27.00	14.00	17.00	29.00	14.00	
CNB04110_2	1207545	1207735	191	utr5E	4.00	3.00	3.00	124.00	111.00	125.00	0	0	0	35.00	30.00	42.00	3.00	8.00	3.00	47.00	54.00	47.00	2.00	3.00	1.00	
CNB04120_1	1209228	1209269	42	utr5E	16.00	22.00	18.00	29.00	23.00	19.00	2.00	1.00	1.00	0	0	0	22.00	14.00	12.00	10.00	6.00	8.00	2.00	2.00	1.00	
CNB04120_2	1211437	1211437	1	cdsE	0	0	0	2.00	2.00	3.00	0	0	0	4.00	5.00	5.00	0	0	0	0	0	0	1.00	3.00	1.00	
CNB04120_3	1212092	1212092	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNB04120_4	1212143	1212160	18	cdsE	0	0	0	0	0	0	5.00	3.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04120_5	1212291	1212336	46	cdsE	0	0	0	0	0	0	17.00	23.00	22.00	20.00	16.00	13.00	0	0	0	1.00	1.00	3.00	20.00	24.00	18.00	
CNB04130_1	1213215	1213215	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04130_2	1213226	1213264	39	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	3.00	4.00	0	0	0	0	0	0	
CNB04130_3	1213313	1213313	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04130_4	1213941	1213968	28	cdsE	0	0	0	0	0	0	0	0	0	3.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNB04150_1	1215233	1215366	134	utr5E	610.00	390.00	336.00	123.00	127.00	134.00	78.00	87.00	55.00	40.00	43.00	56.00	415.00	260.00	236.00	202.00	212.00	152.00	184.00	203.00	176.00	
CNB04150_2	1216052	1216068	17	cdsE	11.00	4.00	2.00	7.00	7.00	8.00	19.00	15.00	13.00	5.00	4.00	4.00	60.00	56.00	71.00	12.00	10.00	8.00	3.00	8.00	5.00	
CNB04170_1	1217814	1217892	79	utr5E	744.00	510.00	365.00	226.00	150.00	149.00	247.00	202.00	209.00	178.00	167.00	188.00	393.00	319.00	312.00	120.00	166.00	56.00	176.00	329.00	185.00	
CNB04180_1	1220891	1220929	39	utr5E	42.00	45.00	25.00	37.00	40.00	31.00	7.00	7.00	9.00	4.00	10.00	8.00	52.00	34.00	45.00	25.00	31.00	14.00	25.00	33.00	15.00	
CNB04180_2	1222015	1222067	53	cdsE	3.00	4.00	2.00	0	0	0	0	0	0	10.00	6.00	9.00	0	0	0	1.00	1.00	4.00	0	0	0	
CNB04180_3	1222460	1222573	114	cdsE	0	0	0	3.00	1.00	1.00	10.00	14.00	13.00	36.00	21.00	27.00	0	0	0	2.00	2.00	5.00	2.00	6.00	5.00	
CNB04180_4	1222682	1222767	86	cdsE	0	0	0	4.00	4.00	2.00	19.00	16.00	14.00	13.00	13.00	13.00	0	0	0	3.00	3.00	8.00	7.00	6.00	4.00	
CNB04190_1	1224031	1224075	45	utr5E	835.00	556.00	508.00	288.00	248.00	247.00	180.00	169.00	163.00	78.00	79.00	90.00	3125.00	1084.00	1040.00	510.00	666.00	197.00	174.00	219.00	152.00	
CNB04210_1	1228874	1228910	37	utr5E	40.00	31.00	15.00	5.00	2.00	1.00	12.00	15.00	13.00	10.00	10.00	14.00	10.00	9.00	9.00	4.00	7.00	7.00	13.00	12.00	9.00	
CNB04245_1	1238022	1238183	162	utr5E	588.00	443.00	303.00	143.00	123.00	184.00	814.00	712.00	587.00	605.00	651.00	743.00	347.00	333.00	458.00	211.00	239.00	182.00	364.00	365.00	328.00	
CNB04270_1	1245084	1245132	49	utr5E	207.00	91.00	62.00	113.00	111.00	103.00	28.00	22.00	22.00	5.00	14.00	10.00	379.00	133.00	133.00	103.00	97.00	37.00	50.00	70.00	39.00	
CNB04270_2	1246055	1246068	14	cdsE	0	0	0	3.00	3.00	6.00	0	0	0	1.00	1.00	5.00	0	0	0	7.00	13.00	18.00	0	0	0	
CNB04270_3	1246918	1246990	73	cdsE	0	0	0	3.00	6.00	10.00	0	0	0	28.00	17.00	24.00	0	0	0	6.00	2.00	3.00	1.00	1.00	1.00	
CNB04270_4	1247702	1247752	51	cdsE	0	0	0	1.00	2.00	9.00	3.00	2.00	5.00	7.00	11.00	6.00	8.00	9.00	8.00	2.00	2.00	2.00	2.00	2.00	1.00	
CNB04280_1	1248103	1248181	79	utr5E	453.00	373.00	378.00	172.00	207.00	232.00	258.00	313.00	219.00	271.00	214.00	367.00	532.00	399.00	458.00	233.00	289.00	320.00	254.00	230.00	177.00	
CNB04290_1	1249535	1249560	26	utr5E	27.00	29.00	16.00	9.00	6.00	4.00	7.00	10.00	3.00	2.00	1.00	1.00	29.00	16.00	16.00	6.00	9.00	4.00	29.00	27.00	13.00	
CNB04290_2	1249787	1249999	213	cdsE	8.00	6.00	2.00	1.00	2.00	1.00	22.00	21.00	21.00	18.00	19.00	18.00	0	0	0	1.00	1.00	2.00	13.00	17.00	8.00	
CNB04290_3	1250122	1250129	8	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	4.00	4.00	0	0	0	
CNB04290_4	1254809	1254844	36	cdsE	0	0	0	7.00	5.00	8.00	5.00	5.00	4.00	11.00	12.00	5.00	1.00	1.00	1.00	0	0	0	9.00	8.00	8.00	
CNB04290_5	1255571	1255603	33	cdsE	0	0	0	0	0	0	2.00	2.00	1.00	7.00	7.00	8.00	0	0	0	1.00	1.00	1.00	1.00	1.00	3.00	
CNB04290_6	1255828	1255874	47	cdsE	0	0	0	6.00	6.00	5.00	4.00	6.00	3.00	2.00	1.00	1.00	7.00	5.00	8.00	2.00	2.00	3.00	1.00	2.00	1.00	
CNB04290_7	1256114	1256180	67	cdsE	4.00	1.00	1.00	4.00	3.00	4.00	12.00	9.00	15.00	18.00	19.00	13.00	0	0	0	0	0	0	2.00	2.00	1.00	
CNB04300_1	1256626	1256667	42	utr5E	48.00	36.00	29.00	5.00	8.00	7.00	5.00	4.00	2.00	9.00	11.00	9.00	20.00	17.00	12.00	9.00	13.00	6.00	26.00	26.00	21.00	
CNB04300_2	1258596	1258734	139	cdsE	0	0	0	5.00	4.00	7.00	6.00	9.00	4.00	112.00	99.00	86.00	1.00	2.00	3.00	29.00	19.00	35.00	17.00	13.00	14.00	
CNB04320_1	1261244	1261303	60	utr5E	148.00	108.00	92.00	82.00	78.00	52.00	113.00	87.00	78.00	39.00	24.00	37.00	112.00	119.00	120.00	73.00	56.00	17.00	60.00	77.00	47.00	
CNB04320_2	1262620	1262777	158	cdsE	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	19.00	15.00	21.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNB04320_3	1262964	1263016	53	cdsE	0	0	0	0	0	0	5.00	12.00	5.00	15.00	17.00	16.00	0	0	0	0	0	0	0	0	0	
CNB04340_1	1265533	1265578	46	utr5E	12.00	5.00	9.00	9.00	12.00	22.00	16.00	19.00	25.00	11.00	12.00	15.00	5.00	10.00	5.00	11.00	6.00	4.00	9.00	7.00	9.00	
CNB04340_2	1266225	1266255	31	cdsE	10.00	2.00	4.00	0	0	0	0	0	0	6.00	5.00	5.00	4.00	2.00	3.00	0	0	0	0	0	0	
CNB04340_3	1266467	1266478	12	cdsE	0	0	0	0	0	0	0	0	0	11.00	7.00	7.00	0	0	0	0	0	0	4.00	11.00	3.00	
CNB04340_4	1266625	1266651	27	cdsE	2.00	2.00	2.00	0	0	0	1.00	2.00	1.00	3.00	1.00	1.00	2.00	1.00	1.00	2.00	2.00	1.00	2.00	2.00	2.00	
CNB04340_5	1266733	1266823	91	cdsE	0	0	0	4.00	5.00	5.00	6.00	7.00	5.00	36.00	22.00	26.00	0	0	0	0	0	0	0	0	0	
CNB04340_6	1266975	1266996	22	cdsE	0	0	0	11.00	5.00	9.00	0	0	0	6.00	8.00	8.00	4.00	3.00	2.00	0	0	0	0	0	0	
CNB04350_1	1267990	1268078	89	utr5E	224.00	172.00	140.00	51.00	28.00	23.00	54.00	50.00	50.00	25.00	27.00	30.00	162.00	131.00	107.00	61.00	60.00	38.00	29.00	47.00	28.00	
CNB04350_2	1269187	1269238	52	cdsE	0	0	0	6.00	7.00	7.00	1.00	2.00	1.00	3.00	3.00	2.00	1.00	2.00	6.00	0	0	0	0	0	0	
CNB04370_1	1271420	1272174	755	utr5E	7876.00	4357.00	3786.00	2611.00	1843.00	1843.00	3792.00	4622.00	4177.00	3954.00	2638.00	2819.00	1636.00	1609.00	1370.00	960.00	898.00	937.00	3086.00	3995.00	3565.00	
CNB04410_1	1279640	1279733	94	utr5E	86.00	45.00	28.00	65.00	51.00	38.00	34.00	28.00	26.00	10.00	5.00	9.00	55.00	64.00	56.00	83.00	90.00	40.00	25.00	34.00	47.00	
CNB04410_2	1279975	1279975	1	cdsE	2.00	1.00	2.00	0	0	0	1.00	1.00	1.00	1.00	2.00	1.00	1.00	1.00	2.00	1.00	6.00	3.00	0	0	0	
CNB04420_1	1281920	1282559	640	utr5I	3303.00	1223.00	1409.00	1316.00	1403.00	1718.00	1128.00	1410.00	1205.00	2047.00	1471.00	1384.00	1136.00	1099.00	789.00	1818.00	1725.00	1645.00	2705.00	2404.00	2995.00	
CNB04440_1	1285485	1285485	1	utr5E	8.00	1.00	2.00	1.00	1.00	2.00	3.00	2.00	1.00	0	0	0	2.00	3.00	3.00	2.00	7.00	8.00	0	0	0	
CNB04440_2	1285487	1285487	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNB04440_3	1285622	1285622	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	
CNB04440_4	1286062	1286062	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNB04440_5	1286064	1286064	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04440_6	1286621	1286621	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNB04470_1	1290101	1290242	142	utr5E	2300.00	2017.00	1610.00	768.00	635.00	633.00	3337.00	3362.00	2895.00	2669.00	2557.00	3160.00	1844.00	2259.00	1921.00	1071.00	1281.00	615.00	1922.00	1640.00	1333.00	
CNB04500_1	1294611	1294806	196	utr5E	704.00	630.00	547.00	309.00	323.00	289.00	221.00	258.00	183.00	104.00	106.00	149.00	1747.00	1261.00	932.00	653.00	731.00	295.00	277.00	274.00	213.00	
CNB04520_1	1299028	1299055	28	utr5E	55.00	12.00	12.00	8.00	19.00	5.00	10.00	20.00	12.00	4.00	8.00	6.00	0	0	0	5.00	8.00	8.00	5.00	1.00	3.00	
CNB04520_2	1299380	1299411	32	utr5E	196.00	122.00	111.00	51.00	49.00	51.00	39.00	30.00	21.00	43.00	61.00	54.00	269.00	175.00	175.00	106.00	196.00	106.00	170.00	166.00	151.00	
CNB04540_1	1301866	1301995	130	utr5E	1045.00	943.00	681.00	449.00	431.00	400.00	435.00	488.00	330.00	405.00	412.00	416.00	1282.00	974.00	898.00	821.00	843.00	411.00	612.00	766.00	663.00	
CNB04580_1	1311870	1311944	75	utr5E	4465.00	3618.00	2655.00	1233.00	1124.00	1031.00	2360.00	2246.00	1899.00	1564.00	1285.00	1567.00	6870.00	4522.00	4397.00	2111.00	2162.00	2251.00	1868.00	2000.00	1558.00	
CNB04610_1	1317586	1317601	16	utr5E	4.00	3.00	3.00	0	0	0	1.00	2.00	1.00	0	0	0	11.00	3.00	6.00	0	0	0	0	0	0	
CNB04610_2	1319798	1319845	48	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	1.00	1.00	2.00	20.00	26.00	20.00	0	0	0	
CNB04610_3	1320704	1320859	156	cdsE	0	0	0	3.00	4.00	3.00	0	0	0	26.00	26.00	26.00	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	
CNB04610_4	1321821	1321821	1	utr3E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04620_1	1322000	1322251	252	utr5E	106.00	67.00	53.00	216.00	142.00	136.00	119.00	130.00	124.00	227.00	197.00	206.00	61.00	69.00	57.00	26.00	33.00	23.00	208.00	277.00	200.00	
CNB04620_2	1322387	1322407	21	cdsI	0	0	0	7.00	7.00	6.00	0	0	0	4.00	12.00	4.00	11.00	7.00	11.00	4.00	8.00	2.00	9.00	9.00	7.00	
CNB04630_1	1324181	1324440	260	utr5E	229.00	107.00	132.00	199.00	210.00	186.00	154.00	155.00	185.00	318.00	314.00	332.00	194.00	221.00	149.00	167.00	170.00	61.00	146.00	132.00	138.00	
CNB04630_2	1324967	1325032	66	cdsE	20.00	19.00	11.00	23.00	30.00	38.00	3.00	4.00	4.00	30.00	24.00	15.00	54.00	39.00	22.00	55.00	46.00	19.00	11.00	9.00	9.00	
CNB04650_1	1328408	1328411	4	utr5E	446.00	391.00	311.00	0	0	0	332.00	338.00	182.00	0	0	0	191.00	293.00	288.00	130.00	137.00	13.00	0	0	0	
CNB04650_2	1328484	1328638	155	utr5E	922.00	627.00	543.00	802.00	964.00	363.00	815.00	830.00	542.00	326.00	253.00	359.00	447.00	585.00	655.00	201.00	266.00	89.00	736.00	1134.00	674.00	
CNB04670_1	1333422	1333503	82	utr5E	935.00	836.00	955.00	231.00	211.00	138.00	1142.00	1034.00	749.00	342.00	374.00	662.00	876.00	537.00	570.00	271.00	329.00	188.00	1360.00	1600.00	1183.00	
CNB04680_1	1336401	1336487	87	utr5E	436.00	164.00	158.00	88.00	64.00	79.00	63.00	71.00	60.00	139.00	131.00	130.00	114.00	75.00	51.00	43.00	65.00	62.00	107.00	115.00	113.00	
CNB04680_2	1336909	1337010	102	cdsE	36.00	24.00	19.00	3.00	6.00	7.00	46.00	53.00	61.00	96.00	112.00	55.00	8.00	35.00	25.00	15.00	17.00	31.00	21.00	22.00	17.00	
CNB04720_1	1346888	1346993	106	utr5E	448.00	245.00	206.00	201.00	183.00	216.00	140.00	175.00	119.00	134.00	204.00	199.00	410.00	369.00	392.00	322.00	281.00	128.00	387.00	393.00	293.00	
CNB04720_2	1347411	1347479	69	cdsE	0	0	0	23.00	23.00	15.00	9.00	15.00	17.00	28.00	28.00	27.00	16.00	19.00	33.00	1.00	1.00	2.00	24.00	17.00	8.00	
CNB04760_1	1355247	1355308	62	utr5E	1.00	3.00	1.00	3.00	6.00	3.00	3.00	5.00	8.00	2.00	2.00	1.00	6.00	10.00	10.00	3.00	10.00	4.00	6.00	7.00	5.00	
CNB04760_2	1356194	1356255	62	cdsE	0	0	0	13.00	20.00	14.00	0	0	0	21.00	22.00	24.00	0	0	0	9.00	12.00	4.00	0	0	0	
CNB04760_3	1357340	1357434	95	cdsE	4.00	5.00	4.00	7.00	7.00	8.00	0	0	0	25.00	15.00	28.00	0	0	0	31.00	25.00	29.00	0	0	0	
CNB04760_4	1357435	1357435	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	1.00	2.00	0	0	0	0	0	0	
CNB04760_5	1357649	1357679	31	cdsE	0	0	0	20.00	24.00	28.00	0	0	0	11.00	11.00	9.00	1.00	1.00	2.00	31.00	19.00	7.00	0	0	0	
CNB04765_1	1358944	1359002	59	utr5E	1.00	1.00	1.00	7.00	13.00	6.00	0	0	0	0	0	0	0	0	0	14.00	11.00	10.00	0	0	0	
CNB04765_2	1359028	1359028	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04765_3	1359556	1359556	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04765_4	1360395	1360404	10	utr3E	0	0	0	6.00	8.00	9.00	0	0	0	9.00	7.00	5.00	0	0	0	5.00	7.00	5.00	0	0	0	
CNB04780_1	1363590	1363676	87	utr5E	518.00	496.00	424.00	154.00	133.00	93.00	548.00	535.00	450.00	687.00	782.00	1039.00	528.00	429.00	401.00	164.00	191.00	126.00	412.00	569.00	475.00	
CNB04780_2	1365040	1365091	52	cdsI	0	0	0	19.00	25.00	32.00	0	0	0	19.00	11.00	12.00	1.00	1.00	1.00	79.00	110.00	33.00	0	0	0	
CNB04790_1	1366346	1366410	65	utr5E	124.00	76.00	39.00	35.00	38.00	44.00	16.00	22.00	13.00	13.00	17.00	18.00	39.00	44.00	50.00	41.00	45.00	36.00	51.00	49.00	36.00	
CNB04815_1	1372411	1372477	67	utr5E	46.00	20.00	13.00	32.00	33.00	28.00	68.00	59.00	62.00	17.00	10.00	8.00	13.00	15.00	12.00	64.00	44.00	44.00	47.00	39.00	49.00	
CNB04815_2	1372747	1372890	144	utr5E	0	0	0	4.00	7.00	5.00	0	0	0	0	0	0	21.00	14.00	19.00	16.00	15.00	19.00	0	0	0	
CNB04815_3	1372957	1372963	7	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	5.00	5.00	0	0	0	0	0	0	
CNB04860_1	1381485	1381634	150	utr5E	6641.00	4255.00	3223.00	1027.00	958.00	1199.00	1752.00	1963.00	1685.00	1532.00	1717.00	1758.00	1895.00	2657.00	1921.00	1433.00	1677.00	1448.00	3356.00	3600.00	2804.00	
CNB04870_1	1383360	1383417	58	utr5E	18.00	8.00	7.00	18.00	8.00	9.00	12.00	10.00	10.00	9.00	6.00	6.00	53.00	37.00	27.00	30.00	42.00	23.00	41.00	53.00	35.00	
CNB04870_2	1385302	1385390	89	utr5E	25.00	15.00	14.00	283.00	178.00	272.00	3.00	3.00	4.00	31.00	16.00	30.00	22.00	35.00	25.00	53.00	58.00	16.00	0	0	0	
CNB04870_3	1387479	1387702	224	cdsE	198.00	93.00	84.00	159.00	119.00	144.00	69.00	44.00	33.00	130.00	102.00	115.00	24.00	37.00	50.00	53.00	56.00	14.00	7.00	9.00	12.00	
CNB04870_4	1387785	1387810	26	cdsE	0	0	0	11.00	8.00	12.00	0	0	0	0	0	0	42.00	13.00	14.00	24.00	20.00	4.00	0	0	0	
CNB04880_1	1388722	1388894	173	utr5E	45721.00	30006.00	33644.00	5947.00	6519.00	6919.00	6224.00	6026.00	4858.00	4817.00	4181.00	4864.00	18887.00	16869.00	13599.00	8008.00	9827.00	7012.00	12953.00	9317.00	7585.00	
CNB04890_1	1390513	1390574	62	utr5E	18.00	28.00	18.00	7.00	4.00	5.00	17.00	19.00	19.00	5.00	4.00	4.00	34.00	34.00	28.00	10.00	12.00	3.00	15.00	20.00	13.00	
CNB04890_2	1391640	1391656	17	utr5E	6.00	4.00	2.00	0	0	0	1.00	1.00	2.00	0	0	0	7.00	12.00	9.00	0	0	0	0	0	0	
CNB04890_3	1392825	1392825	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNB04890_4	1393063	1393063	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04890_5	1393372	1393372	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04895_1	1394385	1394385	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04895_2	1395415	1395415	1	cdsI	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04895_3	1395489	1395489	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNB04895_4	1396031	1396031	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNB04895_5	1397246	1397246	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNB04895_6	1397439	1397439	1	cdsE	0	0	0	2.00	2.00	1.00	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNB04895_7	1397852	1397881	30	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	6.00	3.00	5.00	0	0	0	0	0	0	0	0	0	
CNB04900_1	1398484	1398559	76	utr5E	21.00	13.00	11.00	31.00	27.00	24.00	3.00	4.00	5.00	22.00	24.00	45.00	20.00	25.00	19.00	19.00	18.00	18.00	0	0	0	
CNB04900_2	1398997	1399042	46	cdsE	0	0	0	0	0	0	0	0	0	8.00	9.00	10.00	0	0	0	0	0	0	0	0	0	
CNB04900_3	1399257	1399387	131	cdsE	15.00	16.00	13.00	15.00	16.00	16.00	0	0	0	17.00	9.00	11.00	33.00	35.00	19.00	79.00	72.00	53.00	0	0	0	
CNB04905_1	1400884	1400893	10	utr5E	29.00	7.00	9.00	12.00	10.00	16.00	12.00	13.00	16.00	5.00	5.00	6.00	26.00	22.00	23.00	9.00	9.00	13.00	20.00	21.00	10.00	
CNB04905_2	1401502	1401502	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	5.00	1.00	1.00	1.00	4.00	2.00	0	0	0	
CNB04905_3	1401718	1401792	75	cdsE	0	0	0	0	0	0	1.00	3.00	1.00	3.00	4.00	4.00	1.00	1.00	3.00	5.00	8.00	4.00	0	0	0	
CNB04905_4	1402055	1402069	15	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	4.00	4.00	3.00	3.00	3.00	4.00	0	0	0	
CNB04905_5	1402297	1402297	1	cdsE	0	0	0	0	0	0	2.00	2.00	4.00	0	0	0	0	0	0	0	0	0	4.00	3.00	3.00	
CNB04905_6	1402393	1402393	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
