	merge_cluster																
CNAG_03049_1	121471	121579	109	utr5E	3892.00	6123.00	5324.00	4179.00	3058.00	3662.00	2452.00	2326.00	2616.00	1717.00	1110.00	1273.00	
CNAG_03051_1	116505	116660	156	utr5E	30.00	52.00	58.00	25.00	16.00	12.00	54.00	65.00	66.00	72.00	41.00	70.00	
CNAG_03053_1	108901	109126	226	utr5E	7966.00	11082.00	8762.00	9181.00	6805.00	8563.00	1973.00	2012.00	1825.00	2504.00	1404.00	1910.00	
CNAG_03055_1	106017	106106	90	utr5E	248.00	412.00	453.00	409.00	327.00	315.00	519.00	536.00	527.00	366.00	164.00	252.00	
CNAG_03056_1	103373	103373	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_03056_2	103700	103700	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_03056_3	103965	103965	1	utr5E	0	0	0	5.00	1.00	3.00	0	0	0	0	0	0	
CNAG_03056_4	104098	104150	53	utr5E	0	0	0	0	0	0	0	0	0	6.00	5.00	7.00	
CNAG_03057_1	99873	99873	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_03057_2	100011	100052	42	cdsE	1.00	1.00	2.00	0	0	0	10.00	7.00	8.00	0	0	0	
CNAG_03057_3	100234	100234	1	cdsE	1.00	3.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_03057_4	101828	101870	43	cdsE	0	0	0	0	0	0	2.00	3.00	3.00	0	0	0	
CNAG_03057_5	102642	102642	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	
CNAG_03057_6	102646	102648	3	utr5E	14.00	10.00	7.00	0	0	0	3.00	4.00	3.00	0	0	0	
CNAG_03059_1	96879	96977	99	cdsE	0	0	0	44.00	48.00	41.00	7.00	4.00	3.00	50.00	21.00	25.00	
CNAG_03059_2	98256	98347	92	utr5E	101.00	146.00	74.00	160.00	136.00	90.00	44.00	50.00	57.00	22.00	23.00	22.00	
CNAG_03060_1	91147	91320	174	cdsE	0	0	0	40.00	31.00	35.00	1.00	1.00	1.00	57.00	54.00	39.00	
CNAG_03060_2	93203	93379	177	utr5E	36.00	32.00	33.00	32.00	28.00	24.00	41.00	27.00	21.00	49.00	30.00	37.00	
CNAG_03061_1	88186	88186	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	
CNAG_03061_2	89617	89684	68	utr5E	39.00	38.00	58.00	10.00	10.00	11.00	38.00	23.00	23.00	12.00	13.00	6.00	
CNAG_03063_1	75870	75916	47	cdsE	0	0	0	4.00	5.00	4.00	5.00	8.00	2.00	15.00	15.00	6.00	
CNAG_03063_2	76752	76791	40	cdsE	3.00	3.00	4.00	8.00	5.00	14.00	0	0	0	0	0	0	
CNAG_03063_3	77114	77196	83	cdsE	17.00	15.00	16.00	0	0	0	3.00	3.00	6.00	0	0	0	
CNAG_03063_4	78328	78335	8	cdsE	13.00	14.00	12.00	8.00	6.00	4.00	1.00	1.00	1.00	0	0	0	
CNAG_03063_5	79006	79070	65	cdsE	6.00	3.00	3.00	5.00	3.00	7.00	6.00	4.00	6.00	23.00	12.00	13.00	
CNAG_03063_6	79154	79162	9	cdsE	15.00	18.00	14.00	7.00	5.00	4.00	1.00	1.00	1.00	0	0	0	
CNAG_03063_7	82338	82370	33	utr5E	84.00	52.00	25.00	12.00	24.00	10.00	28.00	23.00	12.00	3.00	4.00	5.00	
CNAG_03065_1	74358	74449	92	utr5E	369.00	572.00	516.00	441.00	355.00	426.00	314.00	289.00	221.00	264.00	141.00	197.00	
CNAG_03067_1	68108	68185	78	cdsE	0	0	0	3.00	2.00	2.00	2.00	2.00	2.00	15.00	4.00	8.00	
CNAG_03067_2	69861	69913	53	utr5E	55.00	33.00	27.00	37.00	26.00	20.00	36.00	47.00	24.00	58.00	37.00	44.00	
CNAG_03069_1	65530	65646	117	cdsE	3.00	9.00	5.00	9.00	3.00	12.00	10.00	12.00	8.00	58.00	57.00	58.00	
CNAG_03069_2	66489	66571	83	utr5E	155.00	226.00	162.00	196.00	149.00	161.00	131.00	172.00	139.00	212.00	131.00	165.00	
CNAG_03070_1	64756	64825	70	utr5E	116.00	151.00	140.00	76.00	57.00	61.00	57.00	61.00	40.00	25.00	24.00	35.00	
CNAG_03071_1	61909	61909	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	1.00	1.00	1.00	
CNAG_03071_2	62134	62173	40	cdsE	1.00	1.00	1.00	1.00	1.00	2.00	2.00	3.00	2.00	2.00	2.00	1.00	
CNAG_03071_3	62977	63026	50	utr5E	21.00	27.00	29.00	12.00	7.00	9.00	17.00	17.00	13.00	22.00	16.00	17.00	
CNAG_03072_1	60243	60352	110	utr5E	2922.00	3312.00	2662.00	2523.00	1549.00	1694.00	1248.00	1369.00	1292.00	901.00	583.00	739.00	
CNAG_03075_1	53789	53878	90	utr5E	306.00	404.00	354.00	245.00	205.00	188.00	334.00	340.00	300.00	227.00	150.00	216.00	
CNAG_03076_1	49664	49787	124	utr3E	0	0	0	0	0	0	21.00	17.00	16.00	55.00	24.00	29.00	
CNAG_03076_2	51326	51326	1	cdsE	0	0	0	3.00	1.00	1.00	1.00	1.00	1.00	5.00	4.00	2.00	
CNAG_03079_1	43801	44007	207	cdsE	0	0	0	4.00	3.00	1.00	9.00	7.00	8.00	133.00	70.00	99.00	
CNAG_03079_2	44166	44219	54	cdsE	0	0	0	6.00	8.00	6.00	8.00	7.00	9.00	3.00	12.00	4.00	
CNAG_03079_3	44609	44615	7	cdsE	7.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_03079_4	44829	44830	2	cdsE	0	0	0	6.00	4.00	4.00	0	0	0	0	0	0	
CNAG_03079_5	45063	45081	19	utr5E	19.00	20.00	18.00	15.00	13.00	10.00	8.00	7.00	6.00	7.00	5.00	7.00	
CNAG_03081_1	38225	38296	72	cdsE	0	0	0	4.00	4.00	7.00	4.00	3.00	2.00	15.00	20.00	18.00	
CNAG_03081_2	39193	39262	70	cdsE	0	0	0	1.00	2.00	1.00	1.00	1.00	2.00	22.00	13.00	11.00	
CNAG_03081_3	40242	40280	39	utr5E	248.00	197.00	164.00	89.00	92.00	85.00	123.00	96.00	65.00	52.00	31.00	40.00	
CNAG_06879_1	1410774	1410876	103	utr5E	243.00	420.00	365.00	212.00	221.00	173.00	140.00	139.00	126.00	95.00	51.00	64.00	
CNAG_06880_1	1411217	1411481	265	utr3E	8.00	2.00	4.00	28.00	31.00	17.00	1.00	2.00	1.00	103.00	75.00	63.00	
CNAG_06880_2	1411907	1412026	120	utr5E	330.00	508.00	404.00	666.00	471.00	524.00	310.00	323.00	344.00	374.00	235.00	313.00	
CNAG_06882_1	1413824	1414010	187	utr5E	586.00	607.00	677.00	308.00	301.00	291.00	587.00	381.00	400.00	307.00	180.00	212.00	
CNAG_06884_1	1418244	1418332	89	cdsE	0	0	0	27.00	25.00	33.00	5.00	3.00	3.00	7.00	4.00	5.00	
CNAG_06884_2	1419005	1419062	58	utr5E	154.00	222.00	147.00	101.00	71.00	98.00	75.00	80.00	86.00	56.00	17.00	36.00	
CNAG_06887_1	1427217	1427248	32	cdsE	13.00	10.00	12.00	17.00	13.00	14.00	27.00	30.00	25.00	27.00	19.00	21.00	
CNAG_06889_1	1432033	1432112	80	cdsE	0	0	0	2.00	4.00	3.00	1.00	1.00	3.00	15.00	14.00	6.00	
CNAG_06889_2	1432190	1432220	31	cdsE	0	0	0	16.00	14.00	11.00	2.00	1.00	1.00	9.00	13.00	6.00	
CNAG_06889_3	1432280	1432341	62	cdsE	0	0	0	5.00	6.00	8.00	0	0	0	0	0	0	
CNAG_06889_4	1432477	1432480	4	cdsE	3.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_06889_5	1433394	1433410	17	utr5E	0	0	0	1.00	2.00	2.00	4.00	8.00	4.00	0	0	0	
CNAG_06890_1	1437238	1437306	69	utr5E	28.00	36.00	25.00	12.00	6.00	11.00	77.00	69.00	70.00	29.00	20.00	26.00	
CNAG_06891_1	1440067	1440250	184	utr5E	571.00	795.00	774.00	547.00	435.00	404.00	597.00	583.00	638.00	507.00	257.00	423.00	
CNAG_06896_1	1446696	1446738	43	utr3E	14.00	23.00	19.00	0	0	0	5.00	4.00	5.00	0	0	0	
CNAG_06896_2	1446810	1446817	8	cdsE	0	0	0	0	0	0	14.00	11.00	12.00	0	0	0	
CNAG_06896_3	1449110	1449139	30	utr5E	59.00	62.00	50.00	28.00	25.00	39.00	40.00	32.00	40.00	8.00	6.00	4.00	
CNAG_06896_4	1449527	1449527	1	utr5E	0	0	0	0	0	0	3.00	3.00	1.00	4.00	1.00	2.00	
CNAG_06897_1	1450023	1450253	231	cdsE	1.00	1.00	1.00	0	0	0	65.00	58.00	42.00	33.00	30.00	24.00	
CNAG_06897_2	1450307	1450609	303	cdsE	0	0	0	3.00	1.00	2.00	54.00	48.00	52.00	87.00	54.00	53.00	
CNAG_06897_3	1450708	1450844	137	cdsE	1.00	1.00	1.00	5.00	7.00	9.00	39.00	23.00	25.00	3.00	5.00	4.00	
CNAG_06897_4	1451976	1452049	74	utr5E	51.00	68.00	68.00	37.00	40.00	41.00	90.00	80.00	49.00	18.00	17.00	21.00	
CNAG_06898_1	1459200	1459352	153	utr5E	510.00	478.00	389.00	246.00	242.00	220.00	550.00	540.00	490.00	186.00	159.00	197.00	
CNAG_06904_1	1476673	1476803	131	cdsE	6.00	3.00	7.00	6.00	4.00	9.00	6.00	7.00	6.00	70.00	55.00	56.00	
CNAG_06904_2	1478560	1478663	104	cdsE	18.00	20.00	17.00	11.00	9.00	9.00	7.00	6.00	6.00	0	0	0	
CNAG_06904_3	1479486	1479519	34	cdsE	0	0	0	2.00	4.00	2.00	0	0	0	2.00	1.00	3.00	
CNAG_06904_4	1480835	1480845	11	utr5E	4.00	6.00	7.00	2.00	4.00	1.00	0	0	0	0	0	0	
CNAG_06906_1	1484540	1484608	69	utr5E	399.00	498.00	380.00	305.00	194.00	233.00	98.00	129.00	109.00	108.00	64.00	76.00	
CNAG_06908_1	1487813	1487974	162	cdsE	195.00	328.00	319.00	384.00	256.00	329.00	214.00	245.00	245.00	66.00	34.00	55.00	
CNAG_06908_2	1488026	1488322	297	cdsE	325.00	323.00	290.00	356.00	266.00	293.00	217.00	210.00	169.00	54.00	37.00	35.00	
CNAG_06908_3	1488899	1489086	188	utr5E	647.00	836.00	619.00	479.00	333.00	392.00	459.00	440.00	485.00	305.00	177.00	180.00	
CNAG_06909_1	1491428	1491435	8	cdsE	3.00	1.00	1.00	0	0	0	5.00	7.00	5.00	3.00	4.00	5.00	
CNAG_06910_1	1494335	1494335	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_06910_2	1494428	1494435	8	utr5E	9.00	11.00	9.00	0	0	0	2.00	3.00	2.00	2.00	1.00	1.00	
CNAG_06912_1	1497450	1497513	64	utr5E	27.00	35.00	35.00	40.00	34.00	35.00	83.00	104.00	88.00	144.00	114.00	113.00	
CNAG_06914_1	1499946	1500170	225	cdsI	0	0	0	0	0	0	1.00	1.00	1.00	166.00	80.00	121.00	
CNAG_06914_2	1500351	1500424	74	cdsE	16.00	24.00	11.00	1.00	1.00	1.00	2.00	4.00	3.00	39.00	16.00	27.00	
CNAG_06914_3	1501780	1502010	231	utr5E	433.00	498.00	472.00	119.00	133.00	120.00	108.00	86.00	83.00	66.00	40.00	41.00	
CNAG_06916_1	1505370	1505370	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	1.00	2.00	
CNAG_06916_2	1507081	1507081	1	cdsE	0	0	0	2.00	5.00	1.00	0	0	0	0	0	0	
CNAG_06916_3	1508358	1508455	98	utr5E	48.00	39.00	45.00	11.00	14.00	14.00	53.00	62.00	27.00	10.00	3.00	8.00	
CNAG_06919_1	1514124	1514147	24	utr5E	264.00	384.00	335.00	368.00	253.00	358.00	164.00	159.00	145.00	98.00	68.00	83.00	
CNAG_06921_1	1519552	1519552	1	cdsE	0	0	0	0	0	0	4.00	5.00	1.00	0	0	0	
CNAG_06921_2	1522821	1522821	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_06921_3	1522980	1523000	21	utr5E	13.00	6.00	4.00	0	0	0	10.00	10.00	7.00	6.00	5.00	5.00	
CNAG_06924_1	1530409	1530409	1	cdsE	0	0	0	1.00	1.00	3.00	0	0	0	7.00	1.00	5.00	
CNAG_06924_2	1530897	1531018	122	cdsE	38.00	38.00	37.00	28.00	17.00	26.00	3.00	4.00	2.00	7.00	6.00	5.00	
CNAG_06924_3	1531988	1532130	143	utr5E	24.00	26.00	11.00	37.00	35.00	36.00	1.00	1.00	2.00	0	0	0	
CNAG_06924_4	1532539	1532601	63	utr5E	100.00	80.00	52.00	70.00	95.00	52.00	31.00	23.00	24.00	28.00	17.00	14.00	
CNAG_06926_1	1539318	1539318	1	utr5E	5.00	3.00	3.00	0	0	0	2.00	2.00	2.00	0	0	0	
CNAG_06927_1	1540794	1541067	274	cdsE	1396.00	1662.00	1423.00	549.00	565.00	444.00	518.00	403.00	385.00	910.00	483.00	470.00	
CNAG_06928_1	1543055	1543113	59	cdsI	0	0	0	1.00	1.00	1.00	0	0	0	14.00	7.00	8.00	
CNAG_06928_2	1543411	1543462	52	cdsE	0	0	0	18.00	24.00	21.00	0	0	0	28.00	18.00	14.00	
CNAG_06928_3	1543732	1543780	49	cdsE	0	0	0	17.00	18.00	13.00	0	0	0	29.00	16.00	16.00	
CNAG_06928_4	1544226	1544237	12	cdsE	21.00	17.00	9.00	9.00	7.00	4.00	4.00	3.00	1.00	2.00	8.00	3.00	
CNAG_06928_5	1544293	1544328	36	cdsE	0	0	0	0	0	0	4.00	4.00	4.00	2.00	2.00	1.00	
CNAG_06928_6	1545760	1545844	85	cdsE	88.00	99.00	64.00	21.00	18.00	18.00	14.00	17.00	19.00	19.00	18.00	16.00	
CNAG_06928_7	1546718	1546734	17	utr5E	22.00	20.00	20.00	1.00	4.00	1.00	2.00	7.00	7.00	0	0	0	
CNAG_06929_1	1547842	1547909	68	cdsE	0	0	0	0	0	0	3.00	1.00	1.00	21.00	15.00	16.00	
CNAG_06929_2	1550608	1550718	111	utr5E	110.00	119.00	102.00	68.00	74.00	66.00	194.00	108.00	120.00	73.00	38.00	60.00	
CNAG_06930_1	1551789	1551866	78	utr5E	153.00	238.00	296.00	204.00	156.00	191.00	136.00	152.00	114.00	293.00	151.00	222.00	
CNAG_06931_1	1555173	1555173	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_06934_1	1564709	1564771	63	utr5E	82.00	85.00	94.00	60.00	47.00	40.00	80.00	56.00	53.00	23.00	27.00	41.00	
CNAG_06935_1	1567162	1567254	93	utr5E	27.00	29.00	31.00	81.00	67.00	72.00	129.00	148.00	102.00	319.00	243.00	261.00	
CNAG_06936_1	1569912	1569994	83	cdsE	29.00	34.00	34.00	83.00	87.00	59.00	65.00	59.00	52.00	147.00	72.00	127.00	
CNAG_06936_2	1569941	1569994	54	cdsE	29.00	34.00	34.00	0	0	0	0	0	0	0	0	0	
CNAG_06962_1	34891	34918	28	cdsE	0	0	0	9.00	5.00	6.00	3.00	5.00	2.00	27.00	16.00	17.00	
CNAG_06962_2	35527	35605	79	utr5E	137.00	146.00	146.00	232.00	216.00	149.00	80.00	80.00	82.00	68.00	42.00	52.00	
CNAG_06963_1	31382	31464	83	utr5E	95.00	98.00	110.00	97.00	65.00	56.00	75.00	74.00	85.00	80.00	32.00	60.00	
CNAG_06963_2	31558	31580	23	utr5E	12.00	39.00	38.00	14.00	7.00	12.00	3.00	4.00	3.00	6.00	1.00	2.00	
CNAG_06984_1	14168	14214	47	utr5E	43.00	50.00	46.00	30.00	26.00	22.00	47.00	30.00	41.00	47.00	43.00	50.00	
CNAG_07498_1	19362	19445	84	utr5E	149.00	191.00	190.00	160.00	132.00	113.00	135.00	106.00	110.00	80.00	45.00	57.00	
CNAG_07499_1	24151	24153	3	cdsE	0	0	0	0	0	0	0	0	0	3.00	3.00	4.00	
CNAG_07499_2	26691	26697	7	cdsE	0	0	0	0	0	0	0	0	0	5.00	4.00	4.00	
CNAG_07499_3	28028	28068	41	utr5E	94.00	97.00	62.00	48.00	40.00	31.00	80.00	76.00	70.00	9.00	14.00	11.00	
CNAG_07502_1	70336	70421	86	cdsE	3.00	6.00	4.00	5.00	6.00	5.00	1.00	1.00	2.00	16.00	24.00	19.00	
CNAG_07502_2	72834	72863	30	utr5E	114.00	114.00	120.00	84.00	56.00	76.00	81.00	98.00	74.00	47.00	39.00	46.00	
CNAG_07505_1	161716	161716	1	utr5E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_07506_1	308727	308727	1	cdsE	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_07506_2	309020	309020	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	
CNAG_07506_3	309494	309494	1	cdsE	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_07506_4	309539	309568	30	cdsE	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	
CNAG_07506_5	310246	310246	1	cdsE	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_07506_6	312592	312643	52	utr5E	14.00	7.00	8.00	13.00	8.00	8.00	7.00	4.00	8.00	1.00	4.00	2.00	
CNAG_07507_1	313034	313034	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_07507_2	313992	313992	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_07507_3	314574	314574	1	cdsE	2.00	1.00	1.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_07507_4	314586	314634	49	cdsE	0	0	0	9.00	6.00	9.00	0	0	0	0	0	0	
CNAG_07507_5	314748	314748	1	cdsE	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	
CNAG_07507_6	314786	314798	13	cdsE	5.00	7.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_07507_7	314876	314878	3	cdsE	0	0	0	7.00	3.00	5.00	0	0	0	2.00	3.00	2.00	
CNAG_07507_8	315172	315172	1	cdsI	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_07507_9	315579	315579	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_07507_10	315779	315787	9	utr5E	8.00	8.00	6.00	0	0	0	2.00	1.00	1.00	2.00	1.00	3.00	
CNAG_07508_1	344395	344396	2	cdsE	0	0	0	0	0	0	9.00	6.00	6.00	2.00	3.00	1.00	
CNAG_07508_2	345059	345342	284	cdsE	0	0	0	7.00	12.00	10.00	22.00	17.00	30.00	43.00	25.00	32.00	
CNAG_07508_3	346641	346641	1	cdsE	0	0	0	5.00	9.00	2.00	0	0	0	0	0	0	
CNAG_07508_4	346659	346659	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_07509_1	349286	349356	71	utr5E	403.00	476.00	322.00	305.00	262.00	278.00	511.00	474.00	373.00	257.00	157.00	218.00	
CNAG_07510_1	350261	350365	105	cdsE	146.00	229.00	201.00	15.00	16.00	12.00	64.00	90.00	83.00	6.00	6.00	6.00	
CNAG_07510_2	351499	351595	97	utr5E	162.00	200.00	152.00	60.00	41.00	32.00	99.00	101.00	60.00	103.00	66.00	84.00	
CNAG_07512_1	374734	374916	183	cdsE	0	0	0	7.00	4.00	4.00	16.00	14.00	14.00	56.00	40.00	35.00	
CNAG_07512_2	375046	375139	94	cdsE	0	0	0	58.00	53.00	50.00	5.00	6.00	5.00	11.00	16.00	5.00	
CNAG_07512_3	375364	375712	349	cdsE	1.00	1.00	2.00	12.00	10.00	11.00	18.00	11.00	12.00	91.00	68.00	69.00	
CNAG_07512_4	376664	376826	163	utr5E	344.00	262.00	137.00	243.00	218.00	150.00	233.00	149.00	131.00	156.00	67.00	93.00	
CNAG_07513_1	475767	475973	207	cdsE	2.00	1.00	1.00	6.00	4.00	4.00	2.00	3.00	2.00	42.00	24.00	20.00	
CNAG_07513_2	476025	476158	134	cdsE	3.00	5.00	1.00	5.00	7.00	4.00	19.00	13.00	9.00	74.00	41.00	47.00	
CNAG_07513_3	483314	483340	27	utr5E	25.00	23.00	18.00	2.00	6.00	3.00	10.00	11.00	5.00	0	0	0	
CNAG_07513_4	483559	483566	8	utr5E	0	0	0	13.00	11.00	13.00	0	0	0	1.00	1.00	2.00	
CNAG_07514_1	524038	524213	176	cdsE	117.00	181.00	151.00	96.00	57.00	67.00	78.00	76.00	88.00	38.00	20.00	19.00	
CNAG_07514_2	528910	528999	90	utr5E	153.00	204.00	143.00	89.00	65.00	64.00	51.00	57.00	64.00	11.00	6.00	17.00	
CNAG_07518_1	648227	648300	74	cdsE	0	0	0	2.00	2.00	2.00	1.00	1.00	1.00	32.00	24.00	20.00	
CNAG_07518_2	648859	648945	87	utr5E	116.00	138.00	191.00	54.00	79.00	35.00	131.00	126.00	68.00	116.00	69.00	81.00	
CNAG_07522_1	727060	727180	121	utr5E	467.00	509.00	402.00	485.00	488.00	410.00	175.00	119.00	118.00	185.00	76.00	103.00	
CNAG_07524_1	887288	887334	47	utr5E	279.00	294.00	223.00	246.00	206.00	188.00	290.00	260.00	248.00	160.00	73.00	130.00	
CNAG_07526_1	998086	998135	50	cdsE	0	0	0	4.00	6.00	7.00	1.00	3.00	1.00	9.00	8.00	5.00	
CNAG_07526_2	998594	998621	28	utr5E	0	0	0	5.00	3.00	3.00	0	0	0	9.00	6.00	13.00	
CNAG_07528_1	1070869	1070869	1	cdsE	0	0	0	8.00	8.00	6.00	0	0	0	3.00	7.00	1.00	
CNAG_07528_2	1072146	1072168	23	utr5E	44.00	55.00	48.00	45.00	24.00	38.00	52.00	62.00	48.00	31.00	23.00	16.00	
CNAG_07529_1	1119682	1119682	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	
CNAG_07529_2	1119908	1119908	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_07529_3	1121026	1121072	47	cdsE	0	0	0	2.00	6.00	4.00	0	0	0	0	0	0	
CNAG_07529_4	1121154	1121187	34	cdsE	1.00	4.00	1.00	7.00	10.00	9.00	0	0	0	0	0	0	
CNAG_07529_5	1121272	1121291	20	cdsE	5.00	6.00	6.00	0	0	0	0	0	0	0	0	0	
CNAG_07529_6	1121388	1121422	35	utr5E	25.00	45.00	31.00	11.00	17.00	9.00	17.00	17.00	17.00	3.00	3.00	1.00	
CNAG_07531_1	1126578	1126667	90	utr5E	92.00	151.00	134.00	95.00	66.00	72.00	188.00	168.00	150.00	51.00	35.00	59.00	
CNAG_07532_1	1127254	1127306	53	cdsE	0	0	0	0	0	0	0	0	0	4.00	5.00	6.00	
CNAG_07532_2	1128513	1128557	45	utr5E	157.00	135.00	130.00	57.00	42.00	42.00	73.00	59.00	65.00	45.00	25.00	40.00	
CNAG_07534_1	1129983	1129983	1	cdsE	0	0	0	5.00	7.00	4.00	0	0	0	1.00	2.00	1.00	
CNAG_07534_2	1131754	1131780	27	cdsE	31.00	35.00	27.00	3.00	4.00	1.00	4.00	4.00	7.00	4.00	4.00	3.00	
CNAG_07534_3	1132474	1132514	41	cdsE	0	0	0	0	0	0	0	0	0	9.00	5.00	3.00	
CNAG_07534_4	1132531	1132631	101	cdsE	0	0	0	16.00	11.00	7.00	10.00	6.00	4.00	25.00	19.00	21.00	
CNAG_07534_5	1134300	1134383	84	utr5E	39.00	39.00	30.00	8.00	9.00	14.00	7.00	10.00	6.00	7.00	9.00	11.00	
CNAG_07536_1	1136758	1136814	57	utr5E	210.00	320.00	396.00	122.00	143.00	100.00	190.00	235.00	176.00	211.00	129.00	191.00	
CNAG_07538_1	1141059	1141284	226	utr5E	995.00	846.00	525.00	812.00	660.00	646.00	935.00	690.00	617.00	506.00	277.00	361.00	
CNAG_07539_1	1144788	1144810	23	cdsE	28.00	24.00	16.00	7.00	15.00	6.00	15.00	11.00	13.00	71.00	50.00	49.00	
CNAG_07539_2	1145205	1145473	269	cdsE	435.00	504.00	398.00	333.00	316.00	218.00	222.00	238.00	195.00	452.00	338.00	317.00	
CNAG_07539_3	1145943	1145972	30	utr5E	32.00	22.00	22.00	24.00	37.00	22.00	48.00	33.00	24.00	33.00	32.00	49.00	
CNAG_07540_1	1148308	1148423	116	cdsE	0	0	0	0	0	0	9.00	9.00	7.00	21.00	12.00	17.00	
CNAG_07540_2	1149486	1149570	85	utr5E	77.00	79.00	75.00	30.00	51.00	26.00	111.00	81.00	68.00	32.00	21.00	27.00	
CNAG_07541_1	1153520	1153758	239	utr5E	1030.00	1519.00	1222.00	1354.00	1139.00	1320.00	1004.00	1084.00	1157.00	999.00	718.00	910.00	
CNAG_07545_1	1162227	1162287	61	cdsE	2.00	1.00	2.00	6.00	4.00	4.00	0	0	0	0	0	0	
CNAG_07545_2	1163711	1163776	66	utr5E	33.00	71.00	59.00	27.00	18.00	30.00	71.00	75.00	53.00	45.00	36.00	53.00	
CNAG_07547_1	1166553	1166629	77	cdsE	158.00	244.00	193.00	65.00	47.00	46.00	166.00	174.00	163.00	205.00	153.00	130.00	
CNAG_07547_2	1167287	1167435	149	utr5E	351.00	482.00	579.00	321.00	253.00	266.00	678.00	730.00	585.00	452.00	267.00	390.00	
CNAG_07548_1	1168196	1168196	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_07548_2	1168320	1168320	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	1.00	1.00	
CNAG_07548_3	1168321	1168348	28	cdsE	2.00	2.00	2.00	4.00	3.00	3.00	0	0	0	0	0	0	
CNAG_07548_4	1168736	1168736	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_07548_5	1169271	1169307	37	utr5E	13.00	23.00	17.00	6.00	7.00	5.00	9.00	5.00	8.00	3.00	4.00	4.00	
CNAG_07551_1	1178465	1178557	93	utr5E	1325.00	1658.00	1431.00	1342.00	1522.00	1489.00	811.00	643.00	713.00	870.00	485.00	647.00	
CNAG_07553_1	1189026	1189028	3	cdsE	7.00	5.00	5.00	4.00	1.00	4.00	4.00	1.00	2.00	7.00	3.00	4.00	
CNAG_07553_2	1189549	1189549	1	cdsE	0	0	0	2.00	1.00	5.00	0	0	0	0	0	0	
CNAG_07553_3	1189973	1190031	59	utr5E	38.00	47.00	29.00	19.00	24.00	7.00	34.00	36.00	34.00	26.00	21.00	17.00	
CNAG_07554_1	1192158	1192430	273	utr5E	361.00	439.00	379.00	312.00	238.00	238.00	384.00	366.00	311.00	224.00	190.00	202.00	
CNAG_07557_1	1202768	1202778	11	cdsE	0	0	0	0	0	0	0	0	0	5.00	2.00	3.00	
CNAG_07557_2	1203129	1203167	39	utr5E	41.00	52.00	40.00	46.00	43.00	30.00	19.00	20.00	12.00	18.00	24.00	23.00	
CNAG_07558_1	1204598	1204843	246	utr5E	30343.00	39729.00	33794.00	41353.00	35822.00	26193.00	6524.00	6549.00	7296.00	8747.00	4292.00	5572.00	
CNAG_07559_1	1206272	1206423	152	utr5E	1031.00	709.00	461.00	1267.00	1053.00	722.00	496.00	385.00	345.00	724.00	428.00	546.00	
CNAG_07563_1	1217216	1217216	1	cdsE	0	0	0	4.00	5.00	6.00	0	0	0	0	0	0	
CNAG_07563_2	1217234	1217262	29	cdsE	0	0	0	0	0	0	2.00	2.00	3.00	0	0	0	
CNAG_07563_3	1217461	1217461	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	3.00	1.00	1.00	
