	merge_cluster																
CNAG_03852_5	1014526	1014615	90	cdsE	0	0	0	1.00	1.00	1.00	2.00	2.00	3.00	20.00	11.00	15.00	
CNAG_03854_1	1016817	1016931	115	utr5E	316.00	225.00	242.00	298.00	304.00	262.00	109.00	66.00	84.00	178.00	80.00	107.00	
CNAG_03856_1	1020754	1021041	288	utr5E	2032.00	1643.00	1287.00	1920.00	1899.00	1528.00	2920.00	2602.00	2243.00	1309.00	977.00	1132.00	
CNAG_03857_1	1023618	1023759	142	utr5E	456.00	885.00	678.00	579.00	746.00	559.00	2050.00	1817.00	1853.00	705.00	576.00	400.00	
CNAG_03865_1	1040580	1040761	182	utr5E	1657.00	2736.00	2191.00	2096.00	1381.00	1507.00	1438.00	1483.00	1525.00	916.00	488.00	720.00	
CNAG_03865_2	1041155	1041593	439	cdsE	1044.00	1583.00	1032.00	1435.00	935.00	1159.00	885.00	785.00	735.00	878.00	626.00	616.00	
CNAG_03867_1	1045005	1045005	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_03870_1	1050213	1050281	69	utr5E	186.00	235.00	174.00	151.00	107.00	130.00	178.00	174.00	153.00	59.00	40.00	41.00	
CNAG_03871_1	1052547	1052618	72	utr5E	68.00	128.00	140.00	73.00	67.00	61.00	92.00	89.00	90.00	40.00	24.00	33.00	
CNAG_03874_1	1060508	1060631	124	utr5E	61.00	53.00	28.00	15.00	14.00	14.00	14.00	17.00	12.00	8.00	11.00	7.00	
CNAG_03874_2	1061133	1061133	1	cdsE	0	0	0	2.00	4.00	1.00	0	0	0	1.00	1.00	2.00	
CNAG_03874_3	1062159	1062159	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	3.00	2.00	
CNAG_03878_1	1070763	1070866	104	utr5E	19.00	29.00	30.00	29.00	22.00	18.00	11.00	23.00	17.00	17.00	13.00	14.00	
CNAG_03878_2	1071568	1071642	75	cdsE	28.00	46.00	32.00	15.00	8.00	14.00	4.00	4.00	4.00	3.00	2.00	4.00	
CNAG_03878_3	1072018	1072233	216	cdsE	0	0	0	17.00	18.00	19.00	6.00	4.00	5.00	14.00	15.00	12.00	
CNAG_03883_1	1088857	1088983	127	cdsE	19.00	19.00	22.00	35.00	37.00	32.00	58.00	67.00	48.00	51.00	53.00	52.00	
CNAG_03883_2	1089340	1089490	151	cdsE	45.00	64.00	49.00	107.00	91.00	90.00	322.00	488.00	481.00	1123.00	761.00	901.00	
CNAG_03884_1	1090492	1090564	73	utr5E	186.00	201.00	139.00	36.00	26.00	31.00	124.00	101.00	93.00	25.00	25.00	27.00	
CNAG_03884_2	1090867	1090873	7	utr5E	1.00	1.00	1.00	5.00	10.00	6.00	0	0	0	0	0	0	
CNAG_03884_3	1091906	1092214	309	cdsE	8.00	6.00	3.00	7.00	14.00	11.00	13.00	16.00	12.00	54.00	45.00	43.00	
CNAG_03886_1	1096651	1096707	57	utr5E	16.00	27.00	26.00	23.00	22.00	21.00	23.00	17.00	13.00	12.00	10.00	9.00	
CNAG_03886_2	1098524	1098527	4	cdsE	0	0	0	0	0	0	6.00	2.00	2.00	0	0	0	
CNAG_03886_3	1098540	1098551	12	cdsE	0	0	0	0	0	0	0	0	0	3.00	3.00	2.00	
CNAG_03886_4	1098750	1098830	81	cdsE	0	0	0	12.00	15.00	19.00	0	0	0	3.00	3.00	2.00	
CNAG_03886_5	1098886	1098968	83	cdsE	0	0	0	12.00	12.00	10.00	2.00	4.00	5.00	2.00	3.00	3.00	
CNAG_03888_1	1100461	1100501	41	utr5E	63.00	86.00	61.00	48.00	51.00	41.00	50.00	43.00	37.00	64.00	42.00	54.00	
CNAG_03888_2	1101595	1101832	238	cdsE	561.00	614.00	414.00	258.00	174.00	176.00	179.00	141.00	137.00	246.00	216.00	196.00	
CNAG_03888_3	1104442	1104526	85	cdsE	0	0	0	5.00	4.00	7.00	28.00	12.00	16.00	93.00	21.00	49.00	
CNAG_03889_1	1104838	1104892	55	utr5E	7.00	6.00	3.00	8.00	5.00	4.00	7.00	12.00	11.00	18.00	18.00	21.00	
CNAG_03892_1	1111642	1111830	189	utr5E	5323.00	5393.00	4472.00	7923.00	6279.00	5942.00	2423.00	2191.00	1889.00	1402.00	694.00	923.00	
CNAG_03893_1	1112716	1112768	53	utr5E	128.00	113.00	101.00	9.00	10.00	8.00	57.00	55.00	46.00	1.00	1.00	1.00	
CNAG_03893_2	1115836	1115858	23	utr3E	0	0	0	3.00	2.00	1.00	19.00	19.00	9.00	60.00	56.00	46.00	
CNAG_03894_1	1118105	1118163	59	utr5E	0	0	0	0	0	0	0	0	0	15.00	10.00	8.00	
CNAG_03894_2	1118220	1118305	86	utr5E	1.00	2.00	2.00	28.00	34.00	18.00	9.00	11.00	8.00	26.00	21.00	13.00	
CNAG_03894_3	1118336	1118336	1	utr5E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_03894_4	1118479	1118480	2	utr5E	0	0	0	3.00	2.00	4.00	1.00	2.00	1.00	7.00	7.00	4.00	
CNAG_03896_1	1122678	1122712	35	utr5E	3.00	2.00	3.00	0	0	0	6.00	4.00	4.00	8.00	6.00	8.00	
CNAG_03896_2	1123338	1123338	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_03896_3	1124241	1124241	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_03897_1	1127664	1127740	77	utr5E	242.00	343.00	463.00	291.00	323.00	292.00	195.00	192.00	214.00	182.00	105.00	117.00	
CNAG_03899_1	1130126	1130220	95	utr5E	172.00	107.00	68.00	153.00	181.00	117.00	50.00	46.00	26.00	36.00	16.00	31.00	
CNAG_03899_2	1130597	1130606	10	cdsE	100.00	200.00	142.00	75.00	108.00	71.00	55.00	61.00	76.00	30.00	66.00	25.00	
CNAG_03901_1	1134386	1134431	46	utr5E	169.00	173.00	122.00	149.00	118.00	92.00	108.00	82.00	76.00	70.00	39.00	57.00	
CNAG_03901_2	1136025	1136227	203	cdsE	0	0	0	33.00	44.00	48.00	6.00	5.00	7.00	148.00	87.00	76.00	
CNAG_03905_1	1147150	1147270	121	utr5E	337.00	268.00	239.00	205.00	193.00	125.00	180.00	163.00	135.00	397.00	216.00	294.00	
CNAG_03909_1	1156692	1156891	200	utr5E	143.00	111.00	64.00	148.00	128.00	107.00	337.00	222.00	131.00	212.00	93.00	114.00	
CNAG_03912_1	1168336	1168390	55	utr5E	30.00	22.00	29.00	25.00	18.00	19.00	24.00	24.00	9.00	14.00	6.00	14.00	
CNAG_03912_2	1170242	1170242	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	
CNAG_03915_1	1176846	1176909	64	utr5E	0	0	0	0	0	0	13.00	13.00	13.00	26.00	16.00	16.00	
CNAG_03915_2	1177382	1177382	1	cdsE	0	0	0	1.00	3.00	3.00	0	0	0	0	0	0	
CNAG_03915_3	1178037	1178057	21	cdsE	23.00	48.00	53.00	16.00	20.00	14.00	68.00	52.00	56.00	22.00	26.00	12.00	
CNAG_03915_4	1178460	1178508	49	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	6.00	4.00	4.00	
CNAG_03917_1	1181421	1181489	69	utr5E	41.00	45.00	36.00	18.00	14.00	9.00	15.00	14.00	16.00	32.00	24.00	21.00	
CNAG_03917_2	1182392	1182437	46	cdsE	0	0	0	5.00	4.00	4.00	0	0	0	0	0	0	
CNAG_03917_3	1182480	1182600	121	cdsE	2.00	1.00	1.00	0	0	0	2.00	2.00	3.00	14.00	14.00	7.00	
CNAG_03917_4	1182785	1182785	1	cdsE	0	0	0	0	0	0	2.00	5.00	2.00	0	0	0	
CNAG_03917_5	1182786	1182786	1	cdsE	0	0	0	7.00	1.00	3.00	0	0	0	0	0	0	
CNAG_03917_6	1182986	1182998	13	cdsE	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	
CNAG_03917_7	1183952	1183977	26	cdsE	2.00	1.00	3.00	2.00	1.00	1.00	0	0	0	21.00	27.00	16.00	
CNAG_03920_1	1189877	1189966	90	utr5E	88.00	76.00	56.00	76.00	71.00	44.00	23.00	17.00	8.00	23.00	15.00	19.00	
CNAG_03920_2	1190178	1190254	77	cdsE	0	0	0	15.00	13.00	9.00	58.00	43.00	32.00	45.00	28.00	57.00	
CNAG_03920_3	1190576	1190760	185	cdsE	343.00	346.00	260.00	128.00	119.00	108.00	102.00	79.00	93.00	20.00	14.00	12.00	
CNAG_03920_4	1191684	1191704	21	cdsE	0	0	0	5.00	3.00	5.00	2.00	1.00	2.00	17.00	10.00	9.00	
CNAG_03921_1	1192116	1192143	28	utr5E	50.00	50.00	55.00	13.00	12.00	16.00	29.00	26.00	34.00	9.00	11.00	12.00	
CNAG_03921_2	1193461	1193474	14	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	5.00	4.00	7.00	
CNAG_03921_3	1194363	1194395	33	cdsE	0	0	0	34.00	27.00	30.00	15.00	7.00	11.00	21.00	14.00	16.00	
CNAG_03922_1	1194917	1194941	25	utr5E	6.00	4.00	4.00	9.00	12.00	10.00	19.00	18.00	23.00	11.00	14.00	8.00	
CNAG_03922_2	1195047	1195070	24	utr5E	3.00	3.00	2.00	1.00	1.00	1.00	4.00	6.00	2.00	2.00	3.00	4.00	
CNAG_03922_3	1195130	1195138	9	utr5E	7.00	3.00	5.00	3.00	4.00	4.00	0	0	0	7.00	7.00	5.00	
CNAG_03923_1	1196674	1196691	18	utr5E	0	0	0	0	0	0	5.00	4.00	5.00	0	0	0	
CNAG_03923_2	1196707	1196707	1	utr5E	0	0	0	2.00	4.00	3.00	0	0	0	0	0	0	
CNAG_03923_3	1197282	1197282	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_03923_4	1198807	1198807	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_03923_5	1198838	1198875	38	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	7.00	7.00	6.00	
CNAG_03923_6	1199056	1199056	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_03923_7	1199515	1199553	39	cdsE	0	0	0	1.00	2.00	4.00	2.00	3.00	4.00	4.00	3.00	3.00	
CNAG_03923_8	1199852	1199852	1	cdsE	0	0	0	0	0	0	0	0	0	7.00	1.00	2.00	
CNAG_03924_1	1200261	1200375	115	utr5E	65.00	69.00	36.00	37.00	22.00	25.00	35.00	27.00	26.00	35.00	26.00	31.00	
CNAG_03926_1	1202625	1202682	58	utr5E	42.00	47.00	49.00	56.00	31.00	44.00	119.00	125.00	89.00	127.00	95.00	116.00	
CNAG_03926_2	1203324	1203367	44	cdsE	10.00	20.00	16.00	2.00	1.00	2.00	0	0	0	0	0	0	
CNAG_03926_3	1203427	1203444	18	cdsE	64.00	70.00	47.00	18.00	10.00	17.00	19.00	16.00	23.00	7.00	4.00	3.00	
CNAG_03928_1	1205213	1205285	73	utr5E	93.00	114.00	83.00	58.00	40.00	48.00	47.00	47.00	60.00	45.00	33.00	41.00	
CNAG_03929_1	1208286	1208316	31	utr5E	11.00	24.00	23.00	9.00	11.00	13.00	16.00	27.00	34.00	11.00	5.00	5.00	
CNAG_03929_2	1209902	1209907	6	cdsE	6.00	5.00	3.00	0	0	0	1.00	2.00	1.00	12.00	5.00	9.00	
CNAG_03929_3	1210076	1210136	61	cdsE	0	0	0	0	0	0	8.00	5.00	6.00	26.00	12.00	10.00	
CNAG_03931_1	1211411	1211458	48	utr5E	828.00	1056.00	816.00	735.00	483.00	634.00	437.00	386.00	404.00	258.00	161.00	205.00	
CNAG_03931_2	1212510	1212596	87	cdsE	0	0	0	23.00	25.00	15.00	6.00	4.00	5.00	47.00	30.00	25.00	
CNAG_03933_1	1216243	1216283	41	utr5E	36.00	73.00	46.00	25.00	21.00	20.00	28.00	18.00	25.00	41.00	29.00	34.00	
CNAG_03937_1	1225467	1225678	212	utr5E	398.00	569.00	395.00	732.00	573.00	520.00	180.00	197.00	211.00	338.00	230.00	281.00	
CNAG_03940_1	1232983	1233094	112	utr5E	110.00	127.00	103.00	111.00	90.00	78.00	67.00	74.00	85.00	136.00	87.00	105.00	
CNAG_03940_2	1235375	1235480	106	cdsE	0	0	0	7.00	11.00	17.00	1.00	1.00	1.00	2.00	4.00	4.00	
CNAG_03941_1	1235976	1236061	86	utr5E	543.00	822.00	697.00	576.00	438.00	461.00	282.00	297.00	283.00	305.00	121.00	190.00	
CNAG_03942_1	1237406	1237453	48	utr5E	52.00	55.00	29.00	11.00	17.00	21.00	14.00	12.00	19.00	22.00	11.00	21.00	
CNAG_03942_2	1240426	1240426	1	cdsE	0	0	0	8.00	6.00	5.00	0	0	0	0	0	0	
CNAG_03942_3	1243375	1243453	79	cdsE	0	0	0	0	0	0	2.00	2.00	4.00	18.00	13.00	13.00	
CNAG_03942_4	1243646	1243692	47	cdsE	0	0	0	13.00	15.00	13.00	1.00	1.00	1.00	0	0	0	
CNAG_03945_1	1249101	1249119	19	utr5E	135.00	86.00	56.00	45.00	44.00	42.00	57.00	38.00	27.00	18.00	9.00	15.00	
CNAG_03945_2	1249460	1249474	15	cdsE	2.00	10.00	6.00	6.00	6.00	7.00	0	0	0	6.00	1.00	1.00	
CNAG_03945_3	1249560	1249592	33	cdsE	1.00	2.00	4.00	8.00	9.00	5.00	0	0	0	0	0	0	
CNAG_03945_4	1250488	1250586	99	cdsE	0	0	0	0	0	0	2.00	2.00	5.00	10.00	7.00	12.00	
CNAG_03948_1	1255637	1255758	122	utr5E	465.00	590.00	427.00	556.00	376.00	445.00	155.00	152.00	181.00	92.00	73.00	85.00	
CNAG_03950_1	1259115	1259115	1	utr5E	0	0	0	0	0	0	2.00	2.00	3.00	4.00	2.00	2.00	
CNAG_03950_2	1259716	1259765	50	cdsE	0	0	0	1.00	1.00	1.00	3.00	3.00	5.00	8.00	7.00	7.00	
CNAG_03950_3	1260339	1260440	102	cdsE	2.00	2.00	3.00	5.00	8.00	7.00	1.00	2.00	2.00	0	0	0	
CNAG_03950_4	1260670	1260670	1	cdsE	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNAG_03950_5	1261434	1261466	33	cdsE	26.00	33.00	17.00	2.00	5.00	4.00	2.00	2.00	2.00	0	0	0	
CNAG_03950_6	1261617	1261617	1	cdsE	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	
CNAG_03950_7	1261775	1261775	1	cdsE	0	0	0	4.00	1.00	3.00	0	0	0	0	0	0	
CNAG_03950_8	1262705	1262705	1	cdsE	0	0	0	2.00	5.00	5.00	0	0	0	0	0	0	
CNAG_03950_9	1263927	1263927	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	3.00	2.00	
CNAG_03953_1	1267158	1267180	23	utr5E	58.00	47.00	44.00	16.00	15.00	16.00	33.00	31.00	27.00	18.00	19.00	13.00	
CNAG_03954_1	1269490	1269785	296	utr5E	346.00	488.00	639.00	176.00	188.00	125.00	377.00	331.00	322.00	559.00	359.00	412.00	
CNAG_03956_1	1273039	1273062	24	utr5E	1.00	1.00	1.00	0	0	0	4.00	6.00	2.00	0	0	0	
CNAG_03959_1	1277649	1277801	153	utr5E	2300.00	3277.00	2660.00	2411.00	1998.00	1854.00	1141.00	1078.00	1058.00	1061.00	550.00	800.00	
CNAG_03961_1	1282472	1282620	149	utr5E	430.00	493.00	444.00	323.00	270.00	289.00	242.00	228.00	165.00	122.00	56.00	88.00	
CNAG_03961_2	1283050	1283087	38	cdsE	0	0	0	3.00	2.00	3.00	0	0	0	16.00	10.00	11.00	
CNAG_03963_1	1287246	1287268	23	utr5E	18.00	15.00	18.00	5.00	12.00	4.00	13.00	12.00	15.00	37.00	25.00	41.00	
CNAG_03965_1	1289739	1289803	65	utr5E	258.00	439.00	437.00	415.00	358.00	359.00	260.00	343.00	295.00	660.00	427.00	593.00	
CNAG_03973_1	1305264	1305349	86	utr5E	3.00	4.00	3.00	2.00	1.00	1.00	21.00	28.00	14.00	3.00	3.00	3.00	
CNAG_03973_2	1308461	1308461	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_03973_3	1308596	1308678	83	cdsE	3.00	4.00	3.00	0	0	0	1.00	1.00	1.00	5.00	4.00	4.00	
CNAG_03973_4	1308957	1308957	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_03974_1	1309941	1310211	271	utr5E	414.00	396.00	263.00	597.00	498.00	417.00	392.00	301.00	269.00	717.00	464.00	520.00	
CNAG_03976_1	1315248	1315440	193	utr5E	1230.00	2205.00	1482.00	519.00	568.00	501.00	226.00	350.00	403.00	334.00	261.00	200.00	
CNAG_03978_1	1320203	1320276	74	utr5E	114.00	130.00	88.00	91.00	94.00	73.00	103.00	110.00	121.00	101.00	87.00	104.00	
CNAG_03979_1	1323178	1323239	62	utr5E	195.00	294.00	263.00	98.00	96.00	92.00	159.00	156.00	136.00	120.00	65.00	91.00	
CNAG_03979_2	1323746	1323751	6	cdsE	19.00	24.00	24.00	3.00	2.00	3.00	4.00	6.00	8.00	17.00	12.00	10.00	
CNAG_03985_1	1333809	1333890	82	utr5E	209.00	347.00	280.00	375.00	266.00	247.00	239.00	239.00	195.00	163.00	75.00	117.00	
CNAG_03989_1	1342149	1342204	56	utr5E	41.00	51.00	24.00	20.00	23.00	25.00	21.00	18.00	12.00	32.00	28.00	20.00	
CNAG_03989_2	1343020	1343049	30	cdsE	0	0	0	5.00	8.00	8.00	0	0	0	0	0	0	
CNAG_03989_3	1344559	1344577	19	cdsE	0	0	0	14.00	18.00	11.00	0	0	0	0	0	0	
CNAG_03990_1	1345841	1345841	1	utr5E	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	
CNAG_03990_2	1345892	1345892	1	utr5E	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_03990_3	1345946	1345946	1	utr5E	0	0	0	0	0	0	1.00	1.00	2.00	3.00	1.00	2.00	
CNAG_03990_4	1346132	1346139	8	utr5E	0	0	0	0	0	0	9.00	3.00	10.00	4.00	4.00	4.00	
CNAG_03990_5	1346214	1346214	1	utr5E	0	0	0	3.00	2.00	1.00	0	0	0	0	0	0	
CNAG_03990_6	1346416	1346416	1	cdsE	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	
CNAG_03990_7	1346519	1346529	11	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	4.00	5.00	2.00	
CNAG_03992_1	1349351	1349575	225	utr5E	400.00	524.00	293.00	457.00	330.00	318.00	597.00	653.00	682.00	289.00	295.00	310.00	
CNAG_03993_1	1352208	1352267	60	utr5E	36.00	38.00	44.00	18.00	12.00	16.00	14.00	8.00	17.00	16.00	10.00	14.00	
CNAG_03993_2	1353143	1353145	3	cdsE	0	0	0	0	0	0	3.00	2.00	4.00	0	0	0	
CNAG_03993_3	1353512	1353553	42	cdsE	0	0	0	0	0	0	0	0	0	19.00	15.00	9.00	
CNAG_03995_1	1355151	1355170	20	utr5E	11.00	8.00	11.00	11.00	7.00	8.00	2.00	2.00	3.00	3.00	4.00	1.00	
CNAG_03995_2	1355345	1355359	15	cdsE	0	0	0	6.00	17.00	11.00	0	0	0	0	0	0	
CNAG_03995_3	1355623	1355623	1	cdsI	0	0	0	8.00	6.00	6.00	0	0	0	1.00	3.00	2.00	
CNAG_03997_1	1359035	1359035	1	utr5E	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNAG_03997_2	1359043	1359043	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_03997_3	1359287	1359287	1	cdsI	0	0	0	1.00	1.00	4.00	1.00	3.00	1.00	0	0	0	
CNAG_03997_4	1359295	1359295	1	cdsI	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_04002_1	1367805	1367890	86	utr5E	158.00	308.00	313.00	285.00	172.00	292.00	223.00	227.00	226.00	507.00	289.00	452.00	
CNAG_04003_1	1369643	1369885	243	utr5E	74.00	84.00	81.00	87.00	82.00	67.00	155.00	156.00	103.00	129.00	65.00	92.00	
CNAG_04003_2	1373042	1373207	166	cdsI	17.00	21.00	13.00	69.00	90.00	68.00	39.00	32.00	16.00	35.00	19.00	29.00	
CNAG_04004_1	1374302	1374449	148	utr5E	8152.00	10507.00	8947.00	7891.00	5983.00	6461.00	2441.00	2366.00	1914.00	4252.00	1867.00	2841.00	
CNAG_04004_2	1374905	1375339	435	cdsE	3160.00	5452.00	5343.00	7807.00	5738.00	6748.00	1782.00	1990.00	2142.00	1087.00	694.00	722.00	
CNAG_04005_1	1376037	1376073	37	utr5E	11.00	10.00	7.00	13.00	9.00	7.00	6.00	3.00	6.00	0	0	0	
CNAG_04005_2	1376520	1376525	6	utr5E	0	0	0	5.00	11.00	10.00	0	0	0	1.00	2.00	1.00	
CNAG_04005_3	1376659	1376659	1	utr5E	1.00	5.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_04005_4	1377264	1377264	1	cdsE	1.00	2.00	5.00	5.00	3.00	2.00	0	0	0	0	0	0	
CNAG_04005_5	1378863	1378863	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CNAG_04005_6	1379471	1379471	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_04005_7	1379536	1379536	1	utr3E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_04008_1	1386392	1386411	20	utr5E	6.00	7.00	6.00	3.00	9.00	6.00	10.00	14.00	11.00	11.00	6.00	10.00	
CNAG_04008_2	1386606	1386606	1	utr5E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_04008_3	1387827	1387857	31	cdsE	0	0	0	0	0	0	0	0	0	13.00	7.00	8.00	
CNAG_04008_4	1387943	1387966	24	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	4.00	
CNAG_04011_1	1394887	1395056	170	utr5E	5945.00	9120.00	10340.00	13021.00	10041.00	9084.00	3080.00	3437.00	2924.00	8764.00	4659.00	6635.00	
CNAG_04013_1	1398923	1398972	50	utr5E	30.00	39.00	41.00	9.00	14.00	13.00	17.00	12.00	19.00	13.00	7.00	10.00	
CNAG_04013_2	1401243	1401262	20	cdsE	1.00	1.00	1.00	2.00	2.00	1.00	1.00	1.00	1.00	10.00	4.00	7.00	
CNAG_04013_3	1401556	1401667	112	cdsE	0	0	0	8.00	13.00	5.00	1.00	1.00	1.00	35.00	22.00	23.00	
CNAG_04016_1	1406088	1406088	1	utr5E	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_04016_2	1406252	1406252	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_04016_3	1406781	1406822	42	utr5E	0	0	0	0	0	0	4.00	10.00	6.00	1.00	1.00	1.00	
CNAG_04017_1	1409729	1409910	182	utr5E	194.00	234.00	177.00	213.00	186.00	217.00	156.00	150.00	126.00	178.00	107.00	130.00	
CNAG_04021_1	1417434	1417558	125	utr5E	4065.00	4659.00	3736.00	3557.00	2362.00	2784.00	866.00	921.00	763.00	821.00	473.00	657.00	
CNAG_04021_2	1418078	1418197	120	cdsE	887.00	1261.00	1222.00	1098.00	890.00	1062.00	260.00	278.00	304.00	63.00	63.00	54.00	
CNAG_04022_1	1419035	1419084	50	utr5E	19.00	22.00	25.00	7.00	7.00	10.00	4.00	5.00	6.00	5.00	4.00	4.00	
CNAG_04022_2	1419160	1419160	1	cdsE	0	0	0	1.00	3.00	2.00	0	0	0	0	0	0	
CNAG_04022_3	1421543	1421558	16	cdsE	4.00	12.00	11.00	0	0	0	0	0	0	0	0	0	
CNAG_04022_4	1421786	1421982	197	cdsE	0	0	0	1.00	3.00	1.00	7.00	6.00	9.00	64.00	41.00	46.00	
CNAG_04022_5	1422318	1422351	34	utr3E	5.00	7.00	7.00	1.00	1.00	1.00	0	0	0	5.00	5.00	5.00	
CNAG_04022_6	1422719	1422719	1	utr3E	0	0	0	0	0	0	0	0	0	10.00	6.00	7.00	
CNAG_04025_1	1431726	1431855	130	utr5E	2.00	6.00	2.00	3.00	5.00	5.00	163.00	157.00	121.00	42.00	31.00	39.00	
CNAG_04028_1	1439621	1439810	190	utr5E	3523.00	5564.00	4375.00	3021.00	2149.00	2603.00	3792.00	4022.00	4492.00	1633.00	933.00	1211.00	
CNAG_04031_1	1445903	1445903	1	utr5E	2.00	3.00	2.00	0	0	0	6.00	2.00	1.00	1.00	1.00	6.00	
CNAG_04031_2	1446043	1446043	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_04031_3	1446160	1446160	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_04031_4	1446415	1446415	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	
CNAG_04033_1	1450914	1451016	103	utr5E	241.00	256.00	154.00	153.00	154.00	109.00	200.00	196.00	158.00	108.00	57.00	113.00	
CNAG_04034_1	1454523	1454523	1	utr5E	3.00	2.00	2.00	2.00	1.00	1.00	2.00	1.00	1.00	0	0	0	
CNAG_04034_2	1455076	1455135	60	utr5E	2.00	1.00	2.00	5.00	8.00	2.00	96.00	81.00	59.00	31.00	28.00	34.00	
CNAG_04034_3	1455136	1455136	1	utr5E	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_04034_4	1455475	1455479	5	utr5E	0	0	0	5.00	9.00	3.00	0	0	0	0	0	0	
CNAG_04035_1	1458104	1458176	73	utr5E	75.00	71.00	72.00	26.00	19.00	24.00	77.00	64.00	60.00	48.00	25.00	34.00	
CNAG_04036_1	1461761	1461761	1	utr5E	0	0	0	0	0	0	4.00	2.00	5.00	0	0	0	
CNAG_04036_2	1462749	1462749	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_04036_3	1463821	1463821	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_04039_1	1471826	1471935	110	utr5E	179.00	342.00	336.00	426.00	275.00	400.00	398.00	420.00	392.00	847.00	611.00	646.00	
CNAG_04040_1	1473300	1473389	90	utr5E	107.00	128.00	120.00	39.00	41.00	34.00	90.00	82.00	83.00	43.00	33.00	47.00	
CNAG_04040_2	1475087	1475197	111	cdsE	0	0	0	1.00	1.00	1.00	9.00	13.00	5.00	50.00	28.00	29.00	
CNAG_04042_1	1481624	1481686	63	utr5E	41.00	51.00	34.00	46.00	31.00	32.00	14.00	10.00	9.00	30.00	26.00	28.00	
CNAG_04042_2	1482344	1482596	253	cdsI	39.00	38.00	33.00	239.00	246.00	208.00	1.00	2.00	2.00	105.00	105.00	80.00	
CNAG_04043_1	1483642	1484206	565	utr5E	125.00	131.00	92.00	833.00	856.00	790.00	127.00	138.00	103.00	683.00	623.00	670.00	
CNAG_04045_1	1487157	1487289	133	utr5E	838.00	934.00	864.00	612.00	471.00	416.00	645.00	558.00	563.00	605.00	242.00	325.00	
CNAG_04047_1	1489350	1489413	64	utr5E	12.00	11.00	12.00	0	0	0	3.00	3.00	2.00	0	0	0	
CNAG_04047_2	1489579	1489579	1	cdsE	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	
CNAG_04047_3	1489640	1489653	14	cdsI	0	0	0	8.00	9.00	5.00	10.00	6.00	8.00	5.00	3.00	6.00	
CNAG_04047_4	1489882	1489882	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_04047_5	1491928	1491928	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	
CNAG_04047_6	1492067	1492067	1	cdsE	0	0	0	0	0	0	0	0	0	5.00	2.00	1.00	
