Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNC05990	1	1	20058	FALSE	FALSE	FALSE
CNC06000	5	3	1586	TRUE	FALSE	FALSE
CNC06010	3	2	1292	TRUE	FALSE	FALSE
CNC06020	2	2	8145	FALSE	FALSE	FALSE
CNC06030	1	1	13451	FALSE	FALSE	FALSE
CNC06060	2	2	1426	TRUE	FALSE	FALSE
CNC06070	6	2	435	TRUE	FALSE	FALSE
CNC06080	5	2	741	TRUE	FALSE	FALSE
CNC06090	4	2	1586	TRUE	FALSE	FALSE
CNC06100	1	1	68398	FALSE	FALSE	FALSE
CNC06110	2	2	3330	TRUE	FALSE	FALSE
CNC06120	1	1	23421	FALSE	FALSE	FALSE
CNC06140	2	2	2735	TRUE	FALSE	FALSE
CNC06150	1	1	574	FALSE	FALSE	FALSE
CNC06160	2	2	3696	TRUE	FALSE	FALSE
CNC06170	2	2	405	TRUE	FALSE	FALSE
CNC06180	2	2	31787	TRUE	FALSE	FALSE
CNC06190	1	1	14463	FALSE	FALSE	FALSE
CNC06200	4	2	330	TRUE	FALSE	FALSE
CNC06210	2	2	1536	FALSE	FALSE	FALSE
CNC06220	1	1	601	FALSE	FALSE	FALSE
CNC06230	8	3	90	TRUE	TRUE	TRUE
CNC06240	1	1	1831	FALSE	FALSE	FALSE
CNC06245	6	2	103	TRUE	FALSE	FALSE
CNC06250	4	2	1365	TRUE	FALSE	FALSE
CNC06260	1	1	72844	FALSE	FALSE	FALSE
CNC06280	1	1	87904	FALSE	FALSE	FALSE
CNC06290	4	2	738	TRUE	FALSE	FALSE
CNC06295	2	2	1001	TRUE	FALSE	FALSE
CNC06300	3	2	5796	TRUE	FALSE	FALSE
CNC06310	3	3	3709	TRUE	FALSE	FALSE
CNC06320	1	1	5021	FALSE	FALSE	FALSE
CNC06330	5	3	2962	TRUE	FALSE	FALSE
CNC06340	1	1	3456	FALSE	FALSE	FALSE
CNC06350	1	1	4981	FALSE	FALSE	FALSE
CNC06360	1	1	5156	FALSE	FALSE	FALSE
CNC06370	1	1	27696	FALSE	FALSE	FALSE
CNC06380	3	2	1331	TRUE	FALSE	FALSE
CNC06390	5	2	209	TRUE	FALSE	FALSE
CNC06400	1	1	2629	FALSE	FALSE	FALSE
CNC06410	3	2	969	TRUE	FALSE	FALSE
CNC06420	1	1	1368	FALSE	FALSE	FALSE
CNC06425	2	2	2405	TRUE	FALSE	FALSE
CNC06430	3	3	1206	TRUE	FALSE	FALSE
CNC06440	3	2	13622	FALSE	TRUE	FALSE
CNC06450	10	2	308	TRUE	FALSE	FALSE
CNC06460	1	1	2769	FALSE	FALSE	FALSE
CNC06470	6	2	782	TRUE	FALSE	FALSE
CNC06480	1	1	4007	FALSE	FALSE	FALSE
CNC06490	4	2	1735	TRUE	FALSE	FALSE
CNC06500	7	2	509	TRUE	FALSE	FALSE
CNC06510	16	3	195	TRUE	FALSE	FALSE
CNC06520	6	3	2192	TRUE	TRUE	FALSE
CNC06530	2	2	1074	FALSE	FALSE	FALSE
CNC06540	1	1	4423	FALSE	FALSE	FALSE
CNC06550	4	3	1340	FALSE	TRUE	TRUE
CNC06560	1	1	6448	FALSE	FALSE	FALSE
CNC06570	5	3	2147	TRUE	TRUE	FALSE
CNC06580	2	2	6520	TRUE	FALSE	FALSE
CNC06590	3	2	2072	TRUE	FALSE	FALSE
CNC06600	7	2	529	TRUE	TRUE	FALSE
CNC06610	8	3	1256	TRUE	FALSE	FALSE
CNC06620	1	1	3949	FALSE	FALSE	FALSE
CNC06630	3	2	870	TRUE	FALSE	FALSE
CNC06640	4	3	1106	TRUE	FALSE	FALSE
CNC06650	2	2	3218	TRUE	FALSE	FALSE
CNC06660	1	1	14707	FALSE	FALSE	FALSE
CNC06670	3	3	1117	TRUE	FALSE	FALSE
CNC06675	2	1	2839	TRUE	FALSE	FALSE
CNC06680	6	3	309	TRUE	FALSE	FALSE
CNC06690	5	2	1140	TRUE	TRUE	FALSE
CNC06695	3	2	592	TRUE	TRUE	FALSE
CNC06700	4	4	55	TRUE	FALSE	FALSE
CNC06710	2	2	2334	TRUE	FALSE	FALSE
CNC06720	2	2	469	TRUE	FALSE	FALSE
CNC06730	5	2	1111	TRUE	FALSE	FALSE
CNC06740	2	2	5095	TRUE	FALSE	FALSE
CNC06750	9	2	305	TRUE	FALSE	FALSE
CNC06755	2	1	2228	FALSE	TRUE	FALSE
CNC06760	2	2	737	TRUE	FALSE	FALSE
CNC06780	4	2	837	TRUE	FALSE	FALSE
CNC06790	2	2	1069	TRUE	FALSE	FALSE
CNC06800	3	1	69	FALSE	TRUE	FALSE
CNC06810	2	2	915	FALSE	FALSE	FALSE
CNC06820	4	2	1257	TRUE	FALSE	FALSE
CNC06830	8	3	749	TRUE	TRUE	FALSE
CNC06840	1	1	6730	FALSE	FALSE	FALSE
CNC06850	4	2	890	TRUE	FALSE	FALSE
CNC06860	10	3	204	TRUE	FALSE	TRUE
CNC06870	9	3	83	TRUE	FALSE	TRUE
CNC06875	2	2	5533	TRUE	FALSE	FALSE
CNC06880	1	1	45255	FALSE	FALSE	FALSE
CNC06890	1	1	12201	FALSE	FALSE	FALSE
CNC06900	11	4	203	TRUE	TRUE	FALSE
CNC06920	3	2	708	TRUE	FALSE	FALSE
CNC06940	2	2	69740	TRUE	FALSE	FALSE
CNC06950	4	2	1218	TRUE	FALSE	FALSE
CNC06960	1	1	2668	FALSE	FALSE	FALSE
CNC06970	1	1	5555	FALSE	FALSE	FALSE
CNC06980	7	4	837	TRUE	TRUE	FALSE
CNC06990	1	1	2722726	FALSE	FALSE	FALSE
CNC07000	1	1	13465	FALSE	FALSE	FALSE
CNC07010	2	2	1504	TRUE	FALSE	FALSE
CNC07020	2	2	2441	FALSE	FALSE	FALSE
CNC07030	2	2	2745	TRUE	FALSE	FALSE
CNC07040	1	1	7131	FALSE	FALSE	FALSE
CNC07050	10	3	277	TRUE	FALSE	FALSE
CNC07060	11	3	325	TRUE	TRUE	FALSE
CNC07070	3	3	1978	TRUE	FALSE	FALSE
CNC07080	13	1	295	TRUE	FALSE	FALSE
CNC07090	1	1	14908	FALSE	FALSE	FALSE
CNC07095	5	3	3376	TRUE	TRUE	TRUE
CNC07100	3	3	406	TRUE	FALSE	FALSE
CNC07110	5	2	1180	TRUE	FALSE	FALSE
CNC07120	3	3	1052	TRUE	FALSE	FALSE
CNC07130	8	2	445	TRUE	TRUE	FALSE
CNC07140	5	2	3874	TRUE	FALSE	FALSE
CNC07150	8	3	669	TRUE	FALSE	FALSE
CNC07160	1	1	242558	FALSE	FALSE	FALSE
CNC07170	3	2	440	TRUE	FALSE	FALSE
CNC07180	12	1	691	TRUE	FALSE	FALSE
CND00020	3	3	146	TRUE	FALSE	FALSE
CND00030	2	2	883	TRUE	FALSE	FALSE
CND00040	3	2	9819	TRUE	FALSE	FALSE
CND00050	3	2	77	FALSE	FALSE	TRUE
CND00070	6	2	138	TRUE	TRUE	FALSE
CND00090	4	2	1082	TRUE	FALSE	FALSE
CND00095	4	3	1427	TRUE	TRUE	FALSE
CND00100	5	4	1304	TRUE	FALSE	FALSE
CND00110	5	3	4462	TRUE	FALSE	FALSE
CND00120	5	2	15772	TRUE	TRUE	FALSE
CND00130	5	3	2257	TRUE	FALSE	FALSE
CND00140	2	2	3694	TRUE	FALSE	FALSE
CND00150	6	2	15508	TRUE	FALSE	FALSE
CND00160	2	2	2335	TRUE	FALSE	FALSE
CND00170	2	2	29	TRUE	FALSE	FALSE
CND00180	4	2	8525	TRUE	TRUE	FALSE
CND00190	3	2	2590	TRUE	FALSE	FALSE
CND00200	3	2	2819	TRUE	FALSE	FALSE
CND00210	4	3	2352	TRUE	FALSE	FALSE
CND00220	3	1	817	FALSE	TRUE	FALSE
CND00240	1	1	24432	FALSE	FALSE	FALSE
CND00250	2	2	39	TRUE	FALSE	FALSE
CND00260	5	3	867	TRUE	FALSE	FALSE
CND00280	1	1	777	FALSE	FALSE	FALSE
CND00290	5	2	282	TRUE	FALSE	FALSE
CND00300	1	1	7619	FALSE	FALSE	FALSE
CND00310	4	2	111	TRUE	FALSE	FALSE
CND00320	3	3	2609	TRUE	FALSE	FALSE
CND00340	1	1	30279	FALSE	FALSE	FALSE
CND00350	1	1	949	FALSE	FALSE	FALSE
CND00370	5	2	38	TRUE	TRUE	FALSE
CND00380	3	3	10497	TRUE	FALSE	FALSE
CND00390	7	2	185	TRUE	TRUE	FALSE
CND00400	2	2	789	TRUE	FALSE	FALSE
CND00410	2	2	6654	FALSE	FALSE	FALSE
CND00420	7	2	475	TRUE	FALSE	FALSE
CND00430	2	2	1621	FALSE	FALSE	FALSE
CND00440	3	2	660	TRUE	FALSE	FALSE
CND00450	5	2	1076	TRUE	TRUE	FALSE
CND00460	4	2	1020	TRUE	FALSE	FALSE
CND00470	1	1	1704	FALSE	FALSE	FALSE
CND00480	1	1	1484	FALSE	FALSE	FALSE
CND00490	4	3	374	TRUE	FALSE	FALSE
CND00500	3	2	54	TRUE	FALSE	FALSE
CND00510	10	2	267	TRUE	TRUE	FALSE
CND00530	2	1	61	TRUE	FALSE	FALSE
CND00550	2	2	3686	FALSE	FALSE	FALSE
CND00560	4	2	429	TRUE	FALSE	FALSE
CND00570	1	1	13655	FALSE	FALSE	FALSE
CND00580	8	2	601	TRUE	FALSE	FALSE
CND00600	2	2	17075	TRUE	FALSE	FALSE
CND00610	2	2	4716	TRUE	FALSE	FALSE
CND00620	3	2	823	TRUE	FALSE	FALSE
CND00630	7	2	626	TRUE	FALSE	FALSE
CND00640	5	2	653	TRUE	FALSE	FALSE
CND00650	2	1	4288	FALSE	TRUE	FALSE
CND00660	2	2	546	TRUE	FALSE	FALSE
CND00670	1	1	7538	FALSE	FALSE	FALSE
CND00680	4	2	4144	TRUE	FALSE	FALSE
CND00690	1	1	9210	FALSE	FALSE	FALSE
CND00700	1	1	7276	FALSE	FALSE	FALSE
CND00710	2	2	483	TRUE	FALSE	FALSE
CND00720	1	1	18911	FALSE	FALSE	FALSE
CND00730	2	2	2418	TRUE	FALSE	FALSE
CND00740	3	3	192	TRUE	FALSE	FALSE
CND00750	1	1	57455	FALSE	FALSE	FALSE
CND00760	2	2	2113	TRUE	FALSE	FALSE
CND00770	2	2	2852	TRUE	FALSE	FALSE
CND00780	1	1	945	FALSE	FALSE	FALSE
CND00790	6	3	205	TRUE	TRUE	FALSE
CND00800	2	2	1526	TRUE	FALSE	FALSE
CND00880	2	1	199	TRUE	FALSE	FALSE
CND00900	3	2	3365	TRUE	FALSE	FALSE
CND00910	2	2	3031	TRUE	FALSE	FALSE
CND00920	1	1	3992	FALSE	FALSE	FALSE
CND00930	4	2	486	TRUE	FALSE	FALSE
CND00940	1	1	5298	FALSE	FALSE	FALSE
CND00950	2	2	3330	FALSE	FALSE	FALSE
CND00960	1	1	2820	FALSE	FALSE	FALSE
CND00970	2	2	1032	TRUE	FALSE	FALSE
CND00980	4	2	536	FALSE	FALSE	TRUE
CND00990	1	1	2557	FALSE	FALSE	FALSE
CND01000	3	2	486	TRUE	FALSE	FALSE
CND01010	2	2	5455	TRUE	FALSE	FALSE
CND01020	1	1	329	FALSE	FALSE	FALSE
CND01030	1	1	10	TRUE	FALSE	FALSE
CND01040	8	2	92	TRUE	TRUE	FALSE
CND01050	1	1	10275	FALSE	FALSE	FALSE
CND01060	3	2	3967	TRUE	FALSE	FALSE
CND01070	1	1	3277	FALSE	FALSE	FALSE
CND01080	1	1	93274	TRUE	FALSE	FALSE
CND01090	2	2	375	TRUE	FALSE	FALSE
CND01100	1	1	3465	FALSE	FALSE	FALSE
CND01110	11	3	442	TRUE	TRUE	FALSE
CND01120	3	2	10992	FALSE	TRUE	FALSE
CND01130	2	1	1916	FALSE	TRUE	FALSE
CND01140	1	1	480	FALSE	FALSE	FALSE
CND01150	1	1	11543	FALSE	FALSE	FALSE
CND01160	2	2	1482	FALSE	FALSE	FALSE
CND01170	2	1	7280	FALSE	TRUE	FALSE
CND01180	1	1	9795	FALSE	FALSE	FALSE
CND01190	3	2	3937	TRUE	FALSE	FALSE
CND01200	2	2	64717	TRUE	FALSE	FALSE
CND01210	1	1	22904	FALSE	FALSE	FALSE
CND01220	1	1	7507	FALSE	FALSE	FALSE
CND01230	2	2	6781	TRUE	FALSE	FALSE
CND01240	1	1	10036	FALSE	FALSE	FALSE
CND01250	1	1	20110	FALSE	FALSE	FALSE
CND01260	12	2	471	TRUE	FALSE	FALSE
CND01270	1	1	3035	FALSE	FALSE	FALSE
CND01280	3	2	1511	TRUE	FALSE	FALSE
CND01290	4	3	730	TRUE	TRUE	FALSE
CND01310	3	2	499	TRUE	FALSE	FALSE
CND01320	4	3	1194	TRUE	FALSE	FALSE
CND01330	9	2	2427	TRUE	TRUE	FALSE
CND01340	1	1	83345	FALSE	FALSE	FALSE
CND01350	3	2	1423	TRUE	FALSE	FALSE
CND01360	1	1	4227	FALSE	FALSE	FALSE
CND01370	2	2	2058	TRUE	FALSE	FALSE
CND01380	4	2	1518	TRUE	FALSE	FALSE
CND01400	1	1	13178	FALSE	FALSE	FALSE
CND01410	2	1	5214	FALSE	TRUE	FALSE
CND01420	8	2	645	TRUE	TRUE	FALSE
CND01430	1	1	28461	TRUE	FALSE	FALSE
CND01440	2	2	45905	FALSE	FALSE	FALSE
CND01450	5	2	437	TRUE	TRUE	FALSE
CND01460	16	2	359	TRUE	FALSE	FALSE
CND01470	10	2	870	TRUE	FALSE	FALSE
CND01480	2	1	11879	FALSE	TRUE	FALSE
CND01490	1	1	48197	FALSE	FALSE	FALSE
CND01500	2	2	2727	TRUE	FALSE	FALSE
CND01510	1	1	1570	FALSE	FALSE	FALSE
CND01520	6	2	469	TRUE	TRUE	FALSE
CND01530	9	2	406	TRUE	FALSE	FALSE
CND01540	6	2	827	TRUE	FALSE	FALSE
CND01550	1	1	5846	FALSE	FALSE	FALSE
CND01560	5	2	1256	TRUE	FALSE	FALSE
CND01570	1	1	39925	TRUE	FALSE	FALSE
CND01580	1	1	5883	FALSE	FALSE	FALSE
CND01590	3	2	1735	TRUE	FALSE	FALSE
CND01600	8	2	74	TRUE	TRUE	FALSE
CND01620	2	2	6005	TRUE	FALSE	FALSE
CND01630	3	2	680	TRUE	TRUE	FALSE
CND01640	4	3	516	TRUE	TRUE	FALSE
CND01650	1	1	2666	FALSE	FALSE	FALSE
CND01660	2	2	1736	TRUE	FALSE	FALSE
CND01670	3	2	304	TRUE	FALSE	FALSE
CND01680	5	3	639	TRUE	FALSE	FALSE
CND01690	6	2	605	TRUE	FALSE	FALSE
CND01700	5	2	818	TRUE	FALSE	FALSE
CND01720	4	3	918	TRUE	FALSE	FALSE
CND01730	2	1	22356	FALSE	TRUE	FALSE
CND01740	4	2	1717	TRUE	FALSE	FALSE
CND01750	2	2	1801	TRUE	FALSE	FALSE
CND01760	3	2	1247	TRUE	FALSE	FALSE
CND01770	4	1	5101	FALSE	TRUE	FALSE
CND01780	8	5	356	TRUE	TRUE	TRUE
CND01790	1	1	13924	FALSE	FALSE	FALSE
CND01800	2	2	1976	TRUE	FALSE	FALSE
CND01810	1	1	6557	FALSE	FALSE	FALSE
CND01820	2	1	20111	TRUE	FALSE	FALSE
CND01830	3	2	71	TRUE	FALSE	FALSE
CND01840	2	2	6298	TRUE	FALSE	FALSE
CND01850	3	2	951	TRUE	FALSE	FALSE
CND01860	3	3	2000	TRUE	FALSE	FALSE
CND01870	1	1	106129	FALSE	FALSE	FALSE
CND01880	3	3	4292	TRUE	FALSE	FALSE
CND01890	1	1	7678	FALSE	FALSE	FALSE
CND01900	6	2	354	TRUE	FALSE	FALSE
CND01910	1	1	51101	FALSE	FALSE	FALSE
CND01920	5	2	561	TRUE	FALSE	FALSE
CND01930	7	2	668	TRUE	FALSE	FALSE
CND01940	3	3	6746	TRUE	FALSE	FALSE
CND01950	5	3	440	TRUE	FALSE	FALSE
CND01960	3	2	152	TRUE	FALSE	FALSE
CND01980	3	3	522	TRUE	TRUE	FALSE
CND01990	1	1	1949	FALSE	FALSE	FALSE
CND02000	2	2	1685	TRUE	FALSE	FALSE
CND02010	6	3	301	TRUE	TRUE	FALSE
CND02020	3	2	165	TRUE	TRUE	FALSE
CND02030	2	1	497	FALSE	TRUE	FALSE
CND02040	1	1	1352	FALSE	FALSE	FALSE
CND02050	1	1	551	FALSE	FALSE	FALSE
CND02060	2	2	1012	TRUE	FALSE	FALSE
CND02070	2	1	40	FALSE	TRUE	FALSE
CND02090	3	1	69	FALSE	TRUE	FALSE
CND02100	1	1	9989	FALSE	FALSE	FALSE
CND02110	1	1	5049	FALSE	FALSE	FALSE
CND02120	3	2	653	TRUE	FALSE	FALSE
CND02125	1	1	1493	FALSE	FALSE	FALSE
CND02130	2	2	3911	TRUE	FALSE	FALSE
CND02140	4	2	1996	TRUE	TRUE	FALSE
CND02150	3	2	99	FALSE	TRUE	FALSE
CND02160	1	1	7923	FALSE	FALSE	FALSE
CND02170	2	2	4489	TRUE	FALSE	FALSE
CND02180	1	1	2479	FALSE	FALSE	FALSE
CND02190	2	1	3844	FALSE	TRUE	FALSE
CND02200	1	1	6752	FALSE	FALSE	FALSE
CND02210	4	3	1032	TRUE	FALSE	FALSE
CND02220	1	1	1780	FALSE	FALSE	FALSE
CND02230	1	1	4098	FALSE	FALSE	FALSE
CND02240	3	2	2367	TRUE	FALSE	FALSE
CND02250	5	2	946	TRUE	FALSE	FALSE
CND02260	3	2	4684	TRUE	FALSE	FALSE
CND02270	4	3	2779	TRUE	FALSE	FALSE
CND02280	1	1	21452	TRUE	FALSE	FALSE
CND02290	1	1	3922	FALSE	FALSE	FALSE
CND02300	1	1	19959	FALSE	FALSE	FALSE
CND02310	10	2	363	TRUE	TRUE	FALSE
CND02320	6	3	968	TRUE	FALSE	FALSE
CND02330	3	2	1846	TRUE	FALSE	FALSE
CND02340	3	3	746	TRUE	FALSE	FALSE
CND02350	1	1	3808	FALSE	FALSE	FALSE
CND02360	1	1	7432	FALSE	FALSE	FALSE
CND02370	1	1	7977	FALSE	FALSE	FALSE
CND02380	5	2	774	TRUE	FALSE	FALSE
CND02390	1	1	693	FALSE	FALSE	FALSE
CND02400	1	1	2318	FALSE	FALSE	FALSE
CND02410	4	3	5809	TRUE	TRUE	FALSE
CND02420	1	1	41254	FALSE	FALSE	FALSE
CND02430	5	2	102	TRUE	TRUE	FALSE
CND02440	2	1	4656	FALSE	TRUE	FALSE
CND02450	1	1	7144	FALSE	FALSE	FALSE
CND02460	2	1	1154	FALSE	TRUE	FALSE
CND02465	1	1	377	TRUE	FALSE	FALSE
CND02470	3	2	733	TRUE	FALSE	FALSE
CND02475	3	2	105	TRUE	TRUE	FALSE
CND02480	4	4	946	TRUE	FALSE	FALSE
CND02490	4	2	2848	TRUE	FALSE	FALSE
CND02500	4	2	876	TRUE	TRUE	FALSE
CND02510	1	1	5020	FALSE	FALSE	FALSE
CND02520	1	1	23955	TRUE	FALSE	FALSE
CND02530	1	1	1856	FALSE	FALSE	FALSE
CND02540	3	1	1252	FALSE	TRUE	FALSE
CND02550	1	1	37788	FALSE	FALSE	FALSE
CND02560	5	2	725	TRUE	TRUE	FALSE
CND02570	1	1	900	FALSE	FALSE	FALSE
CND02580	5	3	756	TRUE	FALSE	FALSE
CND02590	4	3	632	TRUE	FALSE	FALSE
CND02600	2	2	38	TRUE	FALSE	FALSE
CND02610	1	1	6418	FALSE	FALSE	FALSE
CND02620	1	1	24045	FALSE	FALSE	FALSE
CND02630	1	1	6737	FALSE	FALSE	FALSE
CND02640	3	2	468	FALSE	TRUE	FALSE
CND02650	1	1	9808	FALSE	FALSE	FALSE
CND02660	1	1	6855	FALSE	FALSE	FALSE
CND02670	4	2	1137	TRUE	FALSE	FALSE
CND02680	1	1	6083	FALSE	FALSE	FALSE
CND02690	3	2	906	TRUE	FALSE	FALSE
CND02700	5	3	457	TRUE	FALSE	FALSE
CND02710	3	2	3093	TRUE	FALSE	FALSE
CND02720	1	1	9743	FALSE	FALSE	FALSE
CND02730	1	1	8688	FALSE	FALSE	FALSE
CND02740	5	2	2152	TRUE	FALSE	FALSE
CND02750	1	1	13460	FALSE	FALSE	FALSE
CND02770	3	2	1149	TRUE	FALSE	FALSE
CND02780	2	2	128898	TRUE	FALSE	FALSE
CND02790	1	1	91470	FALSE	FALSE	FALSE
CND02795	9	3	111	TRUE	TRUE	FALSE
CND02800	1	1	3816	FALSE	FALSE	FALSE
CND02810	2	2	1484	TRUE	FALSE	FALSE
CND02820	2	2	4067	TRUE	FALSE	FALSE
CND02830	2	2	363	TRUE	FALSE	FALSE
CND02840	1	1	4012	FALSE	FALSE	FALSE
CND02860	3	2	1243	TRUE	FALSE	FALSE
CND02870	1	1	6034	FALSE	FALSE	FALSE
CND02880	1	1	12097	FALSE	FALSE	FALSE
CND02890	14	4	148	TRUE	FALSE	FALSE
CND02900	1	1	10547	FALSE	FALSE	FALSE
CND02910	5	2	543	TRUE	TRUE	FALSE
CND02920	2	2	1177	TRUE	FALSE	FALSE
CND02930	2	2	2575	TRUE	FALSE	FALSE
CND02940	1	1	29036	FALSE	FALSE	FALSE
CND02950	2	2	4369	TRUE	FALSE	FALSE
CND02960	1	1	58682	FALSE	FALSE	FALSE
CND02970	1	1	4357	FALSE	FALSE	FALSE
CND02980	1	1	1397	FALSE	FALSE	FALSE
CND02990	4	2	1599	TRUE	TRUE	FALSE
CND03000	3	3	1815	TRUE	TRUE	FALSE
CND03010	2	2	748	TRUE	FALSE	FALSE
CND03015	1	1	2287	FALSE	FALSE	FALSE
CND03020	1	1	1074	FALSE	FALSE	FALSE
CND03025	2	2	2146	TRUE	FALSE	FALSE
CND03030	1	1	2667	FALSE	FALSE	FALSE
CND03040	1	1	6192	FALSE	FALSE	FALSE
CND03050	6	2	619	TRUE	FALSE	FALSE
CND03060	1	1	223354	FALSE	FALSE	FALSE
CND03070	1	1	2995	FALSE	FALSE	FALSE
CND03080	1	1	1852	FALSE	FALSE	FALSE
CND03090	2	2	6985	TRUE	FALSE	FALSE
CND03100	1	1	22548	FALSE	FALSE	FALSE
CND03110	10	2	109	TRUE	TRUE	FALSE
CND03120	2	1	3613	FALSE	TRUE	FALSE
CND03130	1	1	10841	FALSE	FALSE	FALSE
CND03140	2	2	2051	TRUE	FALSE	FALSE
CND03150	2	2	888	TRUE	FALSE	FALSE
CND03160	5	2	674	TRUE	FALSE	FALSE
CND03165	3	2	4553	TRUE	FALSE	FALSE
CND03170	6	2	682	TRUE	FALSE	FALSE
CND03180	2	2	1070	TRUE	FALSE	FALSE
CND03190	1	1	3867	FALSE	FALSE	FALSE
CND03200	2	2	5351	TRUE	FALSE	FALSE
CND03210	2	2	4262	TRUE	FALSE	FALSE
CND03220	1	1	10587	FALSE	FALSE	FALSE
CND03230	3	2	1158	TRUE	FALSE	FALSE
CND03240	1	1	4629	FALSE	FALSE	FALSE
CND03250	2	2	2958	TRUE	FALSE	FALSE
CND03260	1	1	2431	FALSE	FALSE	FALSE
CND03270	2	2	1933	TRUE	FALSE	FALSE
CND03280	1	1	42024	FALSE	FALSE	FALSE
CND03290	1	1	5583	FALSE	FALSE	FALSE
CND03300	1	1	9778	FALSE	FALSE	FALSE
CND03310	4	2	3040	TRUE	FALSE	FALSE
CND03320	4	2	1790	TRUE	FALSE	FALSE
CND03330	9	3	1449	TRUE	FALSE	FALSE
CND03335	5	3	779	TRUE	TRUE	FALSE
CND03340	1	1	12060	FALSE	FALSE	FALSE
CND03360	1	1	3137	FALSE	FALSE	FALSE
CND03370	2	2	3034	TRUE	FALSE	FALSE
CND03380	10	2	75	TRUE	FALSE	FALSE
CND03385	2	2	5265	FALSE	FALSE	FALSE
CND03390	4	3	918	TRUE	FALSE	FALSE
CND03400	2	2	2121	TRUE	FALSE	FALSE
CND03410	5	2	846	TRUE	FALSE	FALSE
CND03420	1	1	23860	FALSE	FALSE	FALSE
CND03430	1	1	3292	FALSE	FALSE	FALSE
CND03440	1	1	11787	FALSE	FALSE	FALSE
CND03450	1	1	4224	FALSE	FALSE	FALSE
CND03460	1	1	140412	FALSE	FALSE	FALSE
CND03470	11	1	90	TRUE	FALSE	FALSE
CND03475	2	2	1352	TRUE	FALSE	FALSE
CND03480	2	2	2525	TRUE	FALSE	FALSE
CND03490	5	2	3946	TRUE	FALSE	FALSE
CND03500	2	2	2307	TRUE	FALSE	FALSE
CND03510	3	2	2018	TRUE	FALSE	FALSE
CND03520	6	2	1104	TRUE	TRUE	FALSE
CND03530	4	3	4386	TRUE	FALSE	FALSE
CND03540	2	2	3912	TRUE	FALSE	FALSE
CND03550	1	1	143828	FALSE	FALSE	FALSE
CND03560	3	1	2128	FALSE	TRUE	FALSE
CND03570	1	1	14171	FALSE	FALSE	FALSE
CND03580	4	3	5379	TRUE	FALSE	TRUE
CND03590	5	2	2983	TRUE	FALSE	FALSE
CND03600	3	2	1467	TRUE	FALSE	FALSE
CND03610	11	3	561	TRUE	FALSE	FALSE
CND03620	7	2	704	TRUE	FALSE	FALSE
CND03630	9	2	473	TRUE	FALSE	FALSE
CND03640	7	2	596	TRUE	FALSE	FALSE
CND03645	3	2	2367	TRUE	FALSE	FALSE
CND03650	4	2	1018	TRUE	FALSE	FALSE
CND03660	3	2	1037	TRUE	FALSE	FALSE
CND03670	5	2	866	TRUE	FALSE	FALSE
CND03680	1	1	7607	FALSE	FALSE	FALSE
CND03690	3	3	2178	TRUE	FALSE	FALSE
CND03700	1	1	12928	FALSE	FALSE	FALSE
CND03710	4	3	1504	TRUE	FALSE	TRUE
CND03720	1	1	2249	FALSE	FALSE	FALSE
CND03730	4	3	2285	TRUE	TRUE	FALSE
CND03740	4	2	508	TRUE	FALSE	FALSE
CND03750	10	3	316	TRUE	TRUE	FALSE
CND03760	2	2	9719	TRUE	FALSE	FALSE
CND03770	1	1	18533	FALSE	FALSE	FALSE
CND03780	1	1	10189	FALSE	FALSE	FALSE
CND03790	3	2	1308	TRUE	FALSE	FALSE
CND03800	1	1	13520	FALSE	FALSE	FALSE
CND03810	2	2	2621	TRUE	FALSE	FALSE
CND03820	6	3	3059	TRUE	FALSE	FALSE
CND03830	2	2	1489	TRUE	FALSE	FALSE
CND03840	1	1	13810	FALSE	FALSE	FALSE
CND03850	2	1	1914	FALSE	TRUE	FALSE
CND03860	1	1	5492	FALSE	FALSE	FALSE
CND03865	5	2	2036	TRUE	FALSE	FALSE
CND03870	1	1	35588	TRUE	FALSE	FALSE
CND03880	2	2	11819	TRUE	FALSE	FALSE
CND03890	6	2	973	TRUE	FALSE	FALSE
CND03900	1	1	10812	FALSE	FALSE	FALSE
CND03910	5	2	1644	TRUE	TRUE	FALSE
CND03920	1	1	24882	FALSE	FALSE	FALSE
CND03930	1	1	69288	FALSE	FALSE	FALSE
CND03940	2	2	8390	TRUE	FALSE	FALSE
CND03950	6	2	1036	TRUE	TRUE	FALSE
CND03960	5	2	2129	TRUE	FALSE	FALSE
CND03970	3	2	4388	TRUE	FALSE	FALSE
CND03980	6	2	1210	TRUE	FALSE	FALSE
CND03995	1	1	346	FALSE	FALSE	FALSE
CND04010	1	1	703	FALSE	FALSE	FALSE
CND04013	2	2	913	TRUE	FALSE	FALSE
CND04015	1	1	991	FALSE	FALSE	FALSE
CND04020	5	2	3424	TRUE	FALSE	FALSE
CND04030	3	2	1415	TRUE	FALSE	FALSE
CND04040	1	1	174838	FALSE	FALSE	FALSE
CND04050	3	2	521	TRUE	FALSE	FALSE
CND04060	2	2	749	TRUE	FALSE	FALSE
CND04070	1	1	36863	FALSE	FALSE	FALSE
CND04080	1	1	1111	FALSE	FALSE	FALSE
CND04090	1	1	7502	FALSE	FALSE	FALSE
CND04100	2	2	1881	TRUE	FALSE	FALSE
